timestamp,open,high,low,close,volume,turnover
2024-05-05 00:00:00,0.5297,0.5306,0.5265,0.5292,9820669.0,5190384.4398
2024-05-05 01:00:00,0.5292,0.5296,0.5236,0.5265,10979570.0,5777265.4883
2024-05-05 02:00:00,0.5265,0.5278,0.5259,0.526,2820079.0,1486067.7631
2024-05-05 03:00:00,0.526,0.5279,0.5256,0.5277,3306993.0,1741969.0576
2024-05-05 04:00:00,0.5277,0.5284,0.5263,0.5267,2810436.0,1481928.5678
2024-05-05 05:00:00,0.5267,0.528,0.5261,0.5264,3465280.0,1826548.5619
2024-05-05 06:00:00,0.5264,0.528,0.5262,0.5273,1778769.0,937957.6399
2024-05-05 07:00:00,0.5273,0.5299,0.5271,0.5284,4353242.0,2301744.5584
2024-05-05 08:00:00,0.5284,0.5317,0.5282,0.5302,4153559.0,2201777.1494
2024-05-05 09:00:00,0.5302,0.5303,0.5284,0.529,3910692.0,2068947.9634
2024-05-05 10:00:00,0.529,0.5297,0.5277,0.5283,3198002.0,1689817.1586
2024-05-05 11:00:00,0.5283,0.5299,0.5278,0.5292,3730531.0,1973662.3362
2024-05-05 12:00:00,0.5292,0.5294,0.5261,0.527,7041559.0,3713937.5395
2024-05-05 13:00:00,0.527,0.5291,0.526,0.5289,4122493.0,2176647.9485
2024-05-05 14:00:00,0.5289,0.5299,0.5269,0.5296,4397960.0,2323619.711
2024-05-05 15:00:00,0.5296,0.5322,0.5286,0.5314,5540565.0,2940102.8695
2024-05-05 16:00:00,0.5314,0.533,0.5304,0.5307,4222466.0,2245787.1112
2024-05-05 17:00:00,0.5307,0.5319,0.53,0.5306,2260090.0,1200237.5278
2024-05-05 18:00:00,0.5306,0.5307,0.5282,0.5299,4355090.0,2305495.9703
2024-05-05 19:00:00,0.5299,0.5304,0.5293,0.5298,984733.0,521781.9256
2024-05-05 20:00:00,0.5298,0.5303,0.5282,0.5293,2612974.0,1382690.4275
2024-05-05 21:00:00,0.5293,0.5293,0.5272,0.5289,2435484.0,1287078.9166
2024-05-05 22:00:00,0.5289,0.5294,0.528,0.5288,1363277.0,720582.1432
2024-05-05 23:00:00,0.5288,0.5303,0.5284,0.5293,2069038.0,1095391.5463
