timestamp,open,high,low,close,volume,turnover
2023-07-21 00:00:00,0.7941,0.7951,0.7842,0.7896,31113776.0,24561525.1172
2023-07-21 01:00:00,0.7896,0.7954,0.7881,0.7922,21864168.0,17318751.8311
2023-07-21 02:00:00,0.7922,0.7984,0.7897,0.7971,19266681.0,15324710.3151
2023-07-21 03:00:00,0.7971,0.7977,0.7913,0.793,15845983.0,12579333.0686
2023-07-21 04:00:00,0.793,0.7943,0.7889,0.7922,12451590.0,9853318.1218
2023-07-21 05:00:00,0.7922,0.7923,0.7859,0.7872,14365874.0,11331822.6361
2023-07-21 06:00:00,0.7872,0.7911,0.7825,0.7851,22934809.0,18054175.2811
2023-07-21 07:00:00,0.7851,0.7861,0.7731,0.7787,42126295.0,32822643.0987
2023-07-21 08:00:00,0.7787,0.7818,0.7734,0.7764,26290246.0,20435539.7845
2023-07-21 09:00:00,0.7764,0.7813,0.7589,0.7641,79900492.0,61471661.088
2023-07-21 10:00:00,0.7641,0.7715,0.7595,0.7675,48192129.0,36954946.9236
2023-07-21 11:00:00,0.7675,0.7749,0.7675,0.7739,26771459.0,20651653.7295
2023-07-21 12:00:00,0.7739,0.7799,0.772,0.7764,31847640.0,24705197.745
2023-07-21 13:00:00,0.7764,0.7785,0.7721,0.7729,28353365.0,21965972.1183
2023-07-21 14:00:00,0.7729,0.7785,0.7712,0.7781,25536613.0,19783435.0306
2023-07-21 15:00:00,0.7781,0.7795,0.7735,0.7754,14217984.0,11038584.9663
2023-07-21 16:00:00,0.7754,0.7786,0.7703,0.7777,24085602.0,18651731.1522
2023-07-21 17:00:00,0.7777,0.7912,0.7766,0.7896,55219740.0,43324550.4472
2023-07-21 18:00:00,0.7896,0.7943,0.7839,0.7857,44011918.0,34781425.9088
2023-07-21 19:00:00,0.7857,0.7871,0.7745,0.7836,39151630.0,30600072.8711
2023-07-21 20:00:00,0.7836,0.7838,0.7795,0.7815,15917706.0,12441770.764
2023-07-21 21:00:00,0.7815,0.7832,0.765,0.7738,35503079.0,27447993.5074
2023-07-21 22:00:00,0.7738,0.7758,0.769,0.7698,13848335.0,10697126.3736
2023-07-21 23:00:00,0.7698,0.7742,0.7692,0.7708,11222438.0,8663693.074
