timestamp,open,high,low,close,volume,turnover
2025-06-22 00:00:00,2.0625,2.0863,2.0475,2.0811,28830066.0,59567878.1897
2025-06-22 01:00:00,2.0811,2.0875,2.0578,2.0593,12418131.0,25719972.2242
2025-06-22 02:00:00,2.0593,2.0724,2.038,2.0541,18773438.0,38512171.6334
2025-06-22 03:00:00,2.0541,2.0683,2.0484,2.0585,11336196.0,23338102.7875
2025-06-22 04:00:00,2.0585,2.0789,2.0555,2.0725,9623456.0,19934597.3498
2025-06-22 05:00:00,2.0725,2.0812,2.0686,2.0803,9186665.0,19068727.4985
2025-06-22 06:00:00,2.0803,2.0887,2.0756,2.0834,9628279.0,20057529.2186
2025-06-22 07:00:00,2.0834,2.0847,2.064,2.0676,9730284.0,20173382.7515
2025-06-22 08:00:00,2.0676,2.0734,2.061,2.0711,8466375.0,17507711.973
2025-06-22 09:00:00,2.0711,2.0769,2.0338,2.0367,20305334.0,41687374.439
2025-06-22 10:00:00,2.0367,2.0468,2.0317,2.0333,13295774.0,27105651.0134
2025-06-22 11:00:00,2.0333,2.0419,2.0125,2.0238,25290946.0,51220851.9378
2025-06-22 12:00:00,2.0238,2.0284,1.9983,2.0209,31561012.0,63462888.6097
2025-06-22 13:00:00,2.0209,2.0266,1.9408,1.9607,124129759.0,244435316.5684
2025-06-22 14:00:00,1.9607,1.9753,1.9237,1.9516,79011133.0,153661213.7701
2025-06-22 15:00:00,1.9516,1.96,1.9283,1.9334,23553591.0,45879612.8657
2025-06-22 16:00:00,1.9334,1.9606,1.9271,1.9592,26204111.0,50893468.2556
2025-06-22 17:00:00,1.9592,1.9813,1.9542,1.9749,27030358.0,53201144.3822
2025-06-22 18:00:00,1.9749,1.9827,1.962,1.9636,11600127.0,22893266.4676
2025-06-22 19:00:00,1.9636,1.9676,1.9524,1.9636,12190162.0,23885169.8044
2025-06-22 20:00:00,1.9636,1.9791,1.9068,1.9668,67450196.0,130741212.5354
2025-06-22 21:00:00,1.9668,1.9758,1.9539,1.9584,14774518.0,29055018.3694
2025-06-22 22:00:00,1.9584,2.0151,1.9424,2.0148,46173771.0,91502627.337
2025-06-22 23:00:00,2.0148,2.0218,2.0046,2.0159,18092692.0,36431098.4068
