timestamp,open,high,low,close,volume,turnover
2023-02-24 00:00:00,23936.4,24033.3,23895.2,23955.6,3952.864,94695000.9167
2023-02-24 01:00:00,23955.6,24130.0,23955.5,24009.5,6112.169,147074341.0606
2023-02-24 02:00:00,24009.5,24029.6,23911.0,23945.4,3284.638,78718040.8284
2023-02-24 03:00:00,23945.4,23994.0,23925.0,23949.9,1463.426,35063509.1576
2023-02-24 04:00:00,23949.9,23978.8,23924.4,23934.0,1349.246,32329107.5263
2023-02-24 05:00:00,23934.0,23939.3,23840.5,23897.0,3814.373,91130041.7296
2023-02-24 06:00:00,23897.0,23912.0,23782.0,23895.3,4582.378,109222279.158
2023-02-24 07:00:00,23895.3,23905.9,23770.0,23836.5,4117.388,98122193.0419
2023-02-24 08:00:00,23836.5,23970.0,23762.0,23901.8,5848.094,139599403.0319
2023-02-24 09:00:00,23901.8,23929.6,23814.0,23833.9,2260.196,53946106.4388
2023-02-24 10:00:00,23833.9,23891.3,23782.5,23859.6,3564.722,84959631.7918
2023-02-24 11:00:00,23859.6,23896.0,23838.4,23887.2,2073.527,49490419.6887
2023-02-24 12:00:00,23887.2,24030.0,23860.4,23881.1,8173.438,195594968.2274
2023-02-24 13:00:00,23881.1,23993.9,23670.0,23777.9,14097.128,335438502.8845
2023-02-24 14:00:00,23777.9,23858.3,23688.5,23804.4,7261.35,172662442.8484
2023-02-24 15:00:00,23804.4,23837.4,23321.1,23345.0,33694.333,791745451.1328
2023-02-24 16:00:00,23345.0,23346.3,22900.0,23190.0,39004.982,902158668.3963
2023-02-24 17:00:00,23190.0,23198.0,23013.6,23062.5,9109.742,210464216.3839
2023-02-24 18:00:00,23062.5,23148.3,23000.0,23092.7,5429.183,125373216.0776
2023-02-24 19:00:00,23092.7,23183.0,22800.0,23177.9,15540.428,357334284.6673
2023-02-24 20:00:00,23177.9,23326.7,23143.4,23205.5,10453.247,242833407.8967
2023-02-24 21:00:00,23205.5,23230.6,23056.5,23096.0,3903.91,90358827.8248
2023-02-24 22:00:00,23096.0,23165.2,22964.4,23116.0,4834.585,111493417.9739
2023-02-24 23:00:00,23116.0,23200.0,23030.0,23185.1,3192.56,73899219.0882
