timestamp,open,high,low,close,volume,turnover
2021-09-20 00:00:00,47274.5,47342.0,46860.0,47028.5,1974.411,92853587.7135
2021-09-20 01:00:00,47028.5,47293.0,46976.0,47251.5,897.697,42417529.7955
2021-09-20 02:00:00,47251.5,47258.5,45850.0,46000.0,6622.881,304652526.0
2021-09-20 03:00:00,46000.0,46088.5,45078.5,45599.5,5370.877,244909305.7615
2021-09-20 04:00:00,45599.5,45762.5,45400.0,45664.0,2098.089,95807136.096
2021-09-20 05:00:00,45664.0,45841.5,45593.5,45740.5,1109.07,50729416.335
2021-09-20 06:00:00,45740.5,45778.0,45439.0,45642.0,1435.077,65499784.434
2021-09-20 07:00:00,45642.0,45767.5,44333.0,44850.0,5579.079,250221693.15
2021-09-20 08:00:00,44850.0,45128.0,44712.0,45060.5,2057.197,92698325.4185
2021-09-20 09:00:00,45060.5,45191.5,44760.0,44850.0,1785.089,80061241.65
2021-09-20 10:00:00,44850.0,45277.0,44301.0,44610.0,5512.079,245893844.19
2021-09-20 11:00:00,44610.0,44646.0,43200.0,43750.0,11100.118,485630162.5
2021-09-20 12:00:00,43750.0,44036.0,42500.0,43539.0,12418.243,540677881.977
2021-09-20 13:00:00,43539.0,44160.5,43155.5,44066.5,4902.073,216017199.8545
2021-09-20 14:00:00,44066.5,44124.0,43701.5,43786.5,3380.617,148025386.2705
2021-09-20 15:00:00,43786.5,43995.0,43418.5,43852.0,3551.651,155746999.652
2021-09-20 16:00:00,43852.0,44118.0,43582.0,43854.0,2436.545,106852244.43
2021-09-20 17:00:00,43854.0,44254.5,43726.0,44049.0,1805.026,79509590.274
2021-09-20 18:00:00,44049.0,44100.0,43250.0,43431.5,3302.21,143419933.615
2021-09-20 19:00:00,43431.5,43968.5,42886.0,43866.0,4229.808,185544757.728
2021-09-20 20:00:00,43866.0,43950.0,43219.0,43556.0,1655.478,72105999.768
2021-09-20 21:00:00,43556.0,43956.5,43443.5,43519.0,1551.484,67519032.196
2021-09-20 22:00:00,43519.0,43900.5,43030.0,43347.0,2360.234,102309063.198
2021-09-20 23:00:00,43347.0,43712.5,42577.0,43057.0,4521.394,194677661.458
