timestamp,open,high,low,close,volume,turnover
2025-09-17 00:00:00,116748.9,116789.7,116502.4,116523.9,988.865,115312198.2571
2025-09-17 01:00:00,116523.9,116719.3,116462.0,116615.0,1045.206,121847003.489
2025-09-17 02:00:00,116615.0,117050.0,116501.5,116623.3,1877.42,219307993.6444
2025-09-17 03:00:00,116623.3,116703.6,116298.4,116300.3,2175.02,253311044.5787
2025-09-17 04:00:00,116300.3,116436.1,116100.0,116259.2,1690.716,196537426.3787
2025-09-17 05:00:00,116259.2,117159.2,116252.4,117059.2,5524.976,644976846.2592
2025-09-17 06:00:00,117059.2,117233.0,116921.9,117167.4,2294.662,268615222.9548
2025-09-17 07:00:00,117167.4,117239.5,117062.5,117118.2,1740.399,203884409.9193
2025-09-17 08:00:00,117118.2,117146.8,116625.9,116813.3,3757.994,438914208.6858
2025-09-17 09:00:00,116813.3,116813.3,116519.6,116519.7,1266.824,147770759.5431
2025-09-17 10:00:00,116519.7,116581.4,116205.8,116329.0,1883.43,219213173.6846
2025-09-17 11:00:00,116329.0,116333.0,116200.0,116203.2,1771.62,205961647.8458
2025-09-17 12:00:00,116203.2,116489.0,116045.3,116146.9,3110.512,361521849.3112
2025-09-17 13:00:00,116146.9,116283.0,115831.0,116051.8,4589.068,532473703.6039
2025-09-17 14:00:00,116051.8,116190.0,115337.8,115548.7,6137.868,709839215.84
2025-09-17 15:00:00,115548.7,115833.4,115476.0,115822.7,2222.227,257047170.0909
2025-09-17 16:00:00,115822.7,115822.7,115317.2,115593.5,3121.673,360699487.3026
2025-09-17 17:00:00,115593.5,116250.0,115400.0,115429.5,4985.865,577723499.701
2025-09-17 18:00:00,115429.5,116266.0,114710.0,115205.5,22306.143,2575946411.9393
2025-09-17 19:00:00,115205.5,115978.7,115049.8,115610.1,6839.362,790857014.906
2025-09-17 20:00:00,115610.1,116117.2,115447.8,115565.4,2712.283,314028546.6213
2025-09-17 21:00:00,115565.4,116100.0,115271.4,116011.9,2084.269,241228298.9848
2025-09-17 22:00:00,116011.9,116800.0,116004.9,116528.4,3092.91,359890049.7001
2025-09-17 23:00:00,116528.4,116950.0,116300.0,116400.2,3637.668,424348551.3279
