timestamp,open,high,low,close,volume,turnover
2024-12-26 00:00:00,99405.2,99950.0,98902.5,98997.6,6234.566,620110328.0338
2024-12-26 01:00:00,98997.6,99226.6,98516.8,99018.6,3963.868,391845235.9808
2024-12-26 02:00:00,99018.6,99200.9,98418.3,98692.7,2762.534,272953169.7781
2024-12-26 03:00:00,98692.7,99120.0,98519.3,98950.9,2155.724,213001711.5921
2024-12-26 04:00:00,98950.9,98950.9,98185.0,98250.3,2921.449,287635117.2371
2024-12-26 05:00:00,98250.3,98435.3,98031.0,98327.0,2446.155,240307198.4232
2024-12-26 06:00:00,98327.0,98444.4,97963.2,98077.4,2044.979,200670645.901
2024-12-26 07:00:00,98077.4,98261.0,97650.7,97675.3,3460.834,338875093.0356
2024-12-26 08:00:00,97675.3,97725.2,95550.0,95816.1,19488.004,1878801898.6593
2024-12-26 09:00:00,95816.1,95931.1,95360.7,95390.2,5472.973,523378510.2615
2024-12-26 10:00:00,95390.2,95729.0,95137.5,95459.7,4269.209,407300660.0403
2024-12-26 11:00:00,95459.7,95990.0,95408.8,95659.0,3474.328,332618507.1628
2024-12-26 12:00:00,95659.0,95843.2,95405.1,95631.2,2805.43,268192595.7643
2024-12-26 13:00:00,95631.2,95732.3,95231.5,95656.7,3346.979,319478274.9731
2024-12-26 14:00:00,95656.7,96240.6,95178.6,95410.0,7397.379,707863498.0963
2024-12-26 15:00:00,95410.0,96200.0,95200.0,95983.3,4934.255,472556115.1548
2024-12-26 16:00:00,95983.3,96575.1,95742.8,96463.4,5174.129,497709037.3666
2024-12-26 17:00:00,96463.4,96509.6,95603.6,95760.0,4048.41,388684686.7109
2024-12-26 18:00:00,95760.0,95930.0,95430.4,95683.4,2546.28,243622915.0525
2024-12-26 19:00:00,95683.4,96140.0,95383.3,96050.1,2166.27,207223348.2745
2024-12-26 20:00:00,96050.1,96069.7,95335.9,95546.8,3219.34,307793538.9484
2024-12-26 21:00:00,95546.8,95893.3,95250.0,95778.4,2883.493,275655798.3095
2024-12-26 22:00:00,95778.4,95928.0,95587.1,95785.2,1379.055,132072058.4345
2024-12-26 23:00:00,95785.2,95848.1,95320.0,95743.2,2072.799,198164541.1678
