symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
XRP-7NOV25-2.7-P-USDT,2.4454,0.32126468,0.0,0.0,-0.70586006,0.88357166,0.00165321,-0.00478181,0.8129,2025-10-24 09:47:19.719245
XRP-7NOV25-2.9-C-USDT,2.4454,0.03336028,0.0,0.0,0.16831142,0.62874919,0.00120637,-0.00357816,0.8335,2025-10-24 09:47:20.051570
XRP-7NOV25-1.4-P-USDT,2.4455,0.00145231,0.0,0.0,-0.00705836,0.0336011,9.419e-05,-0.00040812,1.2177,2025-10-24 09:47:20.385136
XRP-7NOV25-2.1-C-USDT,2.4455,0.38557392,0.0,0.0,0.83441714,0.59167128,0.00119376,-0.00372306,0.8765,2025-10-24 09:47:20.717046
XRP-7NOV25-2.3-P-USDT,2.4455,0.09182967,0.0,0.0,-0.32331607,0.90288821,0.00172321,-0.00508381,0.8291,2025-10-24 09:47:21.047965
XRP-7NOV25-2.4-P-USDT,2.4455,0.13280575,0.0,0.0,-0.42176626,0.99982406,0.00187723,-0.00544826,0.8156,2025-10-24 09:47:21.378142
XRP-7NOV25-2.9-P-USDT,2.4455,0.48787386,0.0,0.0,-0.83163486,0.62887292,0.00120666,-0.00357893,0.8335,2025-10-24 09:47:21.712025
XRP-7NOV25-3.2-P-USDT,2.4455,0.76688338,0.0,0.0,-0.92930987,0.320319,0.00064911,-0.00203327,0.8803,2025-10-24 09:47:22.044577
XRP-7NOV25-2.2-C-USDT,2.4455,0.30696785,0.0,0.0,0.76366691,0.75639906,0.00147906,-0.00447063,0.8494,2025-10-24 09:47:22.379585
XRP-7NOV25-2-C-USDT,2.4455,0.47111246,0.0,0.0,0.8880142,0.43638212,0.00091385,-0.00295818,0.9097,2025-10-24 09:47:22.713740
XRP-7NOV25-1.4-C-USDT,2.4452,1.04665366,0.0,0.0,0.99293447,0.03363761,9.426e-05,-0.0004084,1.2176,2025-10-24 09:47:23.347829
XRP-7NOV25-1.8-C-USDT,2.4452,0.65528663,0.0,0.0,0.95256356,0.20763803,0.00047441,-0.00167591,0.9928,2025-10-24 09:47:23.677831
XRP-7NOV25-2-P-USDT,2.4452,0.02564103,280.0,280.0,-0.1121048,0.43679363,0.00091443,-0.00295989,0.9096,2025-10-24 09:47:24.006021
XRP-7NOV25-1.8-P-USDT,2.4451,0.01009025,0.0,0.0,-0.04745374,0.20771211,0.00047453,-0.00167629,0.9927,2025-10-24 09:47:24.335276
XRP-7NOV25-3.4-P-USDT,2.4451,0.96163974,0.0,0.0,-0.95955544,0.19796812,0.00041713,-0.00135905,0.9156,2025-10-24 09:47:24.662701
XRP-7NOV25-3-C-USDT,2.4451,0.02372117,0.0,0.0,0.12580617,0.50842686,0.00099198,-0.00299273,0.8478,2025-10-24 09:47:24.993275
XRP-7NOV25-3.2-C-USDT,2.4451,0.01236346,580.0,580.0,0.07059451,0.31999157,0.00064833,-0.00203113,0.8804,2025-10-24 09:47:25.374155
XRP-7NOV25-2.6-C-USDT,2.4451,0.09375158,100.0,100.0,0.37901787,0.98120939,0.00182515,-0.00524958,0.8083,2025-10-24 09:47:25.710513
XRP-7NOV25-3.6-P-USDT,2.4451,1.15874742,0.0,0.0,-0.9761149,0.12325965,0.00026985,-0.00091347,0.9513,2025-10-24 09:47:26.045662
XRP-7NOV25-2.6-P-USDT,2.4451,0.24865152,0.0,0.0,-0.62098221,0.98120974,0.00182515,-0.00524958,0.8083,2025-10-24 09:47:26.375616
XRP-7NOV25-2.7-C-USDT,2.4451,0.06658539,0.0,0.0,0.29389094,0.88327556,0.00165235,-0.0047797,0.8129,2025-10-24 09:47:27.006596
XRP-7NOV25-3.4-C-USDT,2.4451,0.00673969,0.0,0.0,0.04044436,0.19796754,0.00041713,-0.00135905,0.9156,2025-10-24 09:47:27.332542
XRP-7NOV25-2.4-C-USDT,2.4451,0.17807551,0.0,0.0,0.57783365,1.00018257,0.0018773,-0.00544852,0.8156,2025-10-24 09:47:27.667542
XRP-7NOV25-1.6-P-USDT,2.4451,0.00386253,0.0,0.0,-0.01874343,0.087183,0.00021982,-0.000857,1.0956,2025-10-24 09:47:27.996760
XRP-7NOV25-3.6-C-USDT,2.445,0.00384596,0.0,0.0,0.02387719,0.12322589,0.00026976,-0.00091321,0.9513,2025-10-24 09:47:28.328459
XRP-7NOV25-2.1-P-USDT,2.445,0.04014779,0.0,0.0,-0.16586182,0.59248757,0.00119482,-0.00372606,0.8764,2025-10-24 09:47:28.673241
XRP-7NOV25-2.5-C-USDT,2.445,0.13040347,680.0,680.0,0.47574848,1.02625891,0.00191022,-0.00549843,0.8089,2025-10-24 09:47:29.058192
XRP-7NOV25-2.5-P-USDT,2.4451,0.18534946,0.0,0.0,-0.5241498,1.02624336,0.00191033,-0.00549869,0.8089,2025-10-24 09:47:29.397577
XRP-7NOV25-2.2-P-USDT,2.4451,0.0615563,0.0,0.0,-0.23662748,0.75707833,0.00147983,-0.00447276,0.8494,2025-10-24 09:47:29.782671
XRP-7NOV25-2.3-C-USDT,2.4451,0.23705561,0.0,0.0,0.67632523,0.90347082,0.00172371,-0.00508521,0.8291,2025-10-24 09:47:30.113283
XRP-7NOV25-1.6-C-USDT,2.445,0.84886381,0.0,0.0,0.98124997,0.08721487,0.00021988,-0.0008572,1.0956,2025-10-24 09:47:30.760675
XRP-7NOV25-3-P-USDT,2.445,0.57871125,0.0,0.0,-0.87423608,0.50831247,0.00099171,-0.00299201,0.8479,2025-10-24 09:47:31.089549
XRP-24OCT25-2.25-P-USDT,2.4384,1e-08,56000.0,0.0,-1e-08,2e-08,1e-08,0.0,1.1619,2025-10-24 09:47:31.425256
XRP-24OCT25-2.65-C-USDT,2.4384,1e-08,0.0,0.0,1e-08,3e-08,1e-08,0.0,1.2203,2025-10-24 09:47:31.756918
XRP-24OCT25-2.4-C-USDT,2.4384,0.0388963,3910.0,4180.0,0.94990236,0.22018251,2.958e-05,-0.00121964,0.8247,2025-10-24 09:47:32.089071
XRP-24OCT25-2.8-C-USDT,2.4384,1e-08,200.0,0.0,1e-08,1e-08,1e-08,-1e-08,1.5521,2025-10-24 09:47:32.776694
XRP-24OCT25-2.375-P-USDT,2.4384,3.488e-05,1770.0,530.0,-0.00450669,0.02691304,3.78e-06,-0.00016242,0.8608,2025-10-24 09:47:33.107061
XRP-24OCT25-2.35-C-USDT,2.4384,0.08840178,540.0,500.0,0.99973153,0.00192633,2.9e-07,-1.3e-05,0.9101,2025-10-24 09:47:33.442311
XRP-24OCT25-2.45-C-USDT,2.4384,0.00463593,3060.0,3200.0,0.31123116,0.76382469,0.00010118,-0.0041133,0.8132,2025-10-24 09:47:33.779182
XRP-24OCT25-2.15-P-USDT,2.4384,1e-08,4200.0,0.0,-1e-08,1e-08,1e-08,-1e-08,1.438,2025-10-24 09:47:34.111572
XRP-24OCT25-2.375-C-USDT,2.4384,0.06343481,210.0,110.0,0.9955012,0.02686483,3.77e-06,-0.00016213,0.8608,2025-10-24 09:47:34.769442
XRP-24OCT25-2.15-C-USDT,2.4384,0.28840001,0.0,0.0,1.0,1e-08,1e-08,-1e-08,1.438,2025-10-24 09:47:35.107664
XRP-24OCT25-2.575-P-USDT,2.4386,0.13640003,30.0,30.0,-0.99999538,3.609e-05,1e-08,-3.2e-07,1.0443,2025-10-24 09:47:35.445531
XRP-24OCT25-2.9-C-USDT,2.4386,1e-08,10.0,0.0,1e-08,1e-08,1e-08,-1e-08,1.7546,2025-10-24 09:47:35.777353
XRP-24OCT25-2-C-USDT,2.4386,0.43860001,0.0,0.0,1.0,1e-08,1e-08,-1e-08,1.8626,2025-10-24 09:47:36.105574
XRP-24OCT25-2.1-C-USDT,2.4386,0.33860001,10.0,0.0,1.0,1e-08,1e-08,-1e-08,1.5788,2025-10-24 09:47:36.432745
XRP-24OCT25-2.575-C-USDT,2.4386,3e-08,11220.0,470.0,4.61e-06,3.6e-05,1e-08,-3.2e-07,1.0443,2025-10-24 09:47:36.765070
XRP-24OCT25-2.5-C-USDT,2.4386,6.82e-05,48600.0,6970.0,0.00818058,0.04459155,6.4e-06,-0.00028171,0.8807,2025-10-24 09:47:37.122239
XRP-24OCT25-2.3-P-USDT,2.4387,1e-08,22660.0,22180.0,-6.2e-07,5.34e-06,0.0,-5e-08,1.0304,2025-10-24 09:47:37.452125
XRP-24OCT25-2.7-C-USDT,2.4387,1e-08,3040.0,1110.0,1e-08,0.0,1e-08,-1e-08,1.3337,2025-10-24 09:47:37.797585
XRP-24OCT25-2.25-C-USDT,2.4386,0.18860001,100.0,0.0,1.0,2e-08,1e-08,0.0,1.1624,2025-10-24 09:47:38.432962
XRP-24OCT25-2.425-C-USDT,2.4386,0.01797005,2520.0,2680.0,0.71394261,0.70173862,9.732e-05,-0.00414174,0.8512,2025-10-24 09:47:38.762369
XRP-24OCT25-2.65-P-USDT,2.4386,0.21140001,0.0,0.0,-1.0,3e-08,1e-08,0.0,1.2198,2025-10-24 09:47:39.093285
XRP-24OCT25-2.8-P-USDT,2.4388,0.3612,20.0,0.0,-1.0,1e-08,1e-08,-1e-08,1.5511,2025-10-24 09:47:39.423675
XRP-24OCT25-2.475-P-USDT,2.4388,0.03691368,10.0,10.0,-0.9321521,0.27434169,3.751e-05,-0.00157323,0.839,2025-10-24 09:47:39.755952
XRP-24OCT25-2.625-C-USDT,2.4388,1e-08,1550.0,1050.0,4e-08,2.9e-07,0.0,-1e-08,1.161,2025-10-24 09:47:40.092823
XRP-24OCT25-3-P-USDT,2.4388,0.5612,0.0,0.0,-1.0,1e-08,1e-08,-1e-08,1.9441,2025-10-24 09:47:40.427521
XRP-24OCT25-2.525-C-USDT,2.4388,5.38e-06,13900.0,200.0,0.00074641,0.00485419,7.4e-07,-3.426e-05,0.9307,2025-10-24 09:47:40.757299
