symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
XRP-28NOV25-1.4-C-USDT,2.4569,1.05980606,0.0,0.0,0.98811633,0.04771216,0.0002356,-0.00028728,0.8534,2025-10-24 11:14:05.812575
XRP-28NOV25-3.4-P-USDT,2.4569,0.97147226,0.0,0.0,-0.89041558,0.31696687,0.00142651,-0.00158537,0.7778,2025-10-24 11:14:06.144443
XRP-28NOV25-3-C-USDT,2.4569,0.07228196,24050.0,24780.0,0.23593869,0.52630678,0.0023428,-0.00257528,0.7693,2025-10-24 11:14:06.474287
XRP-28NOV25-2.4-C-USDT,2.4569,0.25959196,1010.0,8010.0,0.58607205,0.66631429,0.00296386,-0.00325559,0.7687,2025-10-24 11:14:06.808704
XRP-28NOV25-4-P-USDT,2.4569,1.54998329,0.0,0.0,-0.96829527,0.11773811,0.00054183,-0.00061574,0.7953,2025-10-24 11:14:07.491652
XRP-28NOV25-3.2-C-USDT,2.4569,0.04546163,3600.0,3600.0,0.16244781,0.41790287,0.0018693,-0.0020648,0.773,2025-10-24 11:14:07.820312
XRP-28NOV25-4-C-USDT,2.4569,0.00688329,0.0,0.0,0.03170474,0.11773811,0.00054183,-0.00061574,0.7953,2025-10-24 11:14:08.153737
XRP-28NOV25-2.3-C-USDT,2.4569,0.31295947,20.0,7020.0,0.65387348,0.62895559,0.00280613,-0.00309164,0.7711,2025-10-24 11:14:08.483312
XRP-28NOV25-1.6-P-USDT,2.4569,0.00953234,0.0,0.0,-0.0350176,0.12356248,0.00058804,-0.00069107,0.8225,2025-10-24 11:14:08.816135
XRP-28NOV25-2-P-USDT,2.4569,0.05922806,3500.0,3500.0,-0.16635075,0.41824822,0.0018983,-0.00212759,0.7844,2025-10-24 11:14:09.499148
XRP-28NOV25-2.8-C-USDT,2.4569,0.113337,100.0,2500.0,0.33294682,0.62297019,0.00276464,-0.00302975,0.767,2025-10-24 11:14:10.128937
XRP-28NOV25-1.4-P-USDT,2.4569,0.00270952,0.0,0.0,-0.01127267,0.04603499,0.00022505,-0.00027167,0.8448,2025-10-24 11:14:10.483243
XRP-28NOV25-2.5-C-USDT,2.4569,0.21410727,14740.0,14740.0,0.51840403,0.68075741,0.00303153,-0.00333371,0.7696,2025-10-24 11:14:10.815677
XRP-28NOV25-3.6-C-USDT,2.4569,0.01878178,0.0,0.0,0.07609831,0.23707724,0.00108881,-0.00123484,0.7937,2025-10-24 11:14:11.171116
XRP-28NOV25-2.8-P-USDT,2.4569,0.45826372,0.0,0.0,-0.66497236,0.61917207,0.00277143,-0.00306332,0.7736,2025-10-24 11:14:11.505320
