symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
XRP-14NOV25-3.4-P-USDT,2.44158655,0.97579893,0.0,0.0,-0.9212302,0.27663831,0.0008607,-0.00185728,0.9068,2025-10-24 10:46:15.865892
XRP-14NOV25-2.2-C-USDT,2.44142434,0.33653937,0.0,0.0,0.72718509,0.65403075,0.00194676,-0.00401948,0.8676,2025-10-24 10:46:16.255874
XRP-14NOV25-2.8-P-USDT,2.44142434,0.43862544,0.0,0.0,-0.71501775,0.68018522,0.00198854,-0.00403257,0.8522,2025-10-24 10:46:16.583591
XRP-14NOV25-2.3-C-USDT,2.44142434,0.27278616,0.0,0.0,0.65289949,0.73615024,0.00216297,-0.00440835,0.8564,2025-10-24 10:46:16.915613
XRP-14NOV25-2.5-P-USDT,2.44114619,0.23040629,10.0,10.0,-0.50638092,0.80545846,0.0023362,-0.00470132,0.8456,2025-10-24 10:46:17.244610
XRP-14NOV25-2-C-USDT,2.44114619,0.48725105,0.0,0.0,0.84820693,0.44459862,0.0013764,-0.00295638,0.9026,2025-10-24 10:46:17.585204
XRP-14NOV25-2.7-C-USDT,2.44114619,0.10368558,0.0,0.0,0.34679772,0.74369184,0.00216202,-0.00436084,0.8476,2025-10-24 10:46:17.949428
XRP-14NOV25-3-C-USDT,2.44064308,0.04739406,100040.0,100040.0,0.18714782,0.52977201,0.00157424,-0.00324694,0.8667,2025-10-24 10:46:18.310326
XRP-14NOV25-2-P-USDT,2.44064308,0.04617729,100000.0,100040.0,-0.15201077,0.44512813,0.00137742,-0.00295849,0.9026,2025-10-24 10:46:18.643777
XRP-14NOV25-1.6-C-USDT,2.44064308,0.84907025,0.0,0.0,0.96724702,0.12203685,0.00042843,-0.00104394,1.0239,2025-10-24 10:46:18.978152
XRP-14NOV25-2.7-P-USDT,2.44086745,0.36273089,0.0,0.0,-0.65339826,0.74358297,0.00216132,-0.00435965,0.8476,2025-10-24 10:46:19.618900
XRP-14NOV25-3.4-C-USDT,2.44086745,0.01734488,0.0,0.0,0.07862014,0.2762646,0.00085921,-0.00185445,0.907,2025-10-24 10:46:19.950506
XRP-14NOV25-3.2-P-USDT,2.44085079,0.78756148,0.0,0.0,-0.87868222,0.38873358,0.00118049,-0.00248781,0.8856,2025-10-24 10:46:20.283613
XRP-14NOV25-2.8-C-USDT,2.44085079,0.07990687,0.0,0.0,0.28462388,0.67985465,0.00198687,-0.0040297,0.8523,2025-10-24 10:46:20.612050
XRP-14NOV25-2.4-P-USDT,2.44085079,0.17663822,4500.0,4500.0,-0.4267281,0.7886541,0.0022967,-0.00464164,0.8493,2025-10-24 10:46:20.945072
XRP-14NOV25-3-P-USDT,2.44100331,0.60644574,0.0,0.0,-0.81268821,0.53002915,0.00157532,-0.00324888,0.8666,2025-10-24 10:46:21.280145
XRP-14NOV25-3.6-C-USDT,2.44100331,0.0108413,0.0,0.0,0.05144965,0.19385002,0.00061791,-0.00136671,0.9294,2025-10-24 10:46:21.619659
XRP-14NOV25-1.6-P-USDT,2.44100331,0.00841746,0.0,0.0,-0.03271458,0.12189509,0.00042807,-0.00104314,1.024,2025-10-24 10:46:21.977489
XRP-14NOV25-1.4-P-USDT,2.44090066,0.00328214,0.0,0.0,-0.0132159,0.05221599,0.00019885,-0.00052549,1.1105,2025-10-24 10:46:22.335546
XRP-14NOV25-3.6-P-USDT,2.44090066,1.16993707,0.0,0.0,-0.94856445,0.1938102,0.00061775,-0.0013664,0.9295,2025-10-24 10:46:22.673439
XRP-14NOV25-2.3-P-USDT,2.44096667,0.13152398,1000.0,1000.0,-0.34743873,0.73654025,0.00216334,-0.00440921,0.8565,2025-10-24 10:46:23.306601
XRP-14NOV25-3.2-C-USDT,2.44096667,0.02842292,0.0,0.0,0.12135375,0.38880884,0.00118079,-0.00248837,0.8856,2025-10-24 10:46:23.641143
XRP-14NOV25-1.8-C-USDT,2.44096667,0.66137887,0.0,0.0,0.92568872,0.2514099,0.00082318,-0.0018703,0.9547,2025-10-24 10:46:24.039203
XRP-14NOV25-2.4-C-USDT,2.44143483,0.21781444,150.0,150.0,0.57373207,0.7883325,0.00229675,-0.00464152,0.8492,2025-10-24 10:46:24.376391
XRP-14NOV25-2.5-C-USDT,2.44143483,0.17168778,340.0,340.0,0.49384838,0.8053999,0.0023365,-0.00470177,0.8456,2025-10-24 10:46:24.709710
XRP-14NOV25-2.2-P-USDT,2.44143483,0.09511179,0.0,0.0,-0.27280776,0.65402089,0.00194674,-0.00401945,0.8676,2025-10-24 10:46:25.044203
XRP-14NOV25-1.8-P-USDT,2.44164754,0.02036747,4000.0,4000.0,-0.07415292,0.25091203,0.00082207,-0.00186792,0.9548,2025-10-24 10:46:25.379374
XRP-14NOV25-1.4-C-USDT,2.44164754,1.04492213,0.0,0.0,0.98681612,0.05208531,0.00019849,-0.00052461,1.1106,2025-10-24 10:46:25.708067
