symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
XRP-14NOV25-2.4-C-USDT,2.41811762,0.20491859,140.0,140.0,0.55522294,0.80093754,0.00230004,-0.00460738,0.8475,2025-10-24 07:20:19.469717
XRP-14NOV25-3-P-USDT,2.41811762,0.62820331,0.0,0.0,-0.81791303,0.51389513,0.00153856,-0.00321317,0.8836,2025-10-24 07:20:19.789832
XRP-14NOV25-3.2-P-USDT,2.41811762,0.81065378,0.0,0.0,-0.87918961,0.37985753,0.00117001,-0.00251386,0.909,2025-10-24 07:20:20.111322
XRP-14NOV25-2.2-P-USDT,2.41816667,0.10162429,0.0,0.0,-0.28829759,0.67825909,0.00198716,-0.00406099,0.8646,2025-10-24 07:20:20.433248
XRP-14NOV25-1.4-P-USDT,2.41816667,0.00377796,0.0,0.0,-0.01499201,0.05831657,0.00022036,-0.00058079,1.1151,2025-10-24 07:20:20.805869
XRP-14NOV25-2.7-P-USDT,2.41816667,0.38197004,0.0,0.0,-0.66478651,0.72398157,0.00212132,-0.00433559,0.8647,2025-10-24 07:20:21.127243
XRP-14NOV25-1.4-C-USDT,2.4179817,1.02152164,0.0,0.0,0.98571025,0.05652793,0.00021143,-0.00055169,1.1039,2025-10-24 07:20:21.448670
XRP-14NOV25-1.6-P-USDT,2.4179817,0.00877917,0.0,0.0,-0.03451104,0.12978954,0.00044462,-0.00106257,1.0111,2025-10-24 07:20:21.771523
XRP-14NOV25-2.3-C-USDT,2.4179817,0.25889831,0.0,0.0,0.63506421,0.75165364,0.0021878,-0.00444252,0.8591,2025-10-24 07:20:22.096296
XRP-14NOV25-1.8-C-USDT,2.41800003,0.63787689,0.0,0.0,0.92476669,0.26375732,0.00082594,-0.00180432,0.9242,2025-10-24 07:20:22.418377
XRP-14NOV25-3.6-P-USDT,2.41800003,1.19300284,0.0,0.0,-0.94842327,0.19156978,0.00061537,-0.00137903,0.9481,2025-10-24 07:20:23.044617
XRP-14NOV25-2.8-C-USDT,2.41799998,0.07526644,0.0,0.0,0.27199521,0.66441291,0.00193174,-0.00391819,0.8581,2025-10-24 07:20:23.388095
XRP-14NOV25-1.8-P-USDT,2.41799998,0.02080534,4000.0,4000.0,-0.07730369,0.26606047,0.00084318,-0.00186416,0.9354,2025-10-24 07:20:23.710162
XRP-14NOV25-2-C-USDT,2.41799998,0.46645659,0.0,0.0,0.8395371,0.47029724,0.00141898,-0.00298678,0.8905,2025-10-24 07:20:24.047015
XRP-14NOV25-1.6-C-USDT,2.41804231,0.82621125,0.0,0.0,0.96714867,0.12637191,0.00042695,-0.00100628,0.9971,2025-10-24 07:20:24.368675
XRP-14NOV25-3-C-USDT,2.41804231,0.04473543,100000.0,100000.0,0.17858808,0.51366846,0.00151989,-0.00313727,0.8733,2025-10-24 07:20:24.689466
