symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
XRP-27OCT25-2.475-P-USDT,2.44376905,0.08158759,0.0,0.0,-0.56327905,2.44099779,0.00088591,-0.01028146,0.7176,2025-10-24 08:48:27.490004
XRP-27OCT25-2.5-C-USDT,2.44376905,0.04114175,0.0,0.0,0.37847314,2.34412302,0.00085526,-0.00997842,0.7214,2025-10-24 08:48:27.818290
XRP-27OCT25-2.325-P-USDT,2.44376905,0.02731755,0.0,0.0,-0.2421024,1.69813659,0.00070248,-0.00929255,0.8179,2025-10-24 08:48:28.152360
XRP-27OCT25-2.4-C-USDT,2.44394395,0.09049456,0.0,0.0,0.61752228,2.27736314,0.00085806,-0.01033689,0.7449,2025-10-24 08:48:28.486032
XRP-27OCT25-2.3-P-USDT,2.44394395,0.0231296,0.0,0.0,-0.20706726,1.49811871,0.00064286,-0.00881995,0.8483,2025-10-24 08:48:28.813425
XRP-27OCT25-2.6-P-USDT,2.44394395,0.17557271,0.0,0.0,-0.7954006,1.61569395,0.0006383,-0.00806258,0.781,2025-10-24 08:48:29.145518
XRP-27OCT25-2.2-C-USDT,2.44434528,0.2570166,0.0,0.0,0.88665168,0.8683774,0.00043216,-0.0068743,0.9835,2025-10-24 08:48:29.477342
XRP-27OCT25-2.55-C-USDT,2.44434528,0.02799467,0.0,0.0,0.27970428,2.01008062,0.00075686,-0.00910866,0.7441,2025-10-24 08:48:29.805946
XRP-27OCT25-2.7-P-USDT,2.44434528,0.26623834,0.0,0.0,-0.88527185,0.98965031,0.00043591,-0.00613681,0.8705,2025-10-24 08:48:30.132740
XRP-27OCT25-2.5-P-USDT,2.44459135,0.09683575,0.0,0.0,-0.61965905,2.34788093,0.00085684,-0.00999263,0.7211,2025-10-24 08:48:30.478911
XRP-27OCT25-2.15-C-USDT,2.44459135,0.3042711,0.0,0.0,0.91466785,0.65699286,0.00035111,-0.00599615,1.0559,2025-10-24 08:48:31.110586
XRP-27OCT25-2.325-C-USDT,2.44462631,0.14679727,0.0,0.0,0.75914471,1.69100556,0.00070075,-0.00927967,0.8188,2025-10-24 08:48:31.441892
XRP-27OCT25-2.55-P-USDT,2.44462631,0.13343098,0.0,0.0,-0.71979301,2.01217339,0.0007576,-0.00911511,0.7439,2025-10-24 08:48:31.778012
XRP-27OCT25-2.65-C-USDT,2.44462631,0.01419541,0.0,0.0,0.15236806,1.27145857,0.00053005,-0.00706123,0.8237,2025-10-24 08:48:32.104356
XRP-27OCT25-2.475-C-USDT,2.44463604,0.05072589,0.0,0.0,0.43882375,2.44256775,0.00088696,-0.01029224,0.7175,2025-10-24 08:48:32.434154
XRP-27OCT25-2.1-P-USDT,2.44463604,0.00752906,0.0,0.0,-0.06509561,0.49935577,0.00028559,-0.00521926,1.13,2025-10-24 08:48:32.771904
XRP-27OCT25-2.375-C-USDT,2.44463604,0.10818597,0.0,0.0,0.67191405,2.09660039,0.00081285,-0.01007056,0.766,2025-10-24 08:48:33.101794
XRP-27OCT25-2.425-C-USDT,2.44472339,0.07555524,0.0,0.0,0.56127443,2.40126553,0.00088695,-0.0104685,0.7298,2025-10-24 08:48:33.434651
XRP-27OCT25-2.35-C-USDT,2.44472339,0.12696449,0.0,0.0,0.71881381,1.89568383,0.00075891,-0.00970802,0.7909,2025-10-24 08:48:33.764956
XRP-27OCT25-2.35-P-USDT,2.44472339,0.0322411,0.0,0.0,-0.2811862,1.89568383,0.00075891,-0.00970802,0.7909,2025-10-24 08:48:34.096068
XRP-27OCT25-2.75-P-USDT,2.44506466,0.31309217,0.0,0.0,-0.91151663,0.77693317,0.00036082,-0.00535288,0.9173,2025-10-24 08:48:34.730413
XRP-27OCT25-2.15-P-USDT,2.44506466,0.00965891,0.0,0.0,-0.08512609,0.65533186,0.00035054,-0.0059897,1.0565,2025-10-24 08:48:35.057845
