symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
XRP-26OCT25-2-P-USDT,2.43505436,0.00214791,0.0,0.0,-0.02264765,0.21901637,9.963e-05,-0.00312727,1.3259,2025-10-24 08:18:56.199114
XRP-26OCT25-2.5-P-USDT,2.43505436,0.09125731,0.0,0.0,-0.67960248,2.7535802,0.00066272,-0.01100732,0.7016,2025-10-24 08:18:56.532294
XRP-26OCT25-2.25-P-USDT,2.43505436,0.01008402,0.0,0.0,-0.11877922,1.18321722,0.00036786,-0.00789244,0.9063,2025-10-24 08:18:56.864588
XRP-26OCT25-1.9-P-USDT,2.43503324,0.00130786,0.0,0.0,-0.01297619,0.1200281,6.191e-05,-0.00220341,1.5034,2025-10-24 08:18:57.196575
XRP-26OCT25-2-C-USDT,2.43503324,0.43718104,0.0,0.0,0.97735337,0.21900808,9.962e-05,-0.00312718,1.3259,2025-10-24 08:18:57.528438
XRP-26OCT25-2.9-P-USDT,2.43503324,0.4665899,0.0,0.0,-0.97821401,0.25207064,9.642e-05,-0.00254504,1.115,2025-10-24 08:18:57.866173
XRP-26OCT25-2.7-C-USDT,2.43502244,0.00484197,0.0,0.0,0.06831547,0.79758077,0.00024407,-0.00515437,0.892,2025-10-24 08:18:58.194849
XRP-26OCT25-2.9-C-USDT,2.43502244,0.00162301,0.0,0.0,0.02178442,0.25205366,9.641e-05,-0.00254492,1.115,2025-10-24 08:18:58.528592
XRP-26OCT25-2.6-P-USDT,2.43502244,0.17519708,0.0,0.0,-0.85825984,1.54987103,0.00041573,-0.00769582,0.7819,2025-10-24 08:18:58.859235
XRP-26OCT25-2.3-P-USDT,2.43500461,0.01496164,0.0,0.0,-0.17519008,1.6754322,0.00047778,-0.00940298,0.8313,2025-10-24 08:18:59.188368
XRP-26OCT25-2.1-P-USDT,2.43500461,0.00373456,0.0,0.0,-0.0416795,0.41721513,0.00016503,-0.00450494,1.153,2025-10-24 08:19:00.177293
XRP-26OCT25-2.425-P-USDT,2.43503703,0.04679615,0.0,0.0,-0.45852542,3.05749748,0.00073493,-0.01219156,0.7007,2025-10-24 08:19:00.511153
XRP-26OCT25-2.35-P-USDT,2.43503703,0.02308055,0.0,0.0,-0.26117553,2.29355251,0.00060219,-0.01091172,0.7654,2025-10-24 08:19:00.851841
XRP-26OCT25-2.325-C-USDT,2.43503703,0.12852705,10.0,10.0,0.78619224,1.97346783,0.00053945,-0.01017674,0.7968,2025-10-24 08:19:01.183346
XRP-26OCT25-2.1-C-USDT,2.43508593,0.33881885,0.0,0.0,0.958341,0.41699679,0.00016497,-0.00450375,1.1532,2025-10-24 08:19:01.522931
XRP-26OCT25-2.4-P-USDT,2.43508593,0.03682803,2810.0,2810.0,-0.38448327,2.8812938,0.00070774,-0.01199726,0.716,2025-10-24 08:19:01.863564
XRP-26OCT25-2.8-C-USDT,2.43623282,0.00266484,0.0,0.0,0.03687758,0.43318359,0.00014939,-0.0035551,1.0052,2025-10-24 08:19:02.199271
XRP-26OCT25-2.7-P-USDT,2.43623282,0.26865177,0.0,0.0,-0.9310975,0.80392662,0.00024581,-0.00518177,0.8904,2025-10-24 08:19:02.526132
XRP-26OCT25-2.475-C-USDT,2.43623282,0.03456761,500.0,500.0,0.39241987,2.99172373,0.00071224,-0.0116909,0.6933,2025-10-24 08:19:02.860845
XRP-26OCT25-2.2-P-USDT,2.43623282,0.00699108,0.0,0.0,-0.08146383,0.82351729,0.00027929,-0.0065308,0.9877,2025-10-24 08:19:03.191313
XRP-26OCT25-2.425-C-USDT,2.43620732,0.05750004,0.0,0.0,0.54503584,3.05120591,0.00073456,-0.01219309,0.7011,2025-10-24 08:19:03.825505
XRP-26OCT25-2.375-P-USDT,2.43620732,0.02876497,0.0,0.0,-0.31533259,2.59534327,0.00065858,-0.01152278,0.739,2025-10-24 08:19:04.153740
XRP-26OCT25-2.35-C-USDT,2.43619886,0.10905017,0.0,0.0,0.74117996,2.27816573,0.00059966,-0.01088349,0.7666,2025-10-24 08:19:04.485122
XRP-26OCT25-2.5-C-USDT,2.43619886,0.02663699,100.0,100.0,0.32338479,2.76546939,0.00066558,-0.01104527,0.7009,2025-10-24 08:19:04.818197
XRP-26OCT25-1.9-C-USDT,2.43619886,0.53750093,0.0,0.0,0.98709239,0.11930753,6.165e-05,-0.0021966,1.5049,2025-10-24 08:19:05.155988
XRP-26OCT25-2.8-P-USDT,2.43618506,0.36649778,0.0,0.0,-0.96287164,0.43604982,0.00015028,-0.00357115,1.0037,2025-10-24 08:19:05.487308
XRP-26OCT25-2.6-C-USDT,2.43618506,0.01032715,0.0,0.0,0.14309705,1.56192238,0.00041861,-0.0077358,0.7806,2025-10-24 08:19:05.818689
XRP-26OCT25-2.3-C-USDT,2.43618506,0.15101274,0.0,0.0,0.82636016,1.66231614,0.00047531,-0.00937111,0.8328,2025-10-24 08:19:06.147899
XRP-26OCT25-2.325-P-USDT,2.43633284,0.01829539,0.0,0.0,-0.21166493,1.95715284,0.00053656,-0.01014192,0.7984,2025-10-24 08:19:06.478986
XRP-26OCT25-2.375-C-USDT,2.43633284,0.09006515,2000.0,2000.0,0.68497167,2.59377243,0.00065834,-0.01152045,0.7391,2025-10-24 08:19:06.844382
XRP-26OCT25-2.4-C-USDT,2.43630729,0.07272317,280.0,280.0,0.61892672,2.869048,0.0007062,-0.01198482,0.7168,2025-10-24 08:19:07.477652
XRP-26OCT25-2.2-C-USDT,2.43630729,0.2432948,0.0,0.0,0.91857951,0.82308733,0.00027919,-0.00652914,0.9878,2025-10-24 08:19:07.813589
XRP-26OCT25-2.475-P-USDT,2.43630729,0.0732875,0.0,0.0,-0.60736254,2.99221909,0.00071236,-0.01169289,0.6933,2025-10-24 08:19:08.205832
XRP-26OCT25-2.25-C-USDT,2.43632676,0.1963221,0.0,0.0,0.88230992,1.17274232,0.00036565,-0.00786039,0.908,2025-10-24 08:19:08.538983
XRP-28NOV25-3.8-C-USDT,2.4466,0.01238407,0.0,0.0,0.05231982,0.17356983,0.00081138,-0.00093801,0.8119,2025-10-24 08:19:08.871401
XRP-28NOV25-2.2-C-USDT,2.4466,0.36556965,0.0,3500.0,0.71367627,0.58211726,0.00258191,-0.00283207,0.7703,2025-10-24 08:19:09.197216
XRP-28NOV25-3.2-P-USDT,2.4466,0.80032302,0.0,0.0,-0.83535729,0.41433539,0.00188102,-0.00211187,0.7885,2025-10-24 08:19:09.529607
XRP-28NOV25-3.6-P-USDT,2.4466,1.17264935,0.0,0.0,-0.92287335,0.23708094,0.00109727,-0.00125593,0.8038,2025-10-24 08:19:09.883953
XRP-28NOV25-2.8-C-USDT,2.4471,0.11272676,100.0,2500.0,0.32980027,0.61506727,0.00274742,-0.003035,0.7758,2025-10-24 08:19:10.217737
XRP-28NOV25-3.4-C-USDT,2.4471,0.02894675,100.0,2060.0,0.11056701,0.31558383,0.00143243,-0.00160726,0.788,2025-10-24 08:19:10.544896
XRP-28NOV25-1.4-P-USDT,2.4471,0.00271465,0.0,0.0,-0.0113938,0.04691138,0.00022663,-0.00027065,0.8387,2025-10-24 08:19:11.179141
XRP-28NOV25-3.2-C-USDT,2.4468,0.04403887,3600.0,3600.0,0.15867054,0.41265472,0.00183641,-0.00202075,0.7728,2025-10-24 08:19:11.540489
XRP-28NOV25-4-C-USDT,2.4468,0.00825365,0.0,0.0,0.03625013,0.12720716,0.00060351,-0.00070798,0.8238,2025-10-24 08:19:11.888028
XRP-28NOV25-2.6-C-USDT,2.4465,0.16312579,3520.0,3520.0,0.44112689,0.69854646,0.00299414,-0.00317407,0.7445,2025-10-24 08:19:12.221115
XRP-28NOV25-2.3-C-USDT,2.4465,0.30821873,20.0,7020.0,0.64682086,0.63040911,0.00281977,-0.00311941,0.7769,2025-10-24 08:19:12.597523
XRP-28NOV25-3-C-USDT,2.4465,0.06766168,24050.0,24780.0,0.22677396,0.52350902,0.00228585,-0.00246855,0.7584,2025-10-24 08:19:12.930697
