timestamp,open,high,low,close,volume,turnover
2021-08-12 00:00:00,3161.7,3191.0,3146.9,3186.65,10304.19,32835847.0635
2021-08-12 01:00:00,3186.65,3236.8,3176.95,3228.25,12502.87,40362390.0775
2021-08-12 02:00:00,3228.25,3239.9,3219.5,3235.4,6861.31,22199082.374
2021-08-12 03:00:00,3235.4,3235.4,3209.95,3212.75,4381.11,14075411.1525
2021-08-12 04:00:00,3212.75,3219.15,3172.0,3172.2,13714.54,43505263.788
2021-08-12 05:00:00,3172.2,3179.15,3106.7,3130.7,21248.57,66522898.099
2021-08-12 06:00:00,3130.7,3141.95,3094.0,3131.5,14839.85,46470990.275
2021-08-12 07:00:00,3131.5,3147.7,3121.7,3143.95,9358.08,29421335.616
2021-08-12 08:00:00,3143.95,3150.8,3129.45,3132.5,6098.08,19102235.6
2021-08-12 09:00:00,3132.5,3175.95,3102.55,3150.65,16786.45,52888228.6925
2021-08-12 10:00:00,3150.65,3165.5,3146.0,3150.15,6223.78,19605840.567
2021-08-12 11:00:00,3150.15,3156.9,3085.0,3093.5,26042.21,80561576.635
2021-08-12 12:00:00,3093.5,3119.15,3065.95,3103.25,21085.88,65434757.11
2021-08-12 13:00:00,3103.25,3120.6,3092.4,3102.1,7651.84,23736772.864
2021-08-12 14:00:00,3102.1,3102.1,3024.0,3040.1,19923.37,60569037.137
2021-08-12 15:00:00,3040.1,3056.75,3030.0,3031.55,10480.8,31773069.24
2021-08-12 16:00:00,3031.55,3039.9,2982.3,3003.3,31073.04,93321661.032
2021-08-12 17:00:00,3003.3,3037.25,2996.1,3018.25,9638.6,29091704.45
2021-08-12 18:00:00,3018.25,3067.0,3017.9,3058.55,7643.23,23377201.1165
2021-08-12 19:00:00,3058.55,3064.5,3044.0,3050.95,7042.41,21486040.7895
2021-08-12 20:00:00,3050.95,3074.0,3036.75,3066.9,5847.38,17933329.722
2021-08-12 21:00:00,3066.9,3070.8,3030.8,3044.4,5818.57,17714054.508
2021-08-12 22:00:00,3044.4,3049.5,2986.4,2998.9,8768.0,26294355.2
2021-08-12 23:00:00,2998.9,3050.75,2998.85,3046.65,10759.03,32778998.7495
