timestamp,open,high,low,close,volume,turnover
2025-02-08 00:00:00,2620.47,2667.03,2613.63,2645.48,86214.91,228133132.3745
2025-02-08 01:00:00,2645.48,2645.48,2626.0,2629.24,57508.47,151518067.6991
2025-02-08 02:00:00,2629.24,2642.58,2621.69,2639.58,26252.81,69100063.5244
2025-02-08 03:00:00,2639.58,2655.37,2634.24,2640.29,25649.67,67803721.8116
2025-02-08 04:00:00,2640.29,2647.96,2629.23,2632.94,12975.93,34251126.631
2025-02-08 05:00:00,2632.94,2635.0,2613.7,2618.99,31628.72,82940266.441
2025-02-08 06:00:00,2618.99,2631.15,2606.71,2614.71,33427.15,87600417.1701
2025-02-08 07:00:00,2614.71,2638.4,2592.61,2628.49,65461.28,171141885.6465
2025-02-08 08:00:00,2628.49,2631.35,2604.2,2604.73,26001.33,68046795.8405
2025-02-08 09:00:00,2604.73,2618.37,2604.73,2617.54,27673.8,72281625.0602
2025-02-08 10:00:00,2617.54,2629.62,2611.62,2616.61,26771.88,70168636.0132
2025-02-08 11:00:00,2616.61,2620.25,2600.12,2612.0,25127.54,65557612.8304
2025-02-08 12:00:00,2612.0,2619.39,2597.37,2603.48,22043.43,57440851.8424
2025-02-08 13:00:00,2603.48,2635.75,2602.54,2619.99,35339.72,92595159.6876
2025-02-08 14:00:00,2619.99,2625.07,2600.39,2614.99,26719.5,69771250.8855
2025-02-08 15:00:00,2614.99,2625.0,2587.11,2603.82,38286.5,99645680.3837
2025-02-08 16:00:00,2603.82,2612.92,2588.38,2608.5,24963.52,64984438.8479
2025-02-08 17:00:00,2608.5,2632.77,2608.17,2629.19,36666.7,96178718.3374
2025-02-08 18:00:00,2629.19,2641.15,2617.43,2630.03,26271.84,69106248.2681
2025-02-08 19:00:00,2630.03,2648.92,2626.01,2636.52,28381.8,74864572.9463
2025-02-08 20:00:00,2636.52,2641.9,2627.0,2634.63,13212.72,34812574.0285
2025-02-08 21:00:00,2634.63,2641.44,2627.29,2636.81,11958.53,31514408.4488
2025-02-08 22:00:00,2636.81,2644.78,2622.57,2625.36,12115.38,31902020.2699
2025-02-08 23:00:00,2625.36,2642.86,2625.36,2631.25,9199.73,24241689.3503
