timestamp,open,high,low,close,volume,turnover
2025-07-31 23:00:00,3737.49,3748.72,3717.71,3734.55,13338.74409,49785177.0235439
2025-08-01 00:00:00,3734.55,3758.08,3709.06,3730.76,8012.38731,29936005.3983406
2025-08-01 01:00:00,3730.76,3731.5,3701.98,3709.13,7033.45133,26126462.1765764
2025-08-01 02:00:00,3709.13,3729.62,3684.01,3698.31,8346.68006,30924941.9114315
2025-08-01 03:00:00,3698.31,3699.12,3615.44,3681.76,21837.9673,79990813.3115955
2025-08-01 04:00:00,3681.76,3697.04,3652.54,3689.21,12284.63571,45190025.1954005
2025-08-01 05:00:00,3689.21,3723.38,3680.07,3716.13,8513.64736,31552017.874792
2025-08-01 06:00:00,3716.13,3724.26,3700.23,3704.51,6196.63824,23002282.1596052
2025-08-01 07:00:00,3704.51,3704.51,3677.24,3681.95,11513.09348,42452764.97034
2025-08-01 08:00:00,3681.95,3693.18,3664.11,3674.87,10454.50559,38467590.0473292
2025-08-01 09:00:00,3674.87,3682.47,3640.54,3662.12,12182.5881,44614308.8975037
2025-08-01 10:00:00,3662.12,3669.06,3624.31,3650.51,15927.59118,58008795.2609477
2025-08-01 11:00:00,3650.51,3650.51,3584.93,3609.35,23873.66757,86245380.2508054
2025-08-01 12:00:00,3609.35,3639.82,3605.25,3618.17,10346.39049,37543796.2800543
2025-08-01 13:00:00,3618.17,3633.68,3608.64,3615.25,7992.75608,28954747.3691301
2025-08-01 14:00:00,3615.25,3643.54,3605.89,3642.55,5664.74475,20537540.6220878
2025-08-01 15:00:00,3642.55,3674.47,3630.0,3663.04,15588.62191,56984661.8073631
2025-08-01 16:00:00,3663.04,3676.11,3577.03,3599.53,14360.11019,52056410.5974416
2025-08-01 17:00:00,3599.53,3655.98,3564.27,3633.2,17118.94452,61991173.4698191
2025-08-01 18:00:00,3633.2,3636.6,3582.64,3615.76,12189.44683,43960872.8155276
2025-08-01 19:00:00,3615.76,3634.4,3575.4,3587.44,11126.49308,40129016.2844153
2025-08-01 20:00:00,3587.44,3601.95,3563.04,3572.2,12625.0302,45161061.9809462
2025-08-01 21:00:00,3572.2,3585.56,3536.57,3549.81,18179.30883,64720890.0658909
2025-08-01 22:00:00,3549.81,3561.29,3515.0,3518.48,12675.48945,44811674.9564587
2025-08-01 23:00:00,3518.48,3543.04,3491.71,3541.93,15961.49936,56148157.6897149
