timestamp,open,high,low,close,volume,turnover
2024-06-04 00:00:00,165.0,165.83,164.33,165.41,107851.2,17801134.837
2024-06-04 01:00:00,165.41,166.88,164.99,166.62,96067.6,15960612.349
2024-06-04 02:00:00,166.62,166.62,165.81,166.28,78568.3,13064389.717
2024-06-04 03:00:00,166.28,166.67,165.98,166.61,51915.0,8637093.167
2024-06-04 04:00:00,166.61,167.25,165.96,166.32,187980.5,31350823.737
2024-06-04 05:00:00,166.32,166.64,165.42,165.53,97837.1,16239416.301
2024-06-04 06:00:00,165.53,166.11,165.05,165.75,117080.4,19381182.046
2024-06-04 07:00:00,165.75,166.08,165.28,165.41,55176.2,9140710.954
2024-06-04 08:00:00,165.41,165.98,165.0,165.04,79992.6,13234957.053
2024-06-04 09:00:00,165.04,165.42,164.57,164.75,149507.0,24647429.167
2024-06-04 10:00:00,164.75,165.73,164.63,165.48,112815.1,18655191.265
2024-06-04 11:00:00,165.48,165.88,165.3,165.6,82654.7,13680963.647
2024-06-04 12:00:00,165.6,166.24,165.38,165.81,111950.8,18559723.473
2024-06-04 13:00:00,165.81,166.65,165.41,166.25,167843.1,27877808.418
2024-06-04 14:00:00,166.25,167.47,165.97,166.11,366433.7,61094184.59
2024-06-04 15:00:00,166.11,168.16,165.62,168.09,369004.8,61638019.04
2024-06-04 16:00:00,168.09,170.09,167.92,169.5,472041.8,79814750.871
2024-06-04 17:00:00,169.5,169.67,168.32,169.27,160112.3,27056427.352
2024-06-04 18:00:00,169.27,170.5,169.27,169.96,184293.1,31329987.073
2024-06-04 19:00:00,169.96,170.01,168.35,169.56,212656.4,35955695.503
2024-06-04 20:00:00,169.56,170.04,168.33,169.54,194005.4,32817660.858
2024-06-04 21:00:00,169.54,170.18,169.08,169.78,117363.5,19915114.998
2024-06-04 22:00:00,169.78,171.16,169.77,170.93,190533.6,32480872.609
2024-06-04 23:00:00,170.93,171.98,170.67,171.87,173575.6,29766532.628
