timestamp,open,high,low,close,volume,turnover
2023-03-14 00:00:00,20.402,20.477,20.215,20.246,519220.9,10575083.7787
2023-03-14 01:00:00,20.246,20.421,20.155,20.393,442272.9,8971735.3001
2023-03-14 02:00:00,20.393,20.498,20.24,20.243,286388.2,5834319.5008
2023-03-14 03:00:00,20.243,20.431,20.193,20.423,369964.6,7517998.7325
2023-03-14 04:00:00,20.423,20.458,20.258,20.404,227566.5,4636401.0
2023-03-14 05:00:00,20.404,20.685,20.155,20.327,1128205.0,23044575.5404
2023-03-14 06:00:00,20.327,20.442,20.189,20.247,284178.5,5773481.9744
2023-03-14 07:00:00,20.247,20.33,19.922,19.997,567765.8,11397195.3133
2023-03-14 08:00:00,19.997,20.054,19.751,19.935,542698.0,10809319.3466
2023-03-14 09:00:00,19.935,20.018,19.815,19.996,326633.5,6507729.5243
2023-03-14 10:00:00,19.996,20.211,19.964,20.187,404380.4,8125889.9084
2023-03-14 11:00:00,20.187,20.23,19.979,20.122,735616.7,14779358.6614
2023-03-14 12:00:00,20.122,21.65,20.029,21.404,4666237.5,97582541.817
2023-03-14 13:00:00,21.404,22.068,21.302,21.662,2679722.1,58191067.4888
2023-03-14 14:00:00,21.662,22.092,21.448,21.774,1226687.5,26753242.9572
2023-03-14 15:00:00,21.774,22.137,21.687,21.933,1021751.5,22382727.2093
2023-03-14 16:00:00,21.933,22.035,21.324,21.736,1220324.8,26446593.5802
2023-03-14 17:00:00,21.736,21.844,21.514,21.599,517666.7,11204217.7907
2023-03-14 18:00:00,21.599,21.635,21.022,21.044,1165751.3,24818886.3697
2023-03-14 19:00:00,21.044,21.251,20.335,20.92,1817679.9,37703324.6672
2023-03-14 20:00:00,20.92,21.051,20.581,20.733,740605.9,15422890.9119
2023-03-14 21:00:00,20.733,20.806,20.232,20.749,904950.8,18562598.979
2023-03-14 22:00:00,20.749,20.931,20.639,20.908,336538.2,7002900.7563
2023-03-14 23:00:00,20.908,21.036,20.819,20.871,273755.0,5724579.7549
