timestamp,open,high,low,close,volume,turnover
2023-12-11 00:00:00,74.932,75.079,73.473,73.655,442214.9,32822325.8586
2023-12-11 01:00:00,73.655,73.666,72.5,73.02,554735.0,40548222.7832
2023-12-11 02:00:00,73.02,73.027,62.561,70.317,4405557.8,303066437.0399
2023-12-11 03:00:00,70.317,72.3,70.13,70.899,1027057.7,73100804.1408
2023-12-11 04:00:00,70.899,71.253,69.846,70.119,562614.7,39656870.6025
2023-12-11 05:00:00,70.119,70.714,69.099,70.198,573258.8,40058950.8066
2023-12-11 06:00:00,70.198,70.201,67.787,68.938,918028.2,63152341.4642
2023-12-11 07:00:00,68.938,69.937,68.294,68.548,672829.5,46519105.8423
2023-12-11 08:00:00,68.548,69.26,67.806,69.18,598245.0,40970939.6118
2023-12-11 09:00:00,69.18,69.742,68.8,69.544,427051.4,29632849.5863
2023-12-11 10:00:00,69.544,69.835,69.157,69.572,312603.4,21718095.6945
2023-12-11 11:00:00,69.572,70.054,69.205,69.712,388570.1,27057841.4072
2023-12-11 12:00:00,69.712,69.916,68.76,68.988,362892.9,25163209.7221
2023-12-11 13:00:00,68.988,69.415,67.306,67.971,867923.6,59311089.1992
2023-12-11 14:00:00,67.971,68.538,66.73,67.374,1164979.5,78846913.5664
2023-12-11 15:00:00,67.374,69.56,67.263,69.282,831460.8,56881243.4634
2023-12-11 16:00:00,69.282,70.968,68.231,70.425,1254332.4,87447258.5728
2023-12-11 17:00:00,70.425,70.581,69.581,69.7,539299.6,37781717.1984
2023-12-11 18:00:00,69.7,70.333,68.005,69.887,1287679.9,89138438.4693
2023-12-11 19:00:00,69.887,70.4,68.375,69.407,713585.9,49457591.7307
2023-12-11 20:00:00,69.407,69.68,67.773,69.45,600392.9,41190707.6123
2023-12-11 21:00:00,69.45,70.504,69.156,69.427,544411.7,37990366.884
2023-12-11 22:00:00,69.427,69.988,69.11,69.816,247011.7,17169441.4651
2023-12-11 23:00:00,69.816,70.685,69.469,70.31,347577.5,24379481.6759
