timestamp,open,high,low,close,volume,turnover
2023-01-04 00:00:00,13.335,13.79,13.18,13.465,6911106.9,93320273.0035
2023-01-04 01:00:00,13.465,13.645,13.285,13.56,4158535.9,56088523.884
2023-01-04 02:00:00,13.56,13.86,13.56,13.665,4395764.8,60292567.186
2023-01-04 03:00:00,13.665,14.025,13.345,13.455,6135541.5,83758997.0705
2023-01-04 04:00:00,13.455,13.515,13.21,13.31,3507044.1,46757459.072
2023-01-04 05:00:00,13.31,13.635,13.285,13.635,2192941.2,29575565.2435
2023-01-04 06:00:00,13.635,13.84,13.545,13.81,3342764.5,45790909.128
2023-01-04 07:00:00,13.81,14.2,13.66,14.08,5982149.1,83105161.2195
2023-01-04 08:00:00,14.08,14.095,13.665,13.69,4066897.4,56266291.8115
2023-01-04 09:00:00,13.69,13.78,13.515,13.735,3096051.4,42311878.404
2023-01-04 10:00:00,13.735,13.77,13.52,13.58,1755442.2,23952025.639
2023-01-04 11:00:00,13.58,13.735,13.565,13.63,1602861.6,21900356.9755
2023-01-04 12:00:00,13.63,13.73,13.355,13.4,3319371.6,44901339.888
2023-01-04 13:00:00,13.4,13.55,13.4,13.475,1468809.6,19814452.881
2023-01-04 14:00:00,13.475,13.49,13.225,13.465,3700395.5,49384630.1675
2023-01-04 15:00:00,13.465,13.525,13.155,13.37,4127509.3,54902024.3515
2023-01-04 16:00:00,13.37,13.635,13.25,13.415,3783844.1,50853759.4505
2023-01-04 17:00:00,13.415,13.565,13.335,13.425,2021868.6,27228775.8355
2023-01-04 18:00:00,13.425,13.51,13.36,13.38,1365870.2,18342956.173
2023-01-04 19:00:00,13.38,13.47,13.03,13.17,4070273.9,53734218.519
2023-01-04 20:00:00,13.17,13.2,12.805,12.98,3392693.1,43963813.8255
2023-01-04 21:00:00,12.98,13.155,12.975,13.12,1386626.3,18122612.1295
2023-01-04 22:00:00,13.12,13.53,13.12,13.465,2434428.4,32466397.052
2023-01-04 23:00:00,13.465,13.57,13.365,13.41,1541276.4,20735947.0785
