timestamp,open,high,low,close,volume,turnover
2025-08-06 00:00:00,163.98,164.07,162.45,162.65,235121.9,38397524.235
2025-08-06 01:00:00,162.65,163.02,161.6,162.76,256018.6,41561449.379
2025-08-06 02:00:00,162.76,163.23,161.78,162.59,166283.6,27059651.452
2025-08-06 03:00:00,162.59,162.72,161.02,161.77,265894.3,42995879.242
2025-08-06 04:00:00,161.77,162.49,161.14,162.37,169559.3,27440957.59
2025-08-06 05:00:00,162.37,164.73,162.03,164.16,504661.9,82673541.708
2025-08-06 06:00:00,164.16,164.22,163.31,163.8,234134.9,38338248.017
2025-08-06 07:00:00,163.8,164.52,163.51,164.16,194729.9,31957895.356
2025-08-06 08:00:00,164.16,164.42,162.64,163.22,249095.6,40684173.183
2025-08-06 09:00:00,163.22,164.45,162.83,163.9,273559.4,44819934.492
2025-08-06 10:00:00,163.9,164.12,162.78,163.54,206068.1,33669134.425
2025-08-06 11:00:00,163.54,164.56,163.13,164.1,250116.5,41002963.82
2025-08-06 12:00:00,164.1,164.63,162.5,163.17,465198.4,76043107.066
2025-08-06 13:00:00,163.17,164.79,163.0,164.18,768439.9,126012187.147
2025-08-06 14:00:00,164.18,167.94,163.86,167.81,1215330.0,201355662.834
2025-08-06 15:00:00,167.81,169.48,167.15,168.98,834997.3,140379976.559
2025-08-06 16:00:00,168.98,169.44,167.23,167.67,554152.5,93284338.977
2025-08-06 17:00:00,167.67,169.07,167.09,169.07,293203.6,49291054.426
2025-08-06 18:00:00,169.07,169.88,168.32,168.44,450402.6,76154199.776
2025-08-06 19:00:00,168.44,169.13,167.87,168.73,596829.2,100561106.041
2025-08-06 20:00:00,168.73,168.77,167.65,167.9,265152.0,44581117.167
2025-08-06 21:00:00,167.9,168.52,167.17,167.93,230124.3,38642623.209
2025-08-06 22:00:00,167.93,168.44,167.74,168.29,163928.3,27571521.469
2025-08-06 23:00:00,168.29,168.3,167.81,168.01,111540.5,18745521.73
