pnl,capital,entry,exit
-3.4499999999999997,9996.55,115729.5,115869.9
-3.4488097499999997,9993.10119025,115822.7,115958.3
-8.34423949385875,9984.75695075614,111627.3,109501.3
15.067937041860338,9999.824887798,109325.7,116730.0
5.7116242509310275,10005.536512048931,121754.7,121817.0
-1.750968889608563,10003.785543159323,121817.0,118962.9
-3.451306012389967,10000.334237146933,116606.5,115750.0
-8.55028577276063,9991.783951374173,111245.8,105628.3
