timestamp,open,high,low,close,volume
2023-10-21 08:00:00,29722.0,30406.0,29654.0,29850.5,8731.03773248
2023-10-22 08:00:00,29850.5,31053.0,29734.5,30534.0,18477.80083972
2023-10-23 08:00:00,30533.5,35686.0,30368.5,34033.5,68551.58138397
2023-10-24 08:00:00,34032.5,34902.5,33255.0,33877.5,36392.5341991
2023-10-25 08:00:00,33878.0,35178.5,33803.0,34683.0,20073.79730211
2023-10-26 08:00:00,34683.0,34775.5,33750.0,33970.0,22167.37512724
2023-10-27 08:00:00,33970.0,34259.0,33366.0,34074.0,14216.33433352
2023-10-28 08:00:00,34075.0,34551.0,33954.5,34118.0,3874.52524607
2023-10-29 08:00:00,34118.0,34788.0,34118.0,34216.5,7491.38645294
2023-10-30 08:00:00,34216.5,34897.5,34071.5,34166.0,11665.84412698
2023-10-31 08:00:00,34165.5,34750.0,34051.0,34475.0,7140.63460203
2023-11-01 08:00:00,34474.5,36030.0,34102.0,35324.0,22999.80851961
2023-11-02 08:00:00,35324.0,35522.5,34320.5,34492.0,22318.13385863
2023-11-03 08:00:00,34492.0,35050.0,34135.0,34800.0,11035.18546872
2023-11-04 08:00:00,34800.5,35366.0,34687.5,35216.5,4987.73669145
2023-11-05 08:00:00,35216.5,35448.5,34495.0,34960.5,9516.94796264
2023-11-06 08:00:00,34961.0,35312.0,34823.5,34959.0,8357.0713121
2023-11-07 08:00:00,34959.0,35928.5,34540.0,35240.0,13957.95488774
2023-11-08 08:00:00,35240.0,36902.0,35114.5,36565.5,18108.28596228
2023-11-09 08:00:00,36565.5,38100.0,35586.5,36465.5,32848.36408281
2023-11-10 08:00:00,36465.5,37573.0,36339.0,37035.5,12207.8085705
2023-11-11 08:00:00,37035.0,37303.0,36656.5,37152.5,4762.10420746
2023-11-12 08:00:00,37153.0,37461.0,36795.0,36981.5,4607.25561005
2023-11-13 08:00:00,36981.0,37059.5,36211.0,36704.5,9307.61815701
2023-11-14 08:00:00,36705.0,36768.0,34659.5,35602.0,19754.98897854
2023-11-15 08:00:00,35600.5,38009.0,35600.5,37477.5,20910.61473527
2023-11-16 08:00:00,37477.5,37577.5,35509.0,36250.5,23161.48144803
2023-11-17 08:00:00,36250.5,36888.0,35867.0,36429.0,11086.47895432
2023-11-18 08:00:00,36429.0,36849.5,36378.0,36629.5,3243.13186715
2023-11-19 08:00:00,36629.5,37541.5,36412.5,37273.5,5338.46602642
2023-11-20 08:00:00,37277.0,37787.0,36700.0,37289.5,14749.83745824
2023-11-21 08:00:00,37294.5,37521.5,35625.5,36460.0,23359.15022305
2023-11-22 08:00:00,36460.0,37887.5,36250.0,37399.5,12589.5365548
2023-11-23 08:00:00,37400.0,37681.5,36882.5,37562.0,10764.90551281
2023-11-24 08:00:00,37562.0,38473.5,37452.5,37840.0,16943.21397338
2023-11-25 08:00:00,37840.0,37924.0,37628.0,37823.0,1754.85854131
2023-11-26 08:00:00,37823.0,37846.0,37048.5,37302.5,7588.61814843
2023-11-27 08:00:00,37302.5,37475.5,36729.5,37110.5,11258.87301412
2023-11-28 08:00:00,37111.0,38431.0,36932.5,38138.0,12318.67918324
2023-11-29 08:00:00,38140.0,38499.5,37581.0,37808.5,8594.39280551
2023-11-30 08:00:00,37808.5,38390.0,37480.0,38281.5,10535.20773097
2023-12-01 08:00:00,38282.0,39159.5,38228.5,38749.5,14566.51734572
2023-12-02 08:00:00,38749.0,39885.5,38688.0,39518.0,9549.62358407
2023-12-03 08:00:00,39517.5,41783.0,39415.0,41466.0,15630.64111004
2023-12-04 08:00:00,41466.5,42441.0,41130.5,41538.5,16510.16925257
2023-12-05 08:00:00,41540.0,44500.0,41450.0,43706.0,29962.64447867
2023-12-06 08:00:00,43697.5,44300.0,43385.5,43899.5,11410.42557252
2023-12-07 08:00:00,43899.5,43936.5,42850.5,43194.0,17534.8630727
2023-12-08 08:00:00,43194.5,44756.5,43089.0,44222.0,12302.37946729
2023-12-09 08:00:00,44222.0,44237.5,43596.0,43990.0,5261.6244176
2023-12-10 08:00:00,43986.0,44059.0,40298.5,42132.5,20725.58138857
2023-12-11 08:00:00,42133.0,42494.0,40193.5,41913.0,21279.12652827
2023-12-12 08:00:00,41912.5,42102.5,40591.0,41092.5,14977.26798465
2023-12-13 08:00:00,41092.5,43486.5,40953.5,42925.5,13811.56515332
2023-12-14 08:00:00,42930.5,43428.0,41378.5,42749.0,20710.56503432
2023-12-15 08:00:00,42749.0,43059.5,41615.5,42214.0,10215.24953083
2023-12-16 08:00:00,42214.5,42726.0,41760.0,41873.0,5171.18285199
2023-12-17 08:00:00,41872.5,42403.0,40756.0,41105.0,9555.35372455
2023-12-18 08:00:00,41104.5,43477.5,40528.0,43057.0,15184.64543376
2023-12-19 08:00:00,43057.5,43275.0,41809.0,42923.0,11332.59524062
2023-12-20 08:00:00,42923.5,44350.5,42677.5,43788.0,14855.87711325
2023-12-21 08:00:00,43785.5,44455.5,43389.5,43615.5,16526.40777407
2023-12-22 08:00:00,43615.5,44103.0,43350.5,43603.5,8492.19368624
2023-12-23 08:00:00,43604.0,43985.5,43478.0,43686.5,3120.05191863
2023-12-24 08:00:00,43687.0,43909.5,42565.5,43248.0,5355.33620902
2023-12-25 08:00:00,43248.5,43843.0,42577.5,42794.0,7428.70378176
2023-12-26 08:00:00,42795.5,42842.5,41629.0,42480.0,8936.06670105
2023-12-27 08:00:00,42480.5,43854.5,42428.0,43105.5,10631.48034682
2023-12-28 08:00:00,43105.5,43238.5,42159.5,42343.5,15167.90829783
2023-12-29 08:00:00,42343.5,43159.0,41241.0,41995.0,14935.40616228
2023-12-30 08:00:00,41994.5,42686.5,41559.5,42556.5,7581.05664062
2023-12-31 08:00:00,42557.5,42911.5,42071.0,42520.0,5462.14886514
2024-01-01 08:00:00,42519.5,45742.0,42477.5,45537.0,15014.14827639
2024-01-02 08:00:00,45538.0,45970.0,44664.5,45060.0,14508.44503599
2024-01-03 08:00:00,45061.0,45549.5,40156.0,42806.5,33649.41024605
2024-01-04 08:00:00,42807.0,44822.5,42150.0,43847.0,21528.16210937
2024-01-05 08:00:00,43847.5,44430.0,43121.0,43701.0,14691.38054479
2024-01-06 08:00:00,43701.0,44289.5,43572.0,44107.0,3630.00626823
2024-01-07 08:00:00,44107.0,44510.0,43209.0,43998.0,8586.42269183
2024-01-08 08:00:00,43998.0,47348.0,43667.0,46885.5,23084.18089279
2024-01-09 08:00:00,46885.0,48050.0,44700.0,45781.0,24519.58534214
2024-01-10 08:00:00,45781.0,47738.0,44320.5,46128.0,40905.38694118
2024-01-11 08:00:00,46131.5,49070.0,45598.5,46045.0,30692.11360228
2024-01-12 08:00:00,46046.5,46265.5,41405.0,43076.0,30272.66849321
2024-01-13 08:00:00,43076.5,43245.0,42503.0,42997.5,6514.51859976
2024-01-14 08:00:00,43001.0,43065.0,41693.5,42698.0,6711.76165355
2024-01-15 08:00:00,42698.0,43356.0,42151.0,42750.0,6867.08994472
2024-01-16 08:00:00,42753.0,43584.5,42041.0,42640.5,8477.53952466
2024-01-17 08:00:00,42637.0,42936.0,42180.0,42885.5,7156.62468373
2024-01-18 08:00:00,42885.5,42892.5,40611.0,41231.0,15603.04627081
2024-01-19 08:00:00,41231.0,42165.0,40258.0,41637.5,9151.07226521
2024-01-20 08:00:00,41637.0,41838.0,41450.0,41629.5,1979.35032783
2024-01-21 08:00:00,41630.0,41868.0,40658.0,40992.0,3613.29262474
2024-01-22 08:00:00,41000.5,41208.0,39377.0,39747.5,12986.9280116
2024-01-23 08:00:00,39747.0,40240.0,38521.5,39950.5,15736.19945854
2024-01-24 08:00:00,39957.0,40541.0,39480.5,40124.0,7755.62906656
2024-01-25 08:00:00,40124.0,40295.0,39541.5,39983.5,9088.03650652
2024-01-26 08:00:00,39984.0,42246.0,39976.0,41727.0,12080.61801277
2024-01-27 08:00:00,41726.5,42843.5,41404.0,42408.5,4807.43353424
2024-01-28 08:00:00,42409.0,42716.0,41614.0,42055.0,6701.92009572
2024-01-29 08:00:00,42055.0,43796.0,41814.5,43381.5,9644.34899276
2024-01-30 08:00:00,43382.0,43872.0,42654.0,43041.0,10422.92634298
2024-01-31 08:00:00,43045.0,43750.0,41846.5,42149.5,12935.48873634
2024-02-01 08:00:00,42150.0,43429.5,41917.5,43082.0,9020.09031182
2024-02-02 08:00:00,43082.0,43470.5,42545.5,43055.0,7106.9505296
2024-02-03 08:00:00,43055.0,43264.5,42725.5,42831.0,2175.12114739
2024-02-04 08:00:00,42827.0,43145.0,42195.0,43051.0,4168.21208507
2024-02-05 08:00:00,43053.5,43547.5,42280.5,42849.0,7274.69470959
2024-02-06 08:00:00,42849.0,43371.5,42637.0,42882.0,5112.07990664
2024-02-07 08:00:00,42882.5,44799.5,42823.0,44529.0,10070.12172935
2024-02-08 08:00:00,44529.0,46456.5,44529.0,46236.0,18079.39620355
2024-02-09 08:00:00,46235.5,48215.5,46235.5,47191.0,15034.15231568
2024-02-10 08:00:00,47191.5,48632.5,46905.5,48247.5,6346.99203196
2024-02-11 08:00:00,48248.0,48861.5,47800.5,48227.0,5714.36913923
2024-02-12 08:00:00,48227.5,50437.5,47735.0,50043.5,14769.86119668
2024-02-13 08:00:00,50044.5,50281.0,48337.0,49881.5,11705.21273823
2024-02-14 08:00:00,49886.5,52580.5,49790.0,51850.5,18222.54441011
2024-02-15 08:00:00,51850.0,52861.5,51371.0,51810.5,14842.92805935
2024-02-16 08:00:00,51810.0,52642.0,51642.5,51947.5,7731.17282587
2024-02-17 08:00:00,51947.5,52055.5,50670.5,51691.5,6641.87068118
2024-02-18 08:00:00,51695.5,52544.5,51588.5,52430.0,4648.63815379
2024-02-19 08:00:00,52430.5,52492.5,51328.5,51862.0,6062.51881207
2024-02-20 08:00:00,51862.5,53103.5,50784.0,51565.5,14014.50897766
2024-02-21 08:00:00,51565.0,52000.0,50561.0,51844.0,13378.88579341
2024-02-22 08:00:00,51843.5,52100.0,50855.5,50885.5,12122.25007783
2024-02-23 08:00:00,50885.5,51316.0,50455.5,51068.5,7290.43380345
2024-02-24 08:00:00,51068.5,51891.0,50971.5,51762.5,3540.10532713
2024-02-25 08:00:00,51762.0,51997.5,51291.0,51293.5,4184.62657287
