timestamp,open,high,low,close,volume
2025-05-06 20:00:00,144.76,147.18,143.44,146.83,1580102.0
2025-05-07 00:00:00,146.83,149.53,145.37,146.2,1896878.7
2025-05-07 04:00:00,146.2,147.26,145.32,147.19,952645.4
2025-05-07 08:00:00,147.19,148.3,146.83,147.55,772091.2
2025-05-07 12:00:00,147.55,147.71,145.35,145.67,1387021.4
2025-05-07 16:00:00,145.67,147.3,144.59,145.68,2225428.1
2025-05-07 20:00:00,145.68,148.28,145.39,147.29,921172.8
2025-05-08 00:00:00,147.29,151.13,147.01,150.78,1564355.3
2025-05-08 04:00:00,150.78,151.96,149.95,151.52,1425660.4
2025-05-08 08:00:00,151.52,155.29,151.46,154.53,1782756.8
2025-05-08 12:00:00,154.53,163.04,154.13,160.13,4157849.6
2025-05-08 16:00:00,160.13,161.06,158.51,160.5,1972705.8
2025-05-08 20:00:00,160.5,164.59,159.72,164.42,2611950.9
2025-05-09 00:00:00,164.42,164.43,161.27,161.31,1610558.9
2025-05-09 04:00:00,161.31,166.88,160.88,165.05,2131728.8
2025-05-09 08:00:00,165.05,176.13,164.23,172.25,7168051.3
2025-05-09 12:00:00,172.25,173.41,167.34,170.76,3800532.4
2025-05-09 16:00:00,170.76,172.62,168.52,171.88,2183129.6
2025-05-09 20:00:00,171.88,173.83,171.01,172.76,1030697.2
2025-05-10 00:00:00,172.76,175.24,170.65,171.55,1471203.3
2025-05-10 04:00:00,171.55,172.54,169.66,172.29,1139381.1
2025-05-10 08:00:00,172.29,173.46,168.69,168.94,1892728.3
2025-05-10 12:00:00,168.94,171.99,168.94,171.06,1075468.3
2025-05-10 16:00:00,171.06,173.81,170.83,172.18,1757394.1
2025-05-10 20:00:00,172.18,178.93,171.32,177.92,3298102.7
2025-05-11 00:00:00,177.92,180.43,172.92,175.84,3920736.7
2025-05-11 04:00:00,175.84,177.69,172.21,172.58,1722998.8
2025-05-11 08:00:00,172.58,174.97,172.52,174.73,822393.0
2025-05-11 12:00:00,174.73,175.22,169.24,170.44,1839081.7
2025-05-11 16:00:00,170.44,173.41,169.32,172.68,1504326.6
2025-05-11 20:00:00,172.68,173.84,171.2,173.16,941577.6
