symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
BTC-26DEC25-200000-C,112645.52,59.8081392,1.3,0.0,0.00762325,8.3e-07,9.83652252,-4.24181704,0.5439,2025-10-24 09:34:35.103007
BTC-26DEC25-300000-C,112645.51,3.10379463,2.18,0.0,0.00040358,5e-08,0.68223645,-0.36521032,0.6752,2025-10-24 09:34:35.439412
BTC-26DEC25-300000-P,112645.51,187357.59379463,0.0,0.0,-0.99959643,5e-08,0.68223645,-0.36521032,0.6752,2025-10-24 09:34:35.781931
BTC-26DEC25-170000-P,112645.51,57587.80538935,0.01,0.0,-0.97177342,2.81e-06,30.2853347,-11.82974493,0.4927,2025-10-24 09:34:36.108749
BTC-26DEC25-150000-P,112645.56,38071.488775,0.0,0.0,-0.92050766,6.9e-06,69.27288166,-25.16778273,0.4583,2025-10-24 09:34:36.491173
BTC-26DEC25-200000-P,112645.56,87414.24818759,0.0,0.0,-0.99237675,8.3e-07,9.83653134,-4.24182115,0.5439,2025-10-24 09:34:36.820217
BTC-26DEC25-80000-P,112645.56,696.34517692,2.51,0.0,-0.05665554,4.34e-06,53.31780554,-23.72954914,0.5614,2025-10-24 09:34:37.180790
BTC-26DEC25-140000-C,112645.61,1350.78599666,2.07,0.0,0.13847537,1.064e-05,103.43941158,-36.37331457,0.4435,2025-10-24 09:34:37.509190
BTC-26DEC25-80000-C,112645.61,33341.95279535,0.01,0.0,0.94334466,4.34e-06,53.31768088,-23.72950377,0.5614,2025-10-24 09:34:37.843947
BTC-26DEC25-180000-C,112645.61,142.63333892,0.79,0.0,0.01767572,1.83e-06,20.40791135,-8.25538423,0.5102,2025-10-24 09:34:38.230327
BTC-26DEC25-60000-P,112645.78,127.69483243,4.29,0.0,-0.01041368,8.5e-07,12.92797056,-7.17306954,0.6998,2025-10-24 09:34:38.860176
BTC-26DEC25-110000-C,112645.78,9556.78173955,1.8,0.0,0.58751057,1.877e-05,182.27763313,-64.02689405,0.4431,2025-10-24 09:34:39.191731
BTC-26DEC25-120000-P,112645.84,12505.15106655,5.98,0.0,-0.60356512,1.907e-05,180.45988105,-61.79183328,0.4319,2025-10-24 09:34:39.527856
BTC-26DEC25-60000-C,112645.84,52773.53435219,0.01,0.0,0.98958637,8.5e-07,12.92793119,-7.17305082,0.6998,2025-10-24 09:34:39.857044
BTC-26DEC25-70000-C,112645.84,42947.1690101,0.0,0.0,0.97512793,1.99e-06,27.24726661,-13.49562068,0.6247,2025-10-24 09:34:40.188826
BTC-26DEC25-350000-C,112645.89,1.13205731,7.35,0.0,0.00014629,2e-08,0.26482729,-0.15183415,0.7231,2025-10-24 09:34:40.518957
BTC-26DEC25-50000-C,112645.89,62698.32911908,0.03,0.0,0.99586161,3.3e-07,5.71842418,-3.57761407,0.7891,2025-10-24 09:34:40.851410
BTC-26DEC25-100000-C,112645.89,16066.24748803,0.65,0.0,0.76061494,1.414e-05,145.35118673,-54.05605462,0.4691,2025-10-24 09:34:41.179221
BTC-26DEC25-180000-P,112645.94,67496.69619831,0.0,0.0,-0.98232397,1.83e-06,20.40827282,-8.25551597,0.5102,2025-10-24 09:34:41.511164
BTC-26DEC25-350000-P,112645.94,237355.19205792,0.0,0.0,-0.99985372,2e-08,0.26482748,-0.15183425,0.7231,2025-10-24 09:34:41.845247
BTC-26DEC25-130000-P,112646.0,19989.62666364,3.5,0.0,-0.75968937,1.533e-05,145.65760123,-50.05553976,0.4335,2025-10-24 09:34:42.484292
BTC-26DEC25-150000-C,112646.0,717.07187193,4.67,0.0,0.07949449,6.9e-06,69.2745313,-25.16832944,0.4583,2025-10-24 09:34:42.827144
BTC-26DEC25-250000-P,112646.0,137365.00099366,0.0,0.0,-0.99856813,1.7e-07,2.18985338,-1.07077699,0.6167,2025-10-24 09:34:43.156771
BTC-26DEC25-130000-C,112646.06,2635.63869556,8.22,0.0,0.24031145,1.533e-05,145.65793481,-50.05564925,0.4335,2025-10-24 09:34:43.546225
BTC-26DEC25-140000-P,112646.06,28704.77254367,0.0,0.0,-0.86152082,1.064e-05,103.44171353,-36.37405909,0.4435,2025-10-24 09:34:43.925434
BTC-26DEC25-100000-P,112646.05,3420.32026904,2.06,0.02,-0.23938283,1.414e-05,145.35059815,-54.05590384,0.4691,2025-10-24 09:34:44.258981
BTC-26DEC25-110000-P,112646.05,6910.88785288,4.39,0.0,-0.41248437,1.877e-05,182.27744446,-64.02691361,0.4431,2025-10-24 09:34:44.941578
BTC-26DEC25-90000-C,112646.12,24219.79618692,0.12,0.0,0.87828608,8.48e-06,94.60116017,-38.18719853,0.5091,2025-10-24 09:34:45.289612
BTC-26DEC25-250000-C,112646.12,11.00102516,3.26,0.0,0.00143189,1.7e-07,2.18986027,-1.07078013,0.6167,2025-10-24 09:34:45.617594
BTC-26DEC25-70000-P,112646.12,301.32331281,0.04,0.0,-0.0248716,1.99e-06,27.24687526,-13.49545918,0.6247,2025-10-24 09:34:45.948771
BTC-26DEC25-50000-P,112646.18,52.43814475,2.46,0.0,-0.00413832,3.3e-07,5.7183347,-3.57756579,0.7891,2025-10-24 09:34:46.577845
BTC-26DEC25-90000-P,112646.18,1573.66976178,13.51,0.01,-0.12171346,8.48e-06,94.60094331,-38.18712847,0.5091,2025-10-24 09:34:46.908175
BTC-26DEC25-120000-C,112646.21,5151.12576834,0.77,0.0,0.39644168,1.907e-05,180.4611762,-61.79231786,0.4319,2025-10-24 09:34:47.256222
BTC-26DEC25-170000-C,112646.21,233.3255094,2.35,0.0,0.02822767,2.81e-06,30.28645443,-11.83014496,0.4927,2025-10-24 09:34:47.583049
BTC-26OCT25-104500-P-USDT,111467.01255833,86.48134773,2.17,2.57,-0.04726769,2.265e-05,8.25551741,-104.24151669,0.5201,2025-10-24 09:34:47.912789
BTC-26OCT25-113000-C-USDT,111467.01255833,531.85331885,3.8,14.34,0.29987251,0.00012272,29.10441109,-239.11107298,0.3384,2025-10-24 09:34:48.241889
BTC-26OCT25-106500-P-USDT,111467.11034052,170.76906709,3.44,3.86,-0.09279043,4.271e-05,13.90711063,-156.88636979,0.4646,2025-10-24 09:34:48.572187
BTC-26OCT25-112000-P-USDT,111467.11034052,1440.13657785,0.0,0.1,-0.56798383,0.00013621,32.91458863,-275.52169365,0.3448,2025-10-24 09:34:48.902681
BTC-26OCT25-110000-P-USDT,111467.11034052,651.8161574,3.23,11.8,-0.31488695,0.00011253,29.73706923,-272.22416287,0.3771,2025-10-24 09:34:49.236283
BTC-26OCT25-107500-C-USDT,111475.72781889,4220.7828354,0.02,0.02,0.86876056,5.808e-05,17.82915424,-189.58389334,0.438,2025-10-24 09:34:49.564402
BTC-26OCT25-113500-C-USDT,111475.72781889,401.69928384,0.01,0.01,0.24310963,0.00011065,26.21185079,-215.07688673,0.338,2025-10-24 09:34:50.199980
BTC-26OCT25-109500-C-USDT,111476.0134072,2507.46930381,9.59,12.62,0.73501458,0.00010079,27.42427776,-258.47112789,0.3882,2025-10-24 09:34:50.579447
BTC-26OCT25-107000-P-USDT,111476.0134072,203.82625549,1.64,1.64,-0.11009662,4.98e-05,15.75403728,-172.62603912,0.4513,2025-10-24 09:34:50.914325
BTC-26OCT25-105500-C-USDT,111476.04692252,6096.24570636,0.2,0.2,0.93428013,3.103e-05,10.70749318,-128.00878671,0.4924,2025-10-24 09:34:51.300663
BTC-26OCT25-99000-C-USDT,111476.04692252,12493.47229313,0.0,0.0,0.99095786,4.32e-06,2.04350706,-33.53055493,0.6758,2025-10-24 09:34:51.629781
BTC-26OCT25-102000-P-USDT,111476.04692252,39.93063799,12.59,12.75,-0.02146642,1.04e-05,4.30435506,-61.74320228,0.5908,2025-10-24 09:34:51.962268
BTC-26OCT25-108000-C-USDT,111475.9844224,3771.79272037,0.03,0.03,0.84343954,6.743e-05,20.08387149,-207.18911718,0.4249,2025-10-24 09:34:52.289918
BTC-26OCT25-109000-P-USDT,111475.9844224,440.09930813,2.49,8.49,-0.22369825,8.891e-05,25.02879335,-244.06082439,0.4016,2025-10-24 09:34:52.618286
BTC-26OCT25-108500-P-USDT,111475.9844224,363.84730427,4.27,4.7,-0.1881861,7.772e-05,22.58729469,-227.37054084,0.4146,2025-10-24 09:34:52.950210
BTC-26OCT25-108500-C-USDT,111475.91231517,3339.83172667,0.02,0.21,0.81181391,7.772e-05,22.58729469,-227.37054084,0.4146,2025-10-24 09:34:53.283040
BTC-26OCT25-104000-P-USDT,111475.91231517,79.71352496,0.95,0.99,-0.042427,1.989e-05,7.56815605,-99.74514889,0.5428,2025-10-24 09:34:53.914445
BTC-26OCT25-118000-C-USDT,111475.91231517,35.24909219,18.06,29.54,0.02814428,1.958e-05,5.40267415,-51.64473013,0.3937,2025-10-24 09:34:54.248291
BTC-26OCT25-114000-P-USDT,111476.54644835,2822.3280527,0.0,0.0,-0.80704527,9.659e-05,22.9369679,-188.67081095,0.3388,2025-10-24 09:34:54.578641
BTC-26OCT25-113500-P-USDT,111476.54644835,2422.87934571,0.0,0.0,-0.75743196,0.00011082,26.1800596,-214.22511379,0.337,2025-10-24 09:34:54.912215
BTC-26OCT25-104500-C-USDT,111476.55780336,7069.36454289,0.0,0.0,0.95043914,2.316e-05,8.57487866,-109.96254949,0.5282,2025-10-24 09:34:55.253226
BTC-26OCT25-110500-P-USDT,111476.55780336,793.71539043,4.88,13.73,-0.36955924,0.00012284,31.60109415,-281.58735999,0.367,2025-10-24 09:34:55.582623
BTC-26OCT25-105500-P-USDT,111476.55780336,127.32248835,1.26,1.75,-0.06821277,3.151e-05,11.02023366,-133.50858559,0.499,2025-10-24 09:34:55.915539
BTC-26OCT25-109000-C-USDT,111476.47796644,2916.55451056,0.68,6.72,0.77634716,8.889e-05,25.02582235,-244.04425448,0.4016,2025-10-24 09:34:56.246737
BTC-26OCT25-110500-C-USDT,111476.47796644,1770.21484471,2.96,16.44,0.63043176,0.00012285,31.60123393,-281.58903298,0.367,2025-10-24 09:34:56.574947
BTC-26OCT25-106500-C-USDT,111476.47796644,5153.99684206,0.23,0.23,0.90511023,4.291e-05,14.13954665,-161.38707749,0.4701,2025-10-24 09:34:56.916763
BTC-26OCT25-106000-P-USDT,111476.5587946,150.01810751,0.85,1.1,-0.08034859,3.678e-05,12.48853451,-146.90469872,0.4845,2025-10-24 09:34:57.547498
BTC-26OCT25-102000-C-USDT,111476.5587946,9521.36048096,0.0,0.0,0.97662086,1.097e-05,4.62559498,-67.58294266,0.6017,2025-10-24 09:34:57.881229
BTC-26OCT25-111500-P-USDT,111476.67852664,1178.71314175,0.0,2.9,-0.49796326,0.0001364,33.40229384,-283.34512794,0.3494,2025-10-24 09:34:58.264400
BTC-26OCT25-100000-P-USDT,111476.67852664,26.38049245,9.2,10.51,-0.01340696,6.22e-06,2.87847068,-46.18088093,0.6607,2025-10-24 09:34:58.592687
BTC-26OCT25-112500-C-USDT,111476.67852664,699.18840367,8.92,12.3,0.36472556,0.00013229,31.46348803,-259.21403704,0.3393,2025-10-24 09:34:58.934985
BTC-26OCT25-107500-P-USDT,111476.75886916,251.83187382,1.0,1.4,-0.13321383,5.817e-05,18.01333111,-193.2416123,0.4418,2025-10-24 09:34:59.267997
BTC-26OCT25-104000-C-USDT,111476.75886916,7556.44644132,0.02,0.02,0.95758616,1.989e-05,7.56618875,-99.72668345,0.5428,2025-10-24 09:34:59.598172
BTC-26OCT25-113000-P-USDT,111476.75886916,2054.38453269,0.0,0.0,-0.69963516,0.00012325,29.12757744,-238.44256134,0.3372,2025-10-24 09:34:59.930376
BTC-26OCT25-111000-C-USDT,111476.75886916,1451.40129439,5.58,10.45,0.56838458,0.00013062,32.91065709,-287.24037518,0.3595,2025-10-24 09:35:00.261329
BTC-26OCT25-100000-C-USDT,111476.85366531,11503.23202007,0.02,0.04,0.98659406,6.22e-06,2.8782725,-46.17853114,0.6607,2025-10-24 09:35:00.588918
BTC-26OCT25-111000-P-USDT,111477.41338005,974.59818581,0.9,3.07,-0.43160289,0.00013062,32.91041167,-287.23984773,0.3595,2025-10-24 09:35:01.221847
BTC-26OCT25-117000-C-USDT,111477.41338005,57.21441036,6.29,8.81,0.04472958,2.997e-05,7.89788184,-72.10280425,0.376,2025-10-24 09:35:01.552619
BTC-26OCT25-99000-P-USDT,111477.41338005,20.53939674,1.46,1.56,-0.01028698,4.73e-06,2.28729792,-38.33645003,0.6903,2025-10-24 09:35:01.881429
BTC-26OCT25-105000-P-USDT,111477.41338005,108.46173685,5.28,5.34,-0.05804573,2.7e-05,9.71816155,-121.18180943,0.5136,2025-10-24 09:35:02.212987
BTC-26OCT25-103000-C-USDT,111477.46591947,8536.81910345,0.0,0.0,0.9686837,1.472e-05,5.90322862,-82.02982716,0.5723,2025-10-24 09:35:02.550562
BTC-26OCT25-115000-C-USDT,111477.46591947,167.77267413,10.15,11.73,0.11890177,6.84e-05,16.64063971,-140.2372336,0.3471,2025-10-24 09:35:02.885190
BTC-26OCT25-101000-P-USDT,111477.46591947,34.1892477,0.11,0.13,-0.01761703,8.23e-06,3.63908901,-55.77990041,0.6313,2025-10-24 09:35:03.216458
BTC-26OCT25-108000-P-USDT,111478.90957495,301.73602324,1.79,3.1,-0.15812335,6.737e-05,20.21527965,-210.13499169,0.4281,2025-10-24 09:35:03.551334
BTC-26OCT25-106000-C-USDT,111478.90957495,5628.80620314,0.0,0.0,0.91971515,3.675e-05,12.48110068,-146.84102597,0.4845,2025-10-24 09:35:03.885798
BTC-26OCT25-105000-C-USDT,111478.90957495,6587.32015013,0.0,0.0,0.94198194,2.699e-05,9.714597,-121.14806296,0.5136,2025-10-24 09:35:04.223766
BTC-26OCT25-109500-P-USDT,111479.09064548,533.67057368,0.23,14.4,-0.26523294,0.00010055,27.43696327,-259.35731594,0.3893,2025-10-24 09:35:04.859453
BTC-26OCT25-115000-P-USDT,111479.09064548,3688.83885748,0.02,0.02,-0.8810022,6.845e-05,16.65027935,-140.31198721,0.3471,2025-10-24 09:35:05.190098
BTC-26OCT25-107000-C-USDT,111479.09233305,4689.86211636,0.4,0.4,0.88778106,4.998e-05,15.97067207,-176.80332915,0.4559,2025-10-24 09:35:05.522316
BTC-26OCT25-103000-P-USDT,111479.09233305,59.3245299,0.9,0.94,-0.03130083,1.471e-05,5.90085252,-82.00428977,0.5723,2025-10-24 09:35:05.854372
BTC-26OCT25-118000-P-USDT,111479.09233305,6556.20443885,0.0,0.0,-0.97181806,1.961e-05,5.40866502,-51.69705315,0.3937,2025-10-24 09:35:06.188238
BTC-26OCT25-117000-P-USDT,111480.66652933,5576.6413237,0.0,0.0,-0.95520149,3.001e-05,7.90780164,-72.18372972,0.3759,2025-10-24 09:35:06.522252
BTC-26OCT25-110000-C-USDT,111480.66652933,2130.15665636,1.61,11.09,0.68635696,0.00011213,29.68879339,-272.29281215,0.3777,2025-10-24 09:35:06.857871
BTC-26OCT25-111500-C-USDT,111480.66652933,1157.30580447,0.05,2.35,0.5025968,0.00013639,33.4024074,-283.36042624,0.3494,2025-10-24 09:35:07.192535
BTC-26OCT25-101000-C-USDT,111491.48381783,10525.55399933,0.0,0.0,0.98244841,8.2e-06,3.62795422,-55.64246892,0.6316,2025-10-24 09:35:07.527658
BTC-26OCT25-116000-C-USDT,111491.48381783,97.05438604,1.56,2.56,0.07304553,4.605e-05,11.61670405,-101.49859957,0.3598,2025-10-24 09:35:07.865270
BTC-26OCT25-112000-C-USDT,111490.33155654,913.54362368,5.98,7.79,0.43493311,0.00013681,32.96051585,-275.03671833,0.3437,2025-10-24 09:35:08.499743
BTC-26OCT25-112500-P-USDT,111490.33155654,1714.05189701,3.01,3.01,-0.63344075,0.00013247,31.51918755,-259.74414085,0.3394,2025-10-24 09:35:08.833633
BTC-26OCT25-114000-C-USDT,111490.33155654,301.31042149,10.96,19.59,0.19421591,9.699e-05,23.03022496,-189.40365393,0.3387,2025-10-24 09:35:09.164376
BTC-26OCT25-116000-P-USDT,111483.01764208,4606.65913775,0.0,0.0,-0.92699747,4.603e-05,11.61131807,-101.45736135,0.3599,2025-10-24 09:35:09.492090
BTC-25SEP26-70000-P-USDT,118594.18,3271.88904573,0.0,0.0,-0.09497393,2.88e-06,192.29631988,-14.79277097,0.5171,2025-10-24 09:35:09.822823
BTC-25SEP26-140000-P-USDT,118594.18,35396.2800384,0.0,0.0,-0.55539137,7.35e-06,449.59494005,-31.60711966,0.4726,2025-10-24 09:35:10.179823
BTC-25SEP26-90000-P-USDT,118593.43,8213.80722775,0.0,0.0,-0.20535767,5.12e-06,323.65485233,-23.54478083,0.489,2025-10-24 09:35:10.510857
BTC-25SEP26-50000-C-USDT,118593.43,69588.48681068,0.0,0.0,0.96813416,1.11e-06,81.39285269,-6.8949284,0.5694,2025-10-24 09:35:10.849811
BTC-25SEP26-50000-P-USDT,118593.43,995.05681068,0.09,0.08,-0.03186585,1.11e-06,81.39285269,-6.8949284,0.5694,2025-10-24 09:35:11.186966
BTC-25SEP26-170000-P-USDT,118593.39,59328.65329607,0.0,0.0,-0.71065422,6.29e-06,389.11094278,-27.68621969,0.4783,2025-10-24 09:35:11.515376
BTC-25SEP26-120000-C-USDT,118593.39,20729.34943065,1.21,0.0,0.5796746,7.26e-06,444.89089627,-31.32264221,0.4733,2025-10-24 09:35:12.143914
BTC-25SEP26-170000-C-USDT,118593.33,7922.02952661,0.04,0.0,0.28934548,6.29e-06,389.11054328,-27.68619804,0.4783,2025-10-24 09:35:12.477705
BTC-25SEP26-150000-C-USDT,118593.33,11528.01532998,0.0,0.0,0.38610681,7.1e-06,435.34630653,-30.68782464,0.4738,2025-10-24 09:35:12.839036
BTC-25SEP26-300000-C-USDT,118593.33,1124.51621955,0.1,0.1,0.053581,1.85e-06,123.99605433,-9.59087549,0.5199,2025-10-24 09:35:13.171087
BTC-25SEP26-150000-P-USDT,118593.32,42934.69178763,0.0,0.0,-0.61389326,7.1e-06,435.3462404,-30.68782204,0.4738,2025-10-24 09:35:13.500304
BTC-25SEP26-250000-P-USDT,118593.32,133576.73604335,0.0,0.0,-0.90321245,2.99e-06,194.98899232,-14.62328791,0.5041,2025-10-24 09:35:13.829634
