symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
BTC-26DEC25-80000-C,112237.15,33012.71001306,0.01,0.0,0.93876479,4.55e-06,56.49300952,-25.55532464,0.5711,2025-10-24 08:06:08.233869
BTC-26DEC25-180000-C,112237.25,150.04301104,0.79,0.0,0.01834307,1.87e-06,20.99692454,-8.59983299,0.5171,2025-10-24 08:06:08.563748
BTC-26DEC25-70000-P,112237.25,345.99120982,0.04,0.0,-0.02764649,2.14e-06,29.67257561,-14.95567616,0.6363,2025-10-24 08:06:08.893387
BTC-26DEC25-250000-C,112237.25,12.5412608,3.26,0.0,0.00160221,1.8e-07,2.41864105,-1.19888266,0.6258,2025-10-24 08:06:09.225286
BTC-26DEC25-100000-C,112237.14,15858.67406323,0.65,0.0,0.75251948,1.424e-05,147.52159595,-55.5941772,0.4758,2025-10-24 08:06:09.558917
BTC-26DEC25-170000-P,112237.14,58005.09467391,0.01,0.0,-0.9710522,2.84e-06,30.83048707,-12.18965419,0.4992,2025-10-24 08:06:09.891304
BTC-26DEC25-90000-C,112237.14,23942.45059046,0.12,0.0,0.87163252,8.69e-06,97.87560722,-40.09949367,0.5173,2025-10-24 08:06:10.224080
BTC-26DEC25-120000-P,112237.24,12849.84822546,5.98,0.0,-0.60915442,1.883e-05,179.18891898,-62.03200475,0.4371,2025-10-24 08:06:10.555938
BTC-26DEC25-110000-C,112237.24,9426.14877138,1.8,0.0,0.57972986,1.867e-05,182.47187308,-64.85565101,0.4487,2025-10-24 08:06:10.884203
BTC-26DEC25-200000-C,112237.24,64.52858872,1.3,0.0,0.00809769,8.6e-07,10.34050208,-4.51701184,0.5515,2025-10-24 08:06:11.234541
BTC-26DEC25-110000-P,112250.52,7183.45046322,4.39,0.0,-0.42002236,1.867e-05,182.47013756,-64.85601233,0.4488,2025-10-24 08:06:11.882290
BTC-26DEC25-300000-P,112250.52,187753.18208445,0.0,0.0,-0.99952839,6e-08,0.78588241,-0.42662322,0.6854,2025-10-24 08:06:12.224351
BTC-26DEC25-130000-C,112250.32,2618.08149788,8.22,0.0,0.23765555,1.511e-05,144.33723723,-50.13649743,0.4386,2025-10-24 08:06:12.557002
BTC-26DEC25-130000-P,112250.32,20367.76149788,3.5,0.0,-0.76234445,1.511e-05,144.33723723,-50.13649743,0.4386,2025-10-24 08:06:12.887520
BTC-26DEC25-150000-P,112250.32,38476.03554493,0.0,0.0,-0.92019866,6.86e-06,69.26642873,-25.45172302,0.4639,2025-10-24 08:06:13.227013
BTC-26DEC25-180000-P,112250.28,67899.89495906,0.0,0.0,-0.98164287,1.87e-06,21.01306974,-8.60560838,0.5171,2025-10-24 08:06:13.553983
BTC-26DEC25-100000-P,112250.28,3618.60997456,2.06,0.02,-0.24730068,1.423e-05,147.48149531,-55.58171318,0.4758,2025-10-24 08:06:13.886424
BTC-26DEC25-60000-C,112250.28,52401.68028907,0.01,0.0,0.98807286,9.4e-07,14.50299186,-8.19685501,0.7135,2025-10-24 08:06:14.212466
BTC-26DEC25-250000-P,112248.26,137764.28836887,0.0,0.0,-0.998397,1.8e-07,2.41997308,-1.19946141,0.6258,2025-10-24 08:06:14.537080
BTC-26DEC25-50000-P,112248.26,64.38728208,2.46,0.0,-0.00490016,3.8e-07,6.62941665,-4.22793835,0.8052,2025-10-24 08:06:14.864040
BTC-26DEC25-200000-P,112245.34,87819.22071345,0.0,0.0,-0.99189877,8.7e-07,10.34522497,-4.51881587,0.5515,2025-10-24 08:06:15.497864
BTC-26DEC25-120000-C,112245.34,5090.12315295,0.77,0.0,0.39099509,1.883e-05,179.22109296,-62.04218617,0.4371,2025-10-24 08:06:15.826258
BTC-26DEC25-350000-P,112245.34,237756.06079665,0.0,0.0,-0.99982285,2e-08,0.3158218,-0.18368425,0.7343,2025-10-24 08:06:16.160365
BTC-26DEC25-350000-C,112245.28,1.40079085,7.35,0.0,0.00017716,2e-08,0.31582054,-0.1836836,0.7343,2025-10-24 08:06:16.496893
BTC-26DEC25-150000-C,112245.28,726.06953254,4.67,0.0,0.07977539,6.86e-06,69.24625198,-25.44525683,0.4639,2025-10-24 08:06:16.823099
BTC-26DEC25-140000-P,112245.28,29107.41317033,0.0,0.0,-0.86226276,1.051e-05,102.74677518,-36.52852212,0.4489,2025-10-24 08:06:17.154866
BTC-26DEC25-50000-C,112245.44,62309.83526004,0.03,0.0,0.99509913,3.8e-07,6.6301119,-4.22833897,0.8052,2025-10-24 08:06:17.487520
BTC-26DEC25-60000-P,112245.44,151.43586998,4.29,0.0,-0.01193035,9.4e-07,14.50574668,-8.1982455,0.7135,2025-10-24 08:06:17.850584
BTC-26DEC25-140000-C,112245.44,1352.71003887,2.07,0.0,0.13773861,1.051e-05,102.74760756,-36.52878715,0.4489,2025-10-24 08:06:18.186514
BTC-26DEC25-70000-C,112245.38,42591.21867622,0.0,0.0,0.9723669,2.14e-06,29.66272351,-14.95132324,0.6364,2025-10-24 08:06:18.529214
BTC-26DEC25-90000-P,112245.38,1704.44877349,13.51,0.01,-0.12830338,8.69e-06,97.84876731,-40.09014637,0.5173,2025-10-24 08:06:19.165327
BTC-26DEC25-300000-C,112245.31,3.70115319,2.18,0.0,0.00047152,6e-08,0.78568657,-0.42652993,0.6854,2025-10-24 08:06:19.494057
BTC-26DEC25-80000-P,112245.31,775.19014013,2.51,0.0,-0.06120453,4.54e-06,56.4749303,-25.54825768,0.5711,2025-10-24 08:06:19.821624
BTC-26DEC25-170000-C,112245.31,242.37382613,2.35,0.0,0.02896218,2.84e-06,30.84542549,-12.19482223,0.4991,2025-10-24 08:06:20.155874
BTC-25SEP26-170000-C-USDT,118216.82,7839.66284284,0.04,0.0,0.28747177,6.28e-06,386.72441186,-27.5477544,0.4789,2025-10-24 08:06:20.484043
BTC-25SEP26-150000-C-USDT,118216.82,11410.35064279,0.0,0.0,0.38381343,7.1e-06,433.24306851,-30.57163114,0.4744,2025-10-24 08:06:20.814112
BTC-25SEP26-50000-P-USDT,118216.82,1007.59599856,0.09,0.08,-0.03229379,1.12e-06,82.04046571,-6.94855928,0.5694,2025-10-24 08:06:21.149225
BTC-25SEP26-70000-P-USDT,118215.72,3311.43987711,0.0,0.0,-0.09611408,2.91e-06,193.39121701,-14.87796351,0.5172,2025-10-24 08:06:21.475479
BTC-25SEP26-90000-P-USDT,118215.72,8302.08239977,0.0,0.0,-0.20736155,5.16e-06,324.51570901,-23.61629603,0.4893,2025-10-24 08:06:21.807073
BTC-25SEP26-80000-C-USDT,118215.23,43618.2737352,0.0,0.0,0.85377439,4.04e-06,260.02779736,-19.37299303,0.5009,2025-10-24 08:06:22.493040
BTC-25SEP26-170000-P-USDT,118215.23,59624.09391894,0.0,0.0,-0.71253594,6.28e-06,386.71452268,-27.54720005,0.4789,2025-10-24 08:06:23.125683
BTC-25SEP26-50000-C-USDT,118215.27,69222.91596724,0.0,0.0,0.96770448,1.12e-06,82.04302054,-6.94877661,0.5694,2025-10-24 08:06:23.453900
BTC-25SEP26-100000-P-USDT,118215.27,12087.05544845,0.11,0.01,-0.27651238,6.13e-06,379.546461,-27.17529218,0.4814,2025-10-24 08:06:23.787341
BTC-25SEP26-180000-P-USDT,118215.27,68330.75260592,0.0,0.0,-0.75124936,5.8e-06,359.53403881,-25.76312019,0.4818,2025-10-24 08:06:24.118587
BTC-25SEP26-250000-C-USDT,118215.21,2148.13117068,0.01,0.0,0.0961132,2.98e-06,193.38907537,-14.52085447,0.5048,2025-10-24 08:06:24.459553
BTC-25SEP26-300000-P-USDT,118215.21,182898.43119335,0.0,0.0,-0.94678133,1.84e-06,122.9491793,-9.52108408,0.5206,2025-10-24 08:06:24.792696
BTC-25SEP26-250000-P-USDT,118215.21,133932.92117068,0.0,0.0,-0.90388681,2.98e-06,193.38907537,-14.52085447,0.5048,2025-10-24 08:06:25.141644
BTC-25SEP26-200000-C-USDT,118215.25,4638.23268329,0.12,0.0,0.18710341,4.86e-06,304.94038615,-22.13728208,0.4881,2025-10-24 08:06:25.469753
BTC-25SEP26-180000-C-USDT,118215.25,6546.01827778,0.31,0.0,0.24875055,5.8e-06,359.53388672,-25.76311292,0.4818,2025-10-24 08:06:25.799550
BTC-25SEP26-130000-C-USDT,118215.25,16854.7068839,0.03,0.0,0.50691501,7.44e-06,452.50087157,-31.81971572,0.4728,2025-10-24 08:06:26.131649
BTC-25SEP26-130000-P-USDT,118215.27,28639.44541951,0.03,0.0,-0.49308486,7.44e-06,452.50093767,-31.81971963,0.4728,2025-10-24 08:06:26.786146
BTC-25SEP26-110000-C-USDT,118215.27,24988.28771105,0.0,0.0,0.65029892,6.86e-06,420.05800897,-29.76586229,0.4764,2025-10-24 08:06:27.115812
