symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
BTC-26DEC25-130000-P,111600.56,20898.41575222,3.5,0.0,-0.77061662,1.482e-05,140.77557591,-49.08532478,0.4406,2025-10-24 06:40:48.665180
BTC-26DEC25-170000-C,111600.56,236.64878528,2.35,0.0,0.02830482,2.78e-06,30.10236153,-11.98381462,0.5031,2025-10-24 06:40:48.987258
BTC-26DEC25-80000-C,111600.71,32416.81762976,0.01,0.0,0.93578141,4.74e-06,58.32160812,-26.35050302,0.571,2025-10-24 06:40:49.306301
BTC-26DEC25-250000-C,111600.71,12.8088133,3.26,0.0,0.00163063,1.8e-07,2.44491428,-1.22051448,0.6308,2025-10-24 06:40:49.638383
BTC-26DEC25-140000-C,111600.71,1295.62300876,2.07,0.0,0.13290338,1.025e-05,99.73227364,-35.64183601,0.4516,2025-10-24 06:40:49.976628
BTC-26DEC25-300000-P,111600.85,188403.00109669,0.0,0.0,-0.99951147,6e-08,0.80763602,-0.44151189,0.6908,2025-10-24 06:40:50.300981
BTC-26DEC25-150000-P,111600.85,39098.50558053,0.0,0.0,-0.92280999,6.67e-06,67.18199684,-24.83788316,0.4672,2025-10-24 06:40:50.680529
BTC-26DEC25-60000-C,111600.85,51761.70889329,0.01,0.0,0.98736306,9.9e-07,15.16680838,-8.57197706,0.7142,2025-10-24 06:40:51.003222
BTC-26DEC25-250000-P,111586.46,138426.33937295,0.0,0.0,-0.99837043,1.8e-07,2.44316398,-1.21975048,0.6309,2025-10-24 06:40:51.325931
BTC-26DEC25-170000-P,111586.46,58649.95350276,0.01,0.0,-0.97171949,2.78e-06,30.077042,-11.97503925,0.5031,2025-10-24 06:40:51.647451
BTC-26DEC25-60000-P,111586.97,160.96796304,4.29,0.0,-0.01264674,9.9e-07,15.17509094,-8.57613729,0.7142,2025-10-24 06:40:52.278617
BTC-26DEC25-100000-P,111586.97,3785.95317365,2.06,0.02,-0.25686415,1.46e-05,149.64455451,-56.31874832,0.4756,2025-10-24 06:40:52.658888
BTC-26DEC25-50000-P,111586.97,68.84261134,2.46,0.0,-0.00522396,4.1e-07,6.9800263,-4.45427831,0.8064,2025-10-24 06:40:53.044467
BTC-26DEC25-180000-C,111587.1,147.43969678,0.79,0.0,0.01802249,1.84e-06,20.57360665,-8.48680355,0.5213,2025-10-24 06:40:53.369443
BTC-26DEC25-140000-P,111587.1,29707.11525569,0.0,0.0,-0.86721118,1.024e-05,99.66088285,-35.61952853,0.4517,2025-10-24 06:40:53.690805
BTC-26DEC25-110000-P,111587.1,7476.63966451,4.39,0.0,-0.43246982,1.886e-05,182.55135506,-64.87606773,0.4491,2025-10-24 06:40:54.014666
BTC-26DEC25-350000-P,111587.17,238414.30878559,0.0,0.0,-0.99981385,2e-08,0.32902383,-0.1926884,0.7401,2025-10-24 06:40:54.335488
BTC-26DEC25-90000-C,111587.17,23376.68241517,0.12,0.0,0.86592365,9.01e-06,100.32462045,-41.03646388,0.5169,2025-10-24 06:40:54.654906
BTC-26DEC25-50000-C,111587.17,61656.01188832,0.03,0.0,0.99477611,4.1e-07,6.97996478,-4.45424404,0.8064,2025-10-24 06:40:54.978419
BTC-26DEC25-180000-P,111587.24,68560.20087352,0.0,0.0,-0.98197739,1.84e-06,20.57375295,-8.48685791,0.5213,2025-10-24 06:40:55.300153
BTC-26DEC25-90000-P,111587.24,1789.50427675,13.52,0.0,-0.13407578,9.01e-06,100.32437395,-41.0363842,0.5169,2025-10-24 06:40:55.922106
BTC-26DEC25-110000-C,111587.31,9063.85810388,1.8,0.0,0.56753415,1.886e-05,182.55133572,-64.87610846,0.4491,2025-10-24 06:40:56.263199
BTC-26DEC25-300000-C,111587.31,3.84868368,2.18,0.0,0.00048827,6e-08,0.80713234,-0.4412705,0.6909,2025-10-24 06:40:56.583366
BTC-26DEC25-350000-C,111587.31,1.47878951,7.35,0.0,0.00018616,2e-08,0.32902483,-0.19268892,0.7401,2025-10-24 06:40:56.946599
BTC-26DEC25-100000-C,111587.33,15373.19625601,0.65,0.0,0.743141,1.46e-05,149.64340996,-56.3184389,0.4756,2025-10-24 06:40:57.268235
BTC-26DEC25-130000-C,111587.33,2496.3403356,8.22,0.0,0.22920534,1.482e-05,140.69750546,-49.0613747,0.4407,2025-10-24 06:40:57.599669
BTC-26DEC25-150000-C,111587.33,698.6226106,4.67,0.0,0.07712301,6.67e-06,67.1295022,-24.82097691,0.4673,2025-10-24 06:40:57.926747
BTC-26DEC25-120000-P,111587.43,13284.43340832,5.98,0.0,-0.62052538,1.869e-05,176.69365407,-61.35763332,0.4388,2025-10-24 06:40:58.250558
BTC-26DEC25-70000-C,111587.43,41949.80879872,0.0,0.0,0.97104136,2.24e-06,30.67591896,-15.42358572,0.6354,2025-10-24 06:40:58.573808
BTC-26DEC25-120000-C,111587.43,4871.86340832,0.77,0.0,0.37947463,1.869e-05,176.69365407,-61.35763332,0.4388,2025-10-24 06:40:58.895798
BTC-26DEC25-70000-P,111587.52,362.37685052,0.04,0.0,-0.02895848,2.24e-06,30.67579545,-15.42353307,0.6354,2025-10-24 06:40:59.527795
BTC-26DEC25-200000-P,111587.52,88474.59162958,0.0,0.0,-0.99217069,8.4e-07,9.98511837,-4.37707755,0.554,2025-10-24 06:40:59.849869
BTC-26DEC25-80000-P,111587.52,813.68044956,2.51,0.0,-0.06412253,4.74e-06,58.24684202,-26.29090469,0.5704,2025-10-24 06:41:00.171076
BTC-26DEC25-200000-C,111587.66,62.11211633,1.3,0.0,0.00782937,8.4e-07,9.98519097,-4.37710576,0.554,2025-10-24 06:41:00.492508
BTC-25SEP26-170000-C-USDT,117535.27,7690.87007791,0.0,0.0,0.28406959,6.26e-06,382.35767687,-27.29745193,0.4801,2025-10-24 06:41:00.822929
BTC-25SEP26-130000-P-USDT,117535.27,29020.35252924,0.03,0.0,-0.49778865,7.47e-06,449.99844978,-31.70064105,0.4737,2025-10-24 06:41:01.148899
BTC-25SEP26-110000-P-USDT,117535.42,17045.44377188,0.0,0.0,-0.3543337,6.92e-06,419.66370218,-29.77918771,0.4772,2025-10-24 06:41:01.492848
BTC-25SEP26-70000-P-USDT,117535.42,3383.03445612,0.0,0.0,-0.09818704,2.97e-06,195.33028094,-15.03139503,0.5175,2025-10-24 06:41:01.812654
BTC-25SEP26-300000-P-USDT,117535.42,183558.40674838,0.0,0.0,-0.94744512,1.83e-06,121.04184646,-9.39471457,0.5219,2025-10-24 06:41:02.136575
BTC-25SEP26-140000-C-USDT,117535.56,13597.03715706,0.0,0.0,0.43764492,7.37e-06,444.49837167,-31.34074074,0.4741,2025-10-24 06:41:02.460105
BTC-25SEP26-140000-P-USDT,117535.56,36061.47715706,0.0,0.0,-0.56235509,7.37e-06,444.49837167,-31.34074074,0.4741,2025-10-24 06:41:03.085528
BTC-25SEP26-100000-P-USDT,117535.71,12301.95109882,0.11,0.01,-0.28076036,6.2e-06,380.20969117,-27.25354627,0.482,2025-10-24 06:41:03.407449
BTC-25SEP26-80000-C-USDT,117535.71,43049.86777449,0.0,0.0,0.85090062,4.11e-06,261.94830102,-19.52700541,0.5013,2025-10-24 06:41:03.733723
BTC-25SEP26-150000-P-USDT,117535.71,43662.42829854,0.0,0.0,-0.62034754,7.1e-06,429.37241813,-30.36124871,0.4755,2025-10-24 06:41:04.054652
