symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
BTC-26DEC25-350000-C,111721.27,1.48217138,7.35,0.0,0.0001865,2e-08,0.33001187,-0.19303583,0.7393,2025-10-24 06:22:03.624176
BTC-26DEC25-140000-C,111721.27,1313.27931962,2.07,0.0,0.13423785,1.03e-05,100.53868855,-35.93125182,0.4517,2025-10-24 06:22:03.946788
BTC-26DEC25-60000-P,111721.08,160.03131189,4.29,0.0,-0.01255911,9.8e-07,15.10372542,-8.53910798,0.7146,2025-10-24 06:22:04.326184
BTC-26DEC25-70000-P,111721.08,363.82312821,0.04,0.0,-0.02895326,2.24e-06,30.71110503,-15.47853659,0.637,2025-10-24 06:22:04.646593
BTC-26DEC25-90000-C,111721.08,23500.32657723,0.12,0.0,0.86684131,8.94e-06,99.98213488,-40.94391818,0.5176,2025-10-24 06:22:04.967165
BTC-26DEC25-80000-P,111720.9,812.25967764,2.51,0.0,-0.06383721,4.71e-06,58.12062344,-26.28197547,0.5716,2025-10-24 06:22:05.287832
BTC-26DEC25-350000-P,111720.9,238280.58214371,0.0,0.0,-0.99981351,2e-08,0.33000576,-0.19303269,0.7393,2025-10-24 06:22:05.610289
BTC-26DEC25-130000-P,111720.9,20810.32403017,3.5,0.0,-0.76862685,1.487e-05,141.62412622,-49.40186656,0.4409,2025-10-24 06:22:05.932507
BTC-26DEC25-110000-P,111720.71,7431.23812722,4.39,0.0,-0.4299466,1.879e-05,182.58553026,-64.96475203,0.4497,2025-10-24 06:22:06.253953
BTC-26DEC25-200000-C,111720.71,64.92496234,1.3,0.0,0.00812174,8.6e-07,10.32567743,-4.53904428,0.5556,2025-10-24 06:22:06.573699
BTC-26DEC25-170000-P,111720.71,58518.9053689,0.01,0.0,-0.97140124,2.8e-06,30.39803963,-12.09420194,0.5029,2025-10-24 06:22:07.196094
BTC-26DEC25-50000-P,111720.55,68.40463724,2.46,0.0,-0.00518582,4e-07,6.94367924,-4.43174444,0.8067,2025-10-24 06:22:07.520790
BTC-26DEC25-100000-C,111720.55,15483.67112897,0.65,0.0,0.74484471,1.451e-05,149.31826319,-56.26840551,0.4763,2025-10-24 06:22:07.845909
BTC-26DEC25-90000-P,111720.55,1779.30248437,13.52,0.0,-0.13316289,8.94e-06,99.983799,-40.94451734,0.5176,2025-10-24 06:22:08.169707
BTC-26DEC25-250000-P,111720.39,138292.50559162,0.0,0.0,-0.99835972,1.8e-07,2.46098938,-1.22729607,0.6303,2025-10-24 06:22:08.497735
BTC-26DEC25-60000-C,111720.39,51880.42629592,0.01,0.0,0.98744043,9.8e-07,15.10410514,-8.53930291,0.7146,2025-10-24 06:22:08.848502
BTC-26DEC25-250000-C,111720.39,12.89559162,3.26,0.0,0.00164029,1.8e-07,2.46098938,-1.22729607,0.6303,2025-10-24 06:22:09.231237
BTC-26DEC25-50000-C,111720.24,61788.64547439,0.03,0.0,0.99481412,4e-07,6.94375131,-4.43178677,0.8067,2025-10-24 06:22:09.554064
BTC-26DEC25-170000-C,111720.24,239.60698978,2.35,0.0,0.02859791,2.8e-06,30.39714517,-12.09389609,0.5029,2025-10-24 06:22:09.877011
BTC-26DEC25-300000-P,111720.24,188283.6263226,0.0,0.0,-0.99950981,6e-08,0.81112337,-0.44293925,0.6902,2025-10-24 06:22:10.198890
BTC-26DEC25-70000-C,111727.71,42091.40313122,0.0,0.0,0.97105812,2.23e-06,30.70287977,-15.47490643,0.6371,2025-10-24 06:22:10.830737
BTC-26DEC25-130000-C,111727.71,2532.5900421,8.22,0.0,0.231465,1.487e-05,141.66404205,-49.4141966,0.4409,2025-10-24 06:22:11.149542
BTC-26DEC25-110000-C,111727.57,9155.91034705,1.8,0.0,0.57018233,1.879e-05,182.5860699,-64.96543847,0.4497,2025-10-24 06:22:11.475001
BTC-26DEC25-120000-P,111727.57,13196.574805,5.98,0.0,-0.61793163,1.87e-05,177.29972897,-61.540475,0.4387,2025-10-24 06:22:11.795941
BTC-26DEC25-100000-P,111727.57,3761.50275509,2.06,0.02,-0.25505705,1.451e-05,149.29751393,-56.26201283,0.4763,2025-10-24 06:22:12.118694
BTC-26DEC25-200000-P,111727.52,88337.43179022,0.0,0.0,-0.99187532,8.6e-07,10.32959897,-4.54055016,0.5556,2025-10-24 06:22:12.439298
BTC-26DEC25-180000-C,111727.52,149.38342458,0.79,0.0,0.01822339,1.85e-06,20.79719243,-8.57161141,0.521,2025-10-24 06:22:12.785362
BTC-26DEC25-150000-P,111727.52,38981.69451435,0.0,0.0,-0.92195995,6.72e-06,67.82679918,-25.06879014,0.4672,2025-10-24 06:22:13.111203
BTC-26DEC25-80000-C,111727.47,32539.41909888,0.01,0.0,0.93618845,4.71e-06,58.10583241,-26.27620509,0.5716,2025-10-24 06:22:13.434528
BTC-26DEC25-180000-P,111727.47,68421.91281803,0.0,0.0,-0.98177668,1.85e-06,20.79711963,-8.57158617,0.521,2025-10-24 06:22:13.756652
BTC-26DEC25-140000-P,111727.42,29586.49821805,0.0,0.0,-0.86571032,1.031e-05,100.5707858,-35.94135316,0.4517,2025-10-24 06:22:14.380768
BTC-26DEC25-150000-C,111727.42,709.2084171,4.67,0.0,0.07803951,6.72e-06,67.82636662,-25.06865754,0.4672,2025-10-24 06:22:14.706233
BTC-26DEC25-300000-C,111727.42,3.86756507,2.18,0.0,0.00049033,6e-08,0.81138378,-0.44306404,0.6902,2025-10-24 06:22:15.030661
BTC-26DEC25-120000-C,111727.37,4924.06878759,0.77,0.0,0.38206464,1.87e-05,177.29882622,-61.54023242,0.4387,2025-10-24 06:22:15.353987
BTC-25SEP26-110000-P-USDT,117683.49,16986.52496829,0.0,0.0,-0.35332,6.9e-06,419.77171043,-29.77549103,0.477,2025-10-24 06:22:15.681672
BTC-25SEP26-350000-C-USDT,117683.49,622.21035768,0.04,0.0,0.03124688,1.17e-06,79.48525875,-6.33307593,0.5358,2025-10-24 06:22:16.033947
BTC-25SEP26-140000-P-USDT,117683.48,35968.99995392,0.0,0.0,-0.56137219,7.37e-06,445.2392475,-31.37721164,0.4739,2025-10-24 06:22:16.363203
BTC-25SEP26-170000-C-USDT,117683.48,7723.75096225,0.04,0.0,0.28482123,6.27e-06,383.33085637,-27.35152695,0.4798,2025-10-24 06:22:16.688295
BTC-25SEP26-80000-C-USDT,117683.48,43173.78384177,0.0,0.0,0.85152491,4.1e-06,261.5482594,-19.49327397,0.5012,2025-10-24 06:22:17.009745
BTC-25SEP26-70000-C-USDT,117683.49,51051.18177731,0.0,0.0,0.90226258,2.96e-06,194.92341211,-14.99798277,0.5174,2025-10-24 06:22:17.382827
BTC-25SEP26-110000-C-USDT,117683.49,24670.01427904,0.0,0.0,0.64668,6.9e-06,419.77169642,-29.77549209,0.477,2025-10-24 06:22:18.006382
BTC-25SEP26-90000-P-USDT,117683.51,8427.65608421,0.0,0.0,-0.2102099,5.22e-06,325.69728587,-23.7161747,0.4897,2025-10-24 06:22:18.328422
BTC-25SEP26-150000-P-USDT,117683.51,43561.21896394,0.0,0.0,-0.61943459,7.1e-06,430.23536877,-30.40622525,0.4752,2025-10-24 06:22:18.659942
BTC-25SEP26-180000-P-USDT,117683.51,68765.72568917,0.0,0.0,-0.75359813,5.79e-06,356.1456768,-25.5636935,0.4827,2025-10-24 06:22:18.980043
BTC-25SEP26-100000-C-USDT,117683.52,29939.10184111,0.0,0.0,0.72016652,6.19e-06,380.08643091,-27.23585917,0.4819,2025-10-24 06:22:19.304645
BTC-25SEP26-130000-C-USDT,117683.52,16621.35262195,0.03,0.0,0.50324414,7.46e-06,450.56676214,-31.72574422,0.4735,2025-10-24 06:22:19.625409
BTC-25SEP26-170000-P-USDT,117683.52,60040.23880504,0.0,0.0,-0.7151786,6.27e-06,383.33108446,-27.35154218,0.4798,2025-10-24 06:22:19.949781
BTC-25SEP26-150000-C-USDT,117683.62,11244.73174219,0.0,0.0,0.38056547,7.1e-06,430.23541729,-30.40622872,0.4752,2025-10-24 06:22:20.300355
BTC-25SEP26-250000-P-USDT,117683.62,134433.79281825,0.0,0.0,-0.9048352,2.97e-06,191.14034673,-14.37712861,0.5058,2025-10-24 06:22:20.624973
BTC-25SEP26-50000-P-USDT,117683.62,1025.54870768,0.09,0.08,-0.03290825,1.15e-06,82.95885834,-7.0249331,0.5694,2025-10-24 06:22:20.950120
BTC-25SEP26-200000-C-USDT,117683.71,4569.85114616,0.12,0.0,0.18527994,4.84e-06,301.76477911,-21.94493323,0.489,2025-10-24 06:22:21.573441
BTC-25SEP26-140000-C-USDT,117683.71,13652.5638301,0.0,0.0,0.43862932,7.37e-06,445.24034111,-31.37727152,0.4739,2025-10-24 06:22:21.895087
BTC-25SEP26-50000-C-USDT,117683.71,68709.25565128,0.0,0.0,0.96709186,1.15e-06,82.95870281,-7.02492015,0.5694,2025-10-24 06:22:22.221677
BTC-25SEP26-250000-C-USDT,117683.85,2117.42614597,0.01,0.0,0.09516522,2.97e-06,191.14132374,-14.37719085,0.5058,2025-10-24 06:22:22.546977
BTC-25SEP26-120000-C-USDT,117683.85,20259.20273862,1.21,0.0,0.57330762,7.32e-06,442.95416035,-31.24807567,0.4744,2025-10-24 06:22:22.866781
BTC-25SEP26-350000-P-USDT,117683.85,232938.36574115,0.0,0.0,-0.96875293,1.17e-06,79.48588849,-6.33311967,0.5358,2025-10-24 06:22:23.187384
BTC-25SEP26-80000-P-USDT,117684.64,5490.11343887,0.15,0.0,-0.14847017,4.1e-06,261.54500247,-19.49301125,0.5012,2025-10-24 06:22:23.506717
BTC-25SEP26-200000-P-USDT,117684.64,86885.33233528,0.0,0.0,-0.81471683,4.84e-06,301.77042607,-21.94527013,0.489,2025-10-24 06:22:23.829636
BTC-25SEP26-300000-P-USDT,117684.64,183413.75542872,0.0,0.0,-0.94729118,1.83e-06,121.47948256,-9.4232431,0.5216,2025-10-24 06:22:24.152079
BTC-25SEP26-300000-C-USDT,117684.72,1098.39770785,0.1,0.1,0.0527089,1.83e-06,121.47970267,-9.42325778,0.5216,2025-10-24 06:22:24.477015
BTC-25SEP26-120000-P-USDT,117684.72,22574.93259917,0.01,0.0,-0.42668626,7.32e-06,442.95614187,-31.24814592,0.4744,2025-10-24 06:22:25.098790
BTC-25SEP26-130000-P-USDT,117684.46,28937.16018644,0.03,0.0,-0.49674755,7.46e-06,450.57124125,-31.72595427,0.4735,2025-10-24 06:22:25.421470
BTC-25SEP26-90000-C-USDT,117684.46,36111.8865128,0.0,0.0,0.78979532,5.22e-06,325.69518064,-23.71599302,0.4897,2025-10-24 06:22:25.748619
BTC-25SEP26-100000-P-USDT,117684.46,12255.29020134,0.11,0.01,-0.27982754,6.19e-06,380.08553023,-27.23575123,0.4819,2025-10-24 06:22:26.071923
BTC-25SEP26-180000-C-USDT,117684.29,6449.37716747,0.31,0.0,0.24640532,5.79e-06,356.15065538,-25.56398599,0.4827,2025-10-24 06:22:26.394149
BTC-25SEP26-70000-P-USDT,117684.29,3367.61530188,0.0,0.0,-0.09773494,2.96e-06,194.92107625,-14.99779992,0.5174,2025-10-24 06:22:26.716569
BTC-24OCT25-110500-P-USDT,110552.98,318.37260077,7.98,20.63,-0.47396493,8.892e-05,10.11370712,-171.78192379,0.3398,2025-10-24 06:22:27.038292
BTC-24OCT25-106000-P-USDT,110552.94,4.64510559,66.54,95.36,-0.00735936,2.06e-06,0.51742539,-19.47951818,0.753,2025-10-24 06:22:27.365985
BTC-24OCT25-107500-C-USDT,110552.94,3065.64401406,9.65,0.57,0.97795601,6.57e-06,1.33562497,-40.56355288,0.6075,2025-10-24 06:22:27.691520
BTC-24OCT25-108500-C-USDT,110552.94,2082.19325157,15.85,9.19,0.94654862,1.625e-05,2.76290658,-70.14540271,0.5078,2025-10-24 06:22:28.014193
BTC-24OCT25-105000-P-USDT,110552.87,2.64004346,27.95,80.82,-0.0039437,1.05e-06,0.29716437,-12.58789792,0.8473,2025-10-24 06:22:28.637163
BTC-24OCT25-130000-C-USDT,110552.87,0.01110225,53.06,0.24,1.227e-05,1e-08,0.00138215,-0.11498577,1.6639,2025-10-24 06:22:28.982544
BTC-24OCT25-112000-C-USDT,110552.88,36.73299511,63.99,120.78,0.07984324,2.808e-05,3.77110026,-75.64371926,0.4012,2025-10-24 06:22:29.313184
BTC-24OCT25-117000-P-USDT,110552.88,6447.84591114,8.35,0.0,-0.99874625,3.9e-07,0.10522858,-4.28073729,0.8137,2025-10-24 06:22:29.637623
BTC-24OCT25-105500-P-USDT,110552.88,3.4704981,32.72,86.89,-0.00533764,1.46e-06,0.38931693,-15.57882273,0.8004,2025-10-24 06:22:29.957970
BTC-24OCT25-115000-C-USDT,110552.8,2.33814799,109.22,120.82,0.00450602,1.53e-06,0.33477789,-10.96907966,0.6554,2025-10-24 06:22:30.283873
BTC-24OCT25-123000-C-USDT,110552.8,0.06786068,66.78,5.62,9.129e-05,3e-08,0.00922951,-0.57045943,1.2362,2025-10-24 06:22:30.628626
BTC-24OCT25-115000-P-USDT,110552.8,4449.53735952,20.58,0.07,-0.9954953,1.53e-06,0.33468078,-10.96601298,0.6554,2025-10-24 06:22:30.957121
BTC-24OCT25-102000-P-USDT,110552.72,0.66048459,85.15,68.27,-0.00084295,2e-07,0.07310574,-4.09535698,1.1204,2025-10-24 06:22:31.313592
BTC-24OCT25-108500-P-USDT,110552.72,29.2422496,38.43,79.93,-0.05344169,1.625e-05,2.76217213,-70.1238008,0.5078,2025-10-24 06:22:31.636375
BTC-24OCT25-120000-P-USDT,110552.68,9447.47164175,18.72,0.92,-0.99971167,8e-08,0.02707794,-1.39879423,1.0332,2025-10-24 06:22:32.264973
BTC-24OCT25-106500-C-USDT,110552.68,4059.00910142,0.02,0.02,0.98966013,2.96e-06,0.69701411,-24.56926037,0.705,2025-10-24 06:22:32.591831
BTC-24OCT25-108000-P-USDT,110552.68,18.86246663,64.13,73.09,-0.03367181,1.018e-05,1.90129808,-53.02171677,0.5578,2025-10-24 06:22:32.917344
BTC-24OCT25-107000-C-USDT,110552.68,3561.51907364,2.04,0.17,0.98511184,4.35e-06,0.95576936,-31.37221365,0.6565,2025-10-24 06:22:33.239999
BTC-24OCT25-97000-C-USDT,110552.66,13552.77664217,2.0,0.0,0.99987922,3e-08,0.01200498,-0.93528833,1.5582,2025-10-24 06:22:33.584255
BTC-24OCT25-108000-C-USDT,110552.66,2571.51958845,10.42,0.91,0.96633169,1.018e-05,1.90107812,-53.01539926,0.5578,2025-10-24 06:22:33.907051
BTC-24OCT25-121000-C-USDT,110552.66,0.13204616,55.91,5.26,0.00019094,5e-08,0.018433,-1.01607743,1.1025,2025-10-24 06:22:34.232952
BTC-24OCT25-130000-P-USDT,110552.65,19447.36106028,4.86,0.0,-0.99998778,1e-08,0.00137736,-0.1145879,1.6639,2025-10-24 06:22:34.561469
BTC-24OCT25-119000-P-USDT,110552.65,8447.63637311,9.55,0.0,-0.99955027,1.3e-07,0.04091919,-1.96833652,0.9621,2025-10-24 06:22:34.885167
BTC-24OCT25-111000-C-USDT,110552.65,166.08582458,56.49,91.94,0.30359918,7.814e-05,8.87859622,-150.645107,0.3394,2025-10-24 06:22:35.208458
BTC-24OCT25-109500-P-USDT,110552.61,83.64077045,22.16,59.58,-0.15362067,4.386e-05,6.01647632,-123.25853422,0.4098,2025-10-24 06:22:35.853423
BTC-24OCT25-128000-C-USDT,110552.61,0.01742212,15.81,0.0,2.023e-05,1e-08,0.00222256,-0.1719347,1.5472,2025-10-24 06:22:36.175414
BTC-24OCT25-107000-P-USDT,110552.62,8.83189464,68.24,125.31,-0.01487907,4.35e-06,0.9551521,-31.35168461,0.6565,2025-10-24 06:22:36.497938
BTC-24OCT25-109000-C-USDT,110552.62,1600.41409121,32.11,39.68,0.91145144,2.658e-05,4.07476052,-93.29399028,0.458,2025-10-24 06:22:36.826933
BTC-24OCT25-140000-C-USDT,110552.62,0.00179494,16.84,0.06,1.64e-06,0.0,0.00020156,-0.02214323,2.1973,2025-10-24 06:22:37.150295
BTC-24OCT25-95000-C-USDT,110552.69,15552.75550242,0.01,0.0,0.99993679,2e-08,0.00652957,-0.56502837,1.7307,2025-10-24 06:22:37.473181
BTC-24OCT25-121000-P-USDT,110552.69,10447.44180371,15.46,1.2,-0.99980937,5e-08,0.01840288,-1.01441506,1.1025,2025-10-24 06:22:37.795614
BTC-24OCT25-119000-C-USDT,110552.69,0.28602365,59.26,31.31,0.00044926,1.3e-07,0.04087535,-1.96622146,0.9621,2025-10-24 06:22:38.116766
BTC-24OCT25-138000-C-USDT,110552.77,0.00245902,12.46,0.0,2.32e-06,0.0,0.00028135,-0.02949104,2.0964,2025-10-24 06:22:38.439543
BTC-24OCT25-113000-P-USDT,110552.77,2458.98946194,25.22,2.46,-0.97472668,9.21e-06,1.49787248,-36.40272399,0.4861,2025-10-24 06:22:38.760964
BTC-24OCT25-134000-P-USDT,110552.83,23447.23493436,0.05,0.0,-0.999995,0.0,0.00058778,-0.05543889,1.8865,2025-10-24 06:22:39.389620
BTC-24OCT25-95000-P-USDT,110552.83,0.06543232,65.47,11.38,-6.316e-05,2e-08,0.00652325,-0.56448409,1.7307,2025-10-24 06:22:39.706273
BTC-24OCT25-134000-C-USDT,110552.83,0.0049311,35.09,0.0,5.01e-06,0.0,0.00058742,-0.05540507,1.8865,2025-10-24 06:22:40.028828
BTC-24OCT25-103500-C-USDT,110552.86,7054.08583384,1.14,0.0,0.9982714,4.3e-07,0.1410209,-6.94743231,0.9854,2025-10-24 06:22:40.369809
BTC-24OCT25-118000-P-USDT,110552.86,7447.58404485,6.75,1.0,-0.99926965,2.2e-07,0.06404499,-2.84659236,0.889,2025-10-24 06:22:40.694914
BTC-24OCT25-102000-C-USDT,110552.86,8553.51801321,2.01,0.0,0.99915977,2e-07,0.07286758,-4.082033,1.1204,2025-10-24 06:22:41.017982
BTC-24OCT25-110000-C-USDT,110552.95,711.18898972,48.9,92.63,0.72527856,6.889e-05,8.46927125,-155.49395191,0.3672,2025-10-24 06:22:41.340934
BTC-24OCT25-142000-C-USDT,110552.95,0.00132713,25.35,1.97,1.18e-06,0.0,0.00014644,-0.01680839,2.2956,2025-10-24 06:22:41.672488
BTC-24OCT25-113000-C-USDT,110552.95,11.75504198,99.28,184.98,0.02526764,9.2e-06,1.49745744,-36.39143404,0.4861,2025-10-24 06:22:41.995909
BTC-24OCT25-132000-C-USDT,110553.01,0.00724994,28.68,0.0,7.67e-06,1e-08,0.00088274,-0.07842363,1.7769,2025-10-24 06:22:42.319346
BTC-24OCT25-111500-P-USDT,110553.01,1021.39516253,0.26,2.34,-0.84519175,4.961e-05,6.04594822,-110.03227838,0.364,2025-10-24 06:22:42.940421
BTC-24OCT25-105000-C-USDT,110553.07,5555.63928628,1.02,0.42,0.99606958,1.05e-06,0.29614421,-12.54486532,0.8473,2025-10-24 06:22:43.262876
BTC-24OCT25-126000-P-USDT,110553.07,15446.95859229,14.76,0.0,-0.99996494,1e-08,0.00374201,-0.26686237,1.4264,2025-10-24 06:22:43.639846
BTC-24OCT25-116000-P-USDT,110553.07,5448.17791997,13.34,0.0,-0.99772537,7.4e-07,0.1809196,-6.65603845,0.7359,2025-10-24 06:22:43.959322
BTC-24OCT25-128000-P-USDT,110553.13,17446.94734178,14.2,0.0,-0.99997986,1e-08,0.00221325,-0.17121123,1.5472,2025-10-24 06:22:44.286195
BTC-24OCT25-104000-P-USDT,110553.13,1.58512466,79.34,84.14,-0.00224127,5.7e-07,0.17850803,-8.38700697,0.9397,2025-10-24 06:22:44.611078
BTC-24OCT25-116000-C-USDT,110553.13,1.2475653,83.6,56.19,0.00227412,7.4e-07,0.18087669,-6.65441415,0.7358,2025-10-24 06:22:44.932821
BTC-24OCT25-120000-C-USDT,110553.19,0.19058418,73.83,49.17,0.00028695,8e-08,0.02694621,-1.39194694,1.0332,2025-10-24 06:22:45.259199
BTC-24OCT25-106500-P-USDT,110553.19,6.30792919,26.45,54.61,-0.01031165,2.95e-06,0.69508667,-24.50294766,0.7051,2025-10-24 06:22:45.584215
BTC-24OCT25-136000-P-USDT,110553.19,25446.81342657,0.01,0.0,-0.99999666,0.0,0.00039998,-0.03985379,1.9929,2025-10-24 06:22:45.908493
BTC-24OCT25-105500-C-USDT,110553.28,5056.73386674,4.28,0.01,0.99468347,1.45e-06,0.38775145,-15.51686806,0.8004,2025-10-24 06:22:46.532887
BTC-24OCT25-99000-C-USDT,110553.28,11553.49837195,0.06,0.0,0.99975555,5e-08,0.02320686,-1.60670498,1.3847,2025-10-24 06:22:46.858436
BTC-24OCT25-103500-P-USDT,110553.28,1.25266933,64.6,58.64,-0.00172484,4.3e-07,0.14071216,-6.93248825,0.9854,2025-10-24 06:22:47.212427
