symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
BTC-26DEC25-120000-P,112115.05,12844.38804498,5.98,0.0,-0.61329462,1.898e-05,178.27486715,-61.26131507,0.433,2025-10-24 11:02:58.961279
BTC-26DEC25-70000-C,112115.12,42437.15086353,0.0,0.0,0.97363461,2.09e-06,28.46171179,-14.17539892,0.6276,2025-10-24 11:02:59.293286
BTC-26DEC25-350000-C,112115.12,1.45300046,7.35,0.0,0.00018309,2e-08,0.32500905,-0.19018969,0.7374,2025-10-24 11:02:59.651320
BTC-26DEC25-130000-C,112115.12,2543.17350929,8.22,0.0,0.23371002,1.509e-05,142.69945991,-49.37272831,0.436,2025-10-24 11:02:59.993598
BTC-26DEC25-60000-P,112115.13,138.9106257,4.29,0.0,-0.01121054,9e-07,13.7133577,-7.66475747,0.7043,2025-10-24 11:03:00.336550
BTC-26DEC25-150000-P,112115.13,38593.97182817,0.0,0.0,-0.92160714,6.79e-06,68.18989643,-25.07775032,0.4634,2025-10-24 11:03:00.667055
BTC-26DEC25-140000-P,112115.13,29201.07212234,0.0,0.0,-0.86477485,1.043e-05,101.24508991,-35.95226227,0.4475,2025-10-24 11:03:01.021639
BTC-26DEC25-110000-P,112115.2,7130.79386058,4.39,0.0,-0.42249769,1.897e-05,182.30185687,-64.11537718,0.4432,2025-10-24 11:03:01.357201
BTC-26DEC25-100000-C,112115.2,15659.85751586,0.65,0.0,0.75313749,1.446e-05,147.02115226,-54.71935937,0.469,2025-10-24 11:03:01.703410
BTC-26DEC25-70000-P,112115.2,322.02910463,0.04,0.0,-0.02636525,2.09e-06,28.46159409,-14.1753509,0.6276,2025-10-24 11:03:02.090788
BTC-26DEC25-300000-C,112116.48,3.80610644,2.18,0.0,0.00048332,6e-08,0.80218863,-0.43809714,0.6881,2025-10-24 11:03:02.725654
BTC-26DEC25-50000-C,112116.48,62174.73610185,0.03,0.0,0.99546091,3.6e-07,6.17863835,-3.90023165,0.7954,2025-10-24 11:03:03.053480
BTC-26DEC25-90000-C,112116.63,23757.90620076,0.12,0.0,0.87365206,8.74e-06,96.60392753,-39.06810124,0.5096,2025-10-24 11:03:03.386311
BTC-26DEC25-140000-C,112116.63,1316.35824883,2.07,0.0,0.13523792,1.044e-05,101.25296564,-35.95471785,0.4475,2025-10-24 11:03:03.720430
BTC-26DEC25-200000-P,112116.63,87947.91147968,0.0,0.0,-0.99190487,8.6e-07,10.31648256,-4.52755368,0.553,2025-10-24 11:03:04.059231
