symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
BTC-26DEC25-50000-P,112380.25,64.68612626,2.46,0.0,-0.00490682,3.8e-07,6.64631887,-4.24416613,0.8065,2025-10-24 07:36:54.126829
BTC-26DEC25-140000-P,112380.3,28979.5623556,0.0,0.0,-0.86153973,1.056e-05,103.25498089,-36.60031638,0.4477,2025-10-24 07:36:54.473469
BTC-26DEC25-170000-C,112380.3,239.82473029,2.35,0.0,0.02876135,2.83e-06,30.70936866,-12.08421961,0.497,2025-10-24 07:36:54.816813
BTC-26DEC25-120000-P,112380.3,12764.12142531,5.98,0.0,-0.60643383,1.883e-05,179.79408732,-62.22116385,0.4371,2025-10-24 07:36:55.143485
BTC-26DEC25-200000-P,112366.13,87696.78440068,0.0,0.0,-0.99206387,8.5e-07,10.17222352,-4.42056798,0.5488,2025-10-24 07:36:55.520250
BTC-26DEC25-180000-C,112366.13,147.64357997,0.79,0.0,0.01812789,1.86e-06,20.81406168,-8.48338454,0.5147,2025-10-24 07:36:55.845189
BTC-26DEC25-250000-P,112366.13,137645.87887563,0.0,0.0,-0.99845628,1.8e-07,2.34108859,-1.1541558,0.6226,2025-10-24 07:36:56.176814
BTC-26DEC25-90000-C,112366.46,24069.35469082,0.12,0.0,0.87221374,8.63e-06,97.69567922,-40.11840114,0.5186,2025-10-24 07:36:56.507103
BTC-26DEC25-70000-C,112366.46,42713.49174028,0.0,0.0,0.9723735,2.14e-06,29.69360003,-14.9955909,0.6378,2025-10-24 07:36:56.837473
BTC-26DEC25-50000-C,112380.98,62445.66380603,0.03,0.0,0.99509339,3.8e-07,6.64611799,-4.24405251,0.8065,2025-10-24 07:36:57.469296
BTC-26DEC25-250000-C,112380.98,12.01822714,3.26,0.0,0.00154478,1.8e-07,2.34285732,-1.15492084,0.6226,2025-10-24 07:36:57.800403
BTC-26DEC25-100000-C,112380.98,15984.88245939,0.65,0.0,0.75416869,1.413e-05,147.20629645,-55.58979884,0.4769,2025-10-24 07:36:58.160683
BTC-26DEC25-110000-P,112381.73,7141.5585444,4.39,0.0,-0.41758989,1.859e-05,182.47976283,-64.93158304,0.4494,2025-10-24 07:36:58.489485
BTC-26JUN26-110000-C-USDT,116345.24,20776.96885276,0.31,0.0,0.63254004,8.34e-06,359.19148415,-34.71925934,0.474,2025-10-24 07:36:58.818973
BTC-26JUN26-150000-P-USDT,116345.24,41416.03275858,0.17,0.0,-0.67861859,7.97e-06,341.58725398,-32.86901706,0.4718,2025-10-24 07:36:59.155075
BTC-26JUN26-30000-P-USDT,116345.6,136.30732062,1.13,0.0,-0.00511628,2.2e-07,14.07219926,-2.09186284,0.7289,2025-10-24 07:36:59.483740
BTC-26JUN26-140000-P-USDT,116345.6,33564.40717561,0.6,0.0,-0.61358282,8.55e-06,364.86035104,-34.9373788,0.4695,2025-10-24 07:36:59.817633
BTC-26JUN26-160000-P-USDT,116345.6,49768.151125,0.0,0.0,-0.73354929,7.25e-06,313.1717554,-30.34850484,0.4752,2025-10-24 07:37:00.143932
BTC-26JUN26-60000-P-USDT,116345.55,1302.54444865,1.27,0.0,-0.04830332,1.87e-06,95.66330125,-11.02577418,0.5651,2025-10-24 07:37:00.475553
BTC-26JUN26-150000-C-USDT,116345.55,7761.35356968,24.54,0.0,0.32138353,7.97e-06,341.58908257,-32.86915929,0.4718,2025-10-24 07:37:01.105579
BTC-26JUN26-130000-C-USDT,116345.12,12697.56702272,0.62,0.0,0.4614065,8.89e-06,378.60051507,-36.19075443,0.4687,2025-10-24 07:37:01.436345
BTC-26JUN26-50000-C-USDT,116345.12,67017.55856428,0.0,0.0,0.97443267,1.04e-06,56.7835788,-7.01134671,0.6054,2025-10-24 07:37:01.776209
BTC-26JUN26-90000-C-USDT,116345.12,32861.24761943,0.0,0.0,0.79875576,5.98e-06,267.93274882,-26.96114984,0.4934,2025-10-24 07:37:02.108110
BTC-26JUN26-60000-C-USDT,116360.2,57662.08865086,0.0,0.0,0.95172282,1.87e-06,95.63394796,-11.02249794,0.5651,2025-10-24 07:37:02.442281
BTC-26JUN26-180000-C-USDT,116360.2,3881.55459181,0.37,0.0,0.18341984,5.76e-06,253.18847345,-24.97799039,0.4837,2025-10-24 07:37:02.801563
BTC-26JUN26-180000-P-USDT,116360.2,67521.35459181,0.0,0.0,-0.81658017,5.76e-06,253.18847345,-24.97799039,0.4837,2025-10-24 07:37:03.131003
BTC-26JUN26-250000-P-USDT,116362.13,134655.1711989,0.0,0.0,-0.94378809,2.29e-06,107.92262635,-11.41280279,0.5185,2025-10-24 07:37:03.460125
BTC-26JUN26-30000-C-USDT,116362.13,86498.36758347,0.0,0.0,0.99488682,2.2e-07,14.0666314,-2.09106595,0.7289,2025-10-24 07:37:03.786604
BTC-26JUN26-200000-P-USDT,116362.13,86183.9394815,0.0,0.0,-0.87223313,4.45e-06,199.32263904,-20.06243693,0.4935,2025-10-24 07:37:04.120466
BTC-26JUN26-120000-P-USDT,116364.15,19919.19267958,0.87,0.0,-0.45515557,8.85e-06,378.03789276,-36.23147722,0.4699,2025-10-24 07:37:04.762578
BTC-26JUN26-40000-C-USDT,116364.15,76684.22844553,0.0,0.0,0.98777065,5.1e-07,30.27841907,-4.06369532,0.6581,2025-10-24 07:37:05.142391
BTC-26JUN26-110000-P-USDT,116364.24,14424.12806853,0.3,0.0,-0.36730227,8.34e-06,359.19913128,-34.71875002,0.4739,2025-10-24 07:37:05.472926
BTC-26JUN26-100000-P-USDT,116364.24,9949.83836817,0.75,0.0,-0.28048424,7.34e-06,321.28375072,-31.54763162,0.4815,2025-10-24 07:37:05.798668
BTC-26JUN26-160000-C-USDT,116364.24,6117.65390061,0.29,0.0,0.26656207,7.26e-06,313.28808261,-30.35761822,0.4751,2025-10-24 07:37:06.126554
BTC-26JUN26-90000-P-USDT,116369.05,6511.09330692,0.33,0.0,-0.20109931,5.97e-06,267.87207355,-26.95460462,0.4934,2025-10-24 07:37:06.458626
BTC-26JUN26-120000-C-USDT,116369.05,16285.79716649,0.25,0.0,0.54488647,8.85e-06,378.04927556,-36.23213404,0.4699,2025-10-24 07:37:06.789607
BTC-26JUN26-50000-P-USDT,116369.05,671.89666846,0.41,0.0,-0.02554442,1.03e-06,56.75261058,-7.00766743,0.6054,2025-10-24 07:37:07.121236
BTC-26JUN26-80000-C-USDT,116374.25,40406.66018422,0.03,0.0,0.86540184,4.45e-06,206.64594735,-21.51977354,0.5106,2025-10-24 07:37:07.447462
BTC-26JUN26-350000-C-USDT,116374.25,250.8147711,0.35,0.0,0.01519291,7.2e-07,36.51634753,-4.17855286,0.5611,2025-10-24 07:37:07.792432
BTC-26JUN26-300000-C-USDT,116377.17,476.64671471,0.09,0.0,0.02784542,1.24e-06,60.9961535,-6.7326052,0.5412,2025-10-24 07:37:08.422499
BTC-26JUN26-140000-C-USDT,116377.17,9920.41095809,0.43,0.0,0.38666001,8.55e-06,365.02605825,-34.94959781,0.4695,2025-10-24 07:37:08.756195
BTC-26JUN26-200000-C-USDT,116377.17,2547.36862092,0.61,0.0,0.12781328,4.45e-06,199.3987001,-20.06882924,0.4935,2025-10-24 07:37:09.086756
BTC-26JUN26-100000-C-USDT,116365.77,26315.14696495,0.16,0.0,0.71952712,7.34e-06,321.28164653,-31.54736812,0.4815,2025-10-24 07:37:09.417433
BTC-26JUN26-70000-C-USDT,116365.77,48726.28903165,0.0,0.0,0.91621265,3.03e-06,146.80413875,-15.99182662,0.5341,2025-10-24 07:37:09.742994
BTC-26JUN26-70000-P-USDT,116365.77,2360.51903165,1.42,0.0,-0.08378736,3.03e-06,146.80413875,-15.99182662,0.5341,2025-10-24 07:37:10.117874
BTC-26JUN26-130000-P-USDT,116357.1,26345.36671858,0.33,0.0,-0.53849382,8.89e-06,378.64861736,-36.19409354,0.4687,2025-10-24 07:37:10.448019
BTC-26JUN26-250000-C-USDT,116357.1,1017.1350818,5.0,0.0,0.05620515,2.29e-06,107.90770011,-11.41146783,0.5185,2025-10-24 07:37:10.777816
BTC-26JUN26-350000-P-USDT,116357.1,233893.58918384,0.0,0.0,-0.98481275,7.2e-07,36.49929518,-4.17687758,0.5611,2025-10-24 07:37:11.103208
BTC-26JUN26-40000-P-USDT,116355.33,320.16978559,0.02,0.0,-0.01223337,5.1e-07,30.28472754,-4.06451026,0.6581,2025-10-24 07:37:11.429362
BTC-26JUN26-300000-P-USDT,116355.33,184120.99805085,0.0,0.0,-0.97216843,1.24e-06,60.95944037,-6.72914428,0.5413,2025-10-24 07:37:12.060816
BTC-26JUN26-80000-P-USDT,116356.18,4034.86714155,11.37,0.0,-0.13467894,4.46e-06,206.69891981,-21.52534666,0.5106,2025-10-24 07:37:12.390294
BTC-28NOV25-112000-P-USDT,111764.78,6006.93850092,35.41,1.24,-0.48002614,2.701e-05,138.17511948,-83.65319308,0.4255,2025-10-24 07:37:12.720570
BTC-28NOV25-111000-C-USDT,111764.78,6288.80277813,11.05,2.06,0.54700923,2.669e-05,137.3869555,-83.69153535,0.4282,2025-10-24 07:37:13.057570
BTC-28NOV25-112000-C-USDT,111764.81,5771.73361406,18.23,8.98,0.51997468,2.701e-05,138.17511979,-83.65322768,0.4255,2025-10-24 07:37:13.386947
BTC-28NOV25-128000-C-USDT,111764.81,1206.44711183,38.79,1.3,0.16517142,1.702e-05,86.14221856,-51.58057004,0.4209,2025-10-24 07:37:13.719970
BTC-28NOV25-138000-P-USDT,111764.81,26691.1199405,0.0,0.0,-0.9292093,8.85e-06,46.9664285,-29.51813138,0.4418,2025-10-24 07:37:14.052826
BTC-28NOV25-152000-C-USDT,111764.82,138.95561868,22.08,0.0,0.02340044,3.32e-06,19.17312996,-13.10664681,0.4805,2025-10-24 07:37:14.437870
BTC-28NOV25-92000-P-USDT,111764.82,937.50059723,53.53,2.26,-0.10112218,9.71e-06,61.35827276,-45.87227171,0.5255,2025-10-24 07:37:14.771289
BTC-28NOV25-90000-P-USDT,111764.82,773.18069363,50.78,4.12,-0.08421248,8.26e-06,53.58787833,-41.14430511,0.5397,2025-10-24 07:37:15.121317
BTC-28NOV25-114000-P-USDT,111762.2,7066.42978566,10.46,0.2,-0.53442222,2.722e-05,137.82999158,-82.5854218,0.4212,2025-10-24 07:37:15.753155
BTC-28NOV25-102000-C-USDT,111762.2,12211.29185299,0.18,0.0,0.76004033,1.931e-05,107.79479669,-71.21742313,0.4644,2025-10-24 07:37:16.091455
BTC-28NOV25-146000-P-USDT,111749.71,34475.19068903,1.83,0.0,-0.96308432,5.03e-06,27.98817185,-18.45184818,0.4634,2025-10-24 07:37:16.421863
BTC-28NOV25-115000-P-USDT,111749.71,7648.50226279,4.37,0.0,-0.56169533,2.711e-05,136.67236273,-81.55284654,0.4194,2025-10-24 07:37:16.783083
BTC-28NOV25-88000-P-USDT,111749.71,638.7018028,62.39,1.15,-0.07007739,7e-06,46.59583613,-36.74817103,0.5543,2025-10-24 07:37:17.113036
BTC-28NOV25-108000-C-USDT,111742.97,8006.33718051,14.63,2.3,0.62504195,2.499e-05,131.47010779,-81.88565748,0.4378,2025-10-24 07:37:17.502055
BTC-28NOV25-119000-P-USDT,111742.97,10247.78194892,5.91,0.0,-0.66414044,2.533e-05,126.44170742,-74.72568593,0.4154,2025-10-24 07:37:17.828086
BTC-28NOV25-156000-C-USDT,111742.97,102.54898765,18.65,1.28,0.01748421,2.53e-06,14.97260164,-10.48402515,0.4922,2025-10-24 07:37:18.188561
BTC-28NOV25-132000-C-USDT,111742.44,807.04642477,54.3,6.43,0.11739525,1.328e-05,68.29072469,-41.58873082,0.4281,2025-10-24 07:37:18.573467
BTC-28NOV25-114000-C-USDT,111742.44,4819.26925856,17.86,5.66,0.46503749,2.722e-05,137.78924347,-82.55876632,0.4212,2025-10-24 07:37:18.905718
BTC-28NOV25-125000-P-USDT,111741.63,14890.17776469,9.08,0.0,-0.78857736,2.001e-05,100.32060038,-59.54758397,0.4172,2025-10-24 07:37:19.540094
BTC-28NOV25-100000-C-USDT,111741.63,13770.31472073,0.61,0.5,0.79587576,1.721e-05,98.26030598,-66.40693579,0.475,2025-10-24 07:37:19.870011
BTC-28NOV25-92000-C-USDT,111741.63,20680.84545219,0.0,0.0,0.89869104,9.73e-06,61.42804188,-45.91554322,0.5254,2025-10-24 07:37:20.198050
BTC-28NOV25-138000-C-USDT,111741.59,454.74561049,20.86,0.0,0.07063362,8.83e-06,46.87652229,-29.46823254,0.4419,2025-10-24 07:37:20.525653
BTC-28NOV25-140000-C-USDT,111741.59,378.74532998,46.93,0.31,0.0598198,7.67e-06,41.20464762,-26.20481247,0.447,2025-10-24 07:37:20.856099
BTC-28NOV25-98000-C-USDT,111741.59,15416.55517916,0.01,0.02,0.82760574,1.514e-05,88.52587296,-61.28040363,0.4866,2025-10-24 07:37:21.185700
BTC-28NOV25-130000-C-USDT,111743.33,984.2439266,164.41,8.38,0.13919358,1.508e-05,76.86952326,-46.39513202,0.4242,2025-10-24 07:37:21.536294
BTC-28NOV25-108000-P-USDT,111743.33,4263.23875045,56.13,1.46,-0.37494915,2.499e-05,131.46945946,-81.88550873,0.4378,2025-10-24 07:37:21.862850
BTC-28NOV25-121000-P-USDT,111743.33,11706.13108725,8.15,0.0,-0.71009832,2.379e-05,118.66525303,-70.07008641,0.4151,2025-10-24 07:37:22.195223
BTC-28NOV25-129000-C-USDT,111747.75,1088.58281181,60.18,1.85,0.15157129,1.603e-05,81.40714321,-48.93335175,0.4225,2025-10-24 07:37:22.527929
BTC-28NOV25-94000-C-USDT,111747.75,18886.34823187,0.1,0.0,0.87870613,1.136e-05,69.88672356,-50.88945054,0.5118,2025-10-24 07:37:23.154183
BTC-28NOV25-136000-P-USDT,111749.53,24799.31525486,0.01,0.0,-0.91637217,1.015e-05,53.3008831,-33.13151331,0.4369,2025-10-24 07:37:23.479067
BTC-28NOV25-115000-C-USDT,111749.53,4398.12599217,6.73,1.34,0.43829965,2.711e-05,136.67171455,-81.55263685,0.4194,2025-10-24 07:37:23.819482
BTC-28NOV25-94000-P-USDT,111749.53,1138.43508241,38.95,2.39,-0.12127666,1.136e-05,69.88084943,-50.88594867,0.5118,2025-10-24 07:37:24.152120
BTC-28NOV25-106000-P-USDT,111749.76,3557.4764245,37.93,2.6,-0.32592732,2.333e-05,124.94266378,-79.21471263,0.4456,2025-10-24 07:37:24.479070
BTC-28NOV25-117000-C-USDT,111749.76,3638.78701681,21.03,12.05,0.38577167,2.647e-05,132.61979822,-78.64727256,0.4168,2025-10-24 07:37:24.805776
BTC-28NOV25-123000-P-USDT,111749.76,13252.35363038,14.49,0.0,-0.75153232,2.198e-05,109.82655235,-64.94879537,0.4157,2025-10-24 07:37:25.164039
BTC-28NOV25-96000-P-USDT,111742.57,1381.50874463,36.33,5.32,-0.14490474,1.318e-05,78.99008026,-56.05944859,0.4988,2025-10-24 07:37:25.494797
BTC-28NOV25-90000-C-USDT,111742.57,22517.08029438,7.71,0.0,0.91563892,8.28e-06,53.64805365,-41.18296105,0.5396,2025-10-24 07:37:25.835175
BTC-28NOV25-96000-C-USDT,111742.57,17124.07874463,0.04,0.0,0.85509526,1.318e-05,78.99008026,-56.05944859,0.4988,2025-10-24 07:37:26.160381
BTC-28NOV25-98000-P-USDT,111734.17,1675.98335701,49.79,13.39,-0.17249431,1.515e-05,88.55266868,-61.29541486,0.4865,2025-10-24 07:37:26.790334
BTC-28NOV25-142000-C-USDT,111734.17,316.58526812,14.33,0.0,0.05074404,6.66e-06,36.17973294,-23.28578733,0.4524,2025-10-24 07:37:27.124410
BTC-28NOV25-104000-P-USDT,111734.26,2961.71054849,60.55,8.46,-0.28120958,2.142e-05,116.94856814,-75.61442471,0.4545,2025-10-24 07:37:27.479847
BTC-28NOV25-110000-C-USDT,111734.26,6818.1463571,15.29,2.89,0.57292944,2.625e-05,135.99289157,-83.40010163,0.4311,2025-10-24 07:37:27.804979
BTC-28NOV25-142000-P-USDT,111734.26,30582.32809301,0.0,0.0,-0.94925556,6.66e-06,36.17998402,-23.28593565,0.4524,2025-10-24 07:37:28.146953
BTC-28NOV25-129000-P-USDT,111734.33,18352.55473077,1.52,0.0,-0.84861719,1.602e-05,81.32997533,-48.89187212,0.4225,2025-10-24 07:37:28.477484
BTC-28NOV25-144000-C-USDT,111734.33,266.02929362,34.07,1.0,0.04318934,5.78e-06,31.79158131,-20.70962418,0.4579,2025-10-24 07:37:28.854129
BTC-28NOV25-106000-C-USDT,111734.33,9296.32684091,7.24,0.2,0.67372305,2.334e-05,124.97996229,-79.2312401,0.4456,2025-10-24 07:37:29.229773
BTC-28NOV25-113000-C-USDT,111734.38,5270.03627739,25.97,0.64,0.49196386,2.719e-05,138.28247581,-83.25319069,0.4232,2025-10-24 07:37:29.561109
BTC-28NOV25-130000-P-USDT,111734.38,19248.83870214,2.0,0.0,-0.86092312,1.507e-05,76.81940403,-46.36819523,0.4243,2025-10-24 07:37:29.912656
BTC-28NOV25-136000-C-USDT,111734.07,547.88292921,22.13,4.47,0.08350405,1.014e-05,53.23415864,-33.09483907,0.437,2025-10-24 07:37:30.543813
BTC-28NOV25-118000-P-USDT,111734.07,9562.589483,6.17,0.0,-0.63992067,2.595e-05,129.71349344,-76.76703621,0.416,2025-10-24 07:37:30.937437
BTC-28NOV25-116000-C-USDT,111721.01,3991.97542544,17.99,6.05,0.41099031,2.685e-05,134.83736099,-80.18219348,0.418,2025-10-24 07:37:31.267621
BTC-28NOV25-117000-P-USDT,111721.01,8906.79157562,6.21,1.51,-0.61498634,2.646e-05,132.50897057,-78.58316583,0.4168,2025-10-24 07:37:31.600433
BTC-28NOV25-146000-C-USDT,111721.01,224.2194964,30.42,0.08,0.03681698,5.02e-06,27.91972341,-18.41221413,0.4635,2025-10-24 07:37:31.934643
BTC-28NOV25-100000-P-USDT,111715.19,2033.1245073,35.87,14.13,-0.20453993,1.724e-05,98.35589931,-66.45826199,0.4749,2025-10-24 07:37:32.262083
BTC-28NOV25-119000-C-USDT,111715.19,2981.70944342,8.48,2.53,0.33516701,2.531e-05,126.307996,-74.65117131,0.4154,2025-10-24 07:37:32.593849
BTC-28NOV25-123000-C-USDT,111715.19,1994.2383272,28.56,1.6,0.24774785,2.195e-05,109.62264472,-64.83844153,0.4157,2025-10-24 07:37:32.920838
BTC-28NOV25-134000-C-USDT,111715.16,661.94060907,33.94,1.08,0.09875421,1.161e-05,60.27860134,-37.08387494,0.4324,2025-10-24 07:37:33.251742
BTC-28NOV25-86000-C-USDT,111715.16,26243.83994439,0.0,0.0,0.94168771,5.91e-06,40.37823924,-32.71222606,0.5694,2025-10-24 07:37:33.581575
BTC-28NOV25-127000-C-USDT,111715.16,1327.35315872,134.85,3.13,0.1787987,1.797e-05,90.57444407,-54.07026309,0.4196,2025-10-24 07:37:34.212411
BTC-28NOV25-144000-P-USDT,111705.58,32559.63144502,0.02,0.0,-0.95692717,5.77e-06,31.71409642,-20.66520987,0.458,2025-10-24 07:37:34.889704
BTC-28NOV25-113000-P-USDT,111705.58,6549.94658912,27.87,0.86,-0.50882298,2.72e-05,138.24095618,-83.22338509,0.4232,2025-10-24 07:37:35.214960
BTC-28NOV25-152000-P-USDT,111704.35,40433.7639297,0.0,0.0,-0.97672667,3.31e-06,19.07505381,-13.04782004,0.4808,2025-10-24 07:37:35.546080
BTC-28NOV25-88000-C-USDT,111704.35,24345.25138199,0.01,0.0,0.92967166,7.02e-06,46.70501486,-36.82059246,0.5541,2025-10-24 07:37:35.877457
BTC-28NOV25-128000-P-USDT,111704.35,17493.64401448,6.6,0.0,-0.83574179,1.697e-05,85.78662372,-51.38958137,0.4211,2025-10-24 07:37:36.209246
BTC-28NOV25-86000-P-USDT,111703.74,529.12911146,24.01,8.14,-0.05836442,5.91e-06,40.40243256,-32.72878533,0.5694,2025-10-24 07:37:36.541221
BTC-28NOV25-132000-P-USDT,111703.74,21099.70276617,1.62,1.89,-0.88303478,1.324e-05,68.08962531,-41.47986131,0.4282,2025-10-24 07:37:36.873458
BTC-28NOV25-156000-P-USDT,111703.74,44398.41786046,0.17,0.0,-0.98257601,2.53e-06,14.92327508,-10.45375466,0.4924,2025-10-24 07:37:37.198040
BTC-28NOV25-116000-P-USDT,111703.8,8281.09732722,8.48,0.86,-0.58947195,2.685e-05,134.78031336,-80.14838013,0.418,2025-10-24 07:37:37.536545
BTC-28NOV25-102000-P-USDT,111703.8,2460.99340345,38.25,9.82,-0.24101429,1.937e-05,107.99568052,-71.32039933,0.4642,2025-10-24 07:37:38.181752
BTC-28NOV25-150000-C-USDT,111701.97,161.51010439,37.67,0.78,0.02701513,3.79e-06,21.61370943,-14.60731945,0.475,2025-10-24 07:37:38.510957
BTC-28NOV25-127000-P-USDT,111701.97,16623.35032751,10.6,0.0,-0.82141479,1.796e-05,90.49557594,-54.02792429,0.4196,2025-10-24 07:37:38.838706
BTC-28NOV25-110000-P-USDT,111701.97,5096.93960926,63.83,6.49,-0.42791607,2.628e-05,136.00690178,-83.39846775,0.431,2025-10-24 07:37:39.170327
BTC-28NOV25-111000-P-USDT,111700.34,5551.98076242,44.21,8.31,-0.45471284,2.672e-05,137.37632722,-83.66784852,0.4281,2025-10-24 07:37:39.506224
BTC-28NOV25-118000-C-USDT,111700.34,3284.76278017,15.19,6.17,0.35921236,2.593e-05,129.56614921,-76.68350564,0.416,2025-10-24 07:37:39.831780
BTC-28NOV25-134000-P-USDT,111700.34,22960.47661265,0.0,0.0,-0.90138552,1.159e-05,60.20812166,-37.04543872,0.4325,2025-10-24 07:37:40.160522
BTC-28NOV25-125000-C-USDT,111699.91,1623.96145783,64.35,7.67,0.21065066,1.997e-05,100.06799192,-59.41187447,0.4173,2025-10-24 07:37:40.489072
BTC-28NOV25-121000-C-USDT,111699.91,2437.58405349,12.1,3.42,0.28890237,2.376e-05,118.42650284,-69.9395551,0.4151,2025-10-24 07:37:40.848831
BTC-28NOV25-150000-P-USDT,111699.91,38461.56591277,0.0,0.0,-0.97298997,3.79e-06,21.60989834,-14.60506345,0.475,2025-10-24 07:37:41.178738
BTC-28NOV25-140000-P-USDT,111697.22,28679.6710075,0.0,0.0,-0.94043297,7.65e-06,41.05171608,-26.11910424,0.4472,2025-10-24 07:37:41.810649
BTC-28NOV25-104000-C-USDT,111697.22,10668.037264,0.2,0.0,0.71803331,2.146e-05,117.06123015,-75.66895328,0.4543,2025-10-24 07:37:42.147150
BTC-26DEC25-140000-C-USDT,112323.27,1353.6146589,181.95,5.45,0.1379584,1.054e-05,102.94694149,-36.50453176,0.4478,2025-10-24 07:37:42.477446
BTC-26DEC25-200000-C-USDT,112323.27,62.74356141,71.4,0.17,0.00791719,8.5e-07,10.14694815,-4.4109768,0.549,2025-10-24 07:37:42.822761
BTC-26DEC25-115000-C-USDT,112323.27,7041.5281707,64.91,5.69,0.48543335,1.934e-05,186.25060849,-65.09254472,0.4414,2025-10-24 07:37:43.153840
BTC-26DEC25-190000-P-USDT,112323.28,77771.15814579,0.03,0.0,-0.98821351,1.24e-06,14.36608692,-6.05447205,0.5323,2025-10-24 07:37:43.483749
BTC-26DEC25-250000-P-USDT,112323.28,137688.70121245,0.47,0.0,-0.9984594,1.8e-07,2.3358705,-1.15190237,0.6228,2025-10-24 07:37:43.816863
BTC-26DEC25-160000-P-USDT,112323.28,48082.16271689,3.11,0.0,-0.95299503,4.39e-06,45.86001316,-17.41035017,0.4795,2025-10-24 07:37:44.146256
BTC-26DEC25-350000-P-USDT,112326.49,237674.81728964,15.93,0.0,-0.99983349,2e-08,0.2982983,-0.17258415,0.7307,2025-10-24 07:37:44.480153
BTC-26DEC25-300000-C-USDT,112326.49,3.48946026,19.14,0.0,0.00044763,5e-08,0.7493936,-0.4047103,0.682,2025-10-24 07:37:44.814048
BTC-26DEC25-90000-C-USDT,112326.37,24033.39574967,0.93,0.0,0.87190548,8.65e-06,97.82400831,-40.16373151,0.5185,2025-10-24 07:37:45.448079
BTC-26DEC25-140000-P-USDT,112326.37,29027.5812033,2.15,1.83,-0.86201451,1.054e-05,102.96354662,-36.50972797,0.4478,2025-10-24 07:37:45.775087
BTC-26DEC25-75000-P-USDT,112326.37,521.34391563,31.01,7.23,-0.0414191,3.15e-06,41.41438186,-19.79548289,0.6037,2025-10-24 07:37:46.108776
