symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
BTC-26DEC25-350000-P,112467.8,237533.4172937,0.0,0.0,-0.99984384,2e-08,0.28118818,-0.16197283,0.727,2025-10-24 08:35:40.560123
BTC-26DEC25-250000-C,112467.8,11.55484462,3.26,0.0,0.0014935,1.7e-07,2.27284085,-1.11684588,0.6202,2025-10-24 08:35:40.892484
BTC-26DEC25-100000-P,112467.23,3562.66391844,2.06,0.02,-0.24416911,1.411e-05,146.73512029,-55.30650476,0.4757,2025-10-24 08:35:41.647177
BTC-26DEC25-180000-P,112467.23,67679.33889223,0.0,0.0,-0.98196405,1.85e-06,20.73599496,-8.43680483,0.5135,2025-10-24 08:35:42.023051
BTC-26DEC25-350000-C,112466.56,1.21722468,7.35,0.0,0.00015617,2e-08,0.2811722,-0.1619647,0.727,2025-10-24 08:35:42.358365
BTC-26DEC25-60000-P,112466.56,143.81185076,4.29,0.0,-0.01142859,9.1e-07,13.9999333,-7.87697009,0.7101,2025-10-24 08:35:42.694741
BTC-26DEC25-120000-C,112466.56,5172.39039535,0.77,0.0,0.39505829,1.885e-05,180.06096368,-62.32607931,0.4369,2025-10-24 08:35:43.061372
BTC-26DEC25-50000-P,112466.07,60.27609711,2.46,0.0,-0.00463466,3.7e-07,6.31936356,-4.00839089,0.8005,2025-10-24 08:35:43.416045
BTC-26DEC25-300000-P,112466.07,187537.23140394,0.0,0.0,-0.99957377,5e-08,0.71678598,-0.38554117,0.6789,2025-10-24 08:35:43.747041
BTC-26DEC25-60000-C,112466.07,52609.88527355,0.01,0.0,0.9885711,9.1e-07,14.000203,-7.87710675,0.7101,2025-10-24 08:35:44.080116
BTC-26DEC25-170000-C,112466.1,238.88714616,2.35,0.0,0.02869522,2.83e-06,30.66412384,-12.05119146,0.496,2025-10-24 08:35:44.713645
BTC-26DEC25-150000-C,112466.1,728.78749002,4.67,0.0,0.08018919,6.9e-06,69.64313918,-25.48478609,0.4619,2025-10-24 08:35:45.043412
BTC-26DEC25-130000-P,112466.11,20191.48206491,3.5,0.0,-0.75960021,1.52e-05,145.5015899,-50.46957553,0.4378,2025-10-24 08:35:45.373444
BTC-26DEC25-150000-P,112466.11,38262.67775187,0.0,0.0,-0.91981079,6.9e-06,69.64315806,-25.48479573,0.4619,2025-10-24 08:35:45.707291
BTC-26DEC25-170000-P,112466.11,57772.77717127,0.01,0.0,-0.97130478,2.83e-06,30.66412775,-12.05119423,0.496,2025-10-24 08:35:46.035019
BTC-26DEC25-300000-C,112466.18,3.30140691,2.18,0.0,0.00042624,5e-08,0.71678696,-0.38554167,0.6788,2025-10-24 08:35:46.420269
BTC-26DEC25-180000-C,112466.18,146.55776845,0.79,0.0,0.01803477,1.85e-06,20.73462787,-8.43632212,0.5135,2025-10-24 08:35:46.753611
BTC-26DEC25-200000-P,112466.18,87595.6927461,0.0,0.0,-0.99216815,8.4e-07,10.06026484,-4.36173547,0.5472,2025-10-24 08:35:47.106948
BTC-26DEC25-70000-P,112466.19,332.57403905,0.04,0.0,-0.02676045,2.09e-06,28.93124317,-14.53291067,0.634,2025-10-24 08:35:47.438059
BTC-26DEC25-90000-C,112466.19,24135.37496042,0.12,0.0,0.8738767,8.58e-06,96.86353104,-39.64923239,0.5166,2025-10-24 08:35:47.772179
BTC-26DEC25-200000-C,112466.05,61.87213116,1.3,0.0,0.00783179,8.4e-07,10.06017492,-4.36170208,0.5472,2025-10-24 08:35:48.398564
BTC-26DEC25-50000-C,112466.05,62526.32590724,0.03,0.0,0.99536535,3.7e-07,6.31934748,-4.00838397,0.8005,2025-10-24 08:35:48.731732
BTC-26DEC25-110000-C,112466.05,9559.53755988,1.8,0.0,0.58399178,1.859e-05,182.40220105,-64.86460833,0.4488,2025-10-24 08:35:49.064577
BTC-26DEC25-70000-C,112466.02,42798.59675744,0.0,0.0,0.97323931,2.09e-06,28.9314215,-14.53299374,0.634,2025-10-24 08:35:49.457083
BTC-26DEC25-110000-P,112466.02,7093.49896891,4.39,0.0,-0.41600879,1.859e-05,182.40219085,-64.86461406,0.4488,2025-10-24 08:35:49.787075
BTC-26DEC25-140000-P,112466.02,28901.58194351,0.0,0.0,-0.86088589,1.06e-05,103.63223231,-36.73676549,0.4474,2025-10-24 08:35:50.121399
BTC-26DEC25-80000-C,112465.86,33219.10142029,0.01,0.0,0.94021198,4.46e-06,55.54960386,-25.07426148,0.5697,2025-10-24 08:35:50.457269
BTC-26DEC25-250000-P,112465.86,137545.69351499,0.0,0.0,-0.99850666,1.7e-07,2.27259033,-1.11673827,0.6202,2025-10-24 08:35:50.788438
BTC-26DEC25-130000-C,112465.86,2657.53610396,8.22,0.0,0.24039618,1.52e-05,145.50000603,-50.46912836,0.4378,2025-10-24 08:35:51.121013
BTC-26DEC25-120000-P,112453.04,12703.33542713,5.98,0.0,-0.60543122,1.888e-05,179.97810722,-62.21296884,0.4363,2025-10-24 08:35:51.452422
BTC-26DEC25-140000-C,112453.04,1361.03844745,2.07,0.0,0.13868723,1.059e-05,103.40363901,-36.61807056,0.447,2025-10-24 08:35:52.087383
BTC-26DEC25-100000-C,112451.63,16018.59482826,0.65,0.0,0.75559986,1.412e-05,146.78943463,-55.33102802,0.4758,2025-10-24 08:35:52.421227
BTC-26DEC25-80000-P,112451.63,760.39404701,2.51,0.0,-0.06016295,4.48e-06,55.81514532,-25.24416994,0.5708,2025-10-24 08:35:52.765533
BTC-26DEC25-90000-P,112451.63,1676.48241685,13.51,0.01,-0.12645809,8.59e-06,97.0300343,-39.7607331,0.5172,2025-10-24 08:35:53.114073
BTC-31OCT25-115000-P-USDT,111375.93,4825.50602263,8.04,0.02,-0.69902813,5.377e-05,54.08868963,-158.80387128,0.417,2025-10-24 08:35:53.442243
BTC-31OCT25-123000-C-USDT,111375.93,178.0030579,68.64,0.64,0.06049231,1.716e-05,18.6230158,-59.00497607,0.45,2025-10-24 08:35:53.770090
BTC-31OCT25-90000-P-USDT,111375.93,52.97819837,96.58,0.04,-0.01337888,3.14e-06,5.33066155,-26.48276752,0.7055,2025-10-24 08:35:54.101055
BTC-31OCT25-134000-P-USDT,111375.75,22644.48979995,2.4,0.0,-0.99240698,2.51e-06,3.25204841,-12.31664038,0.5379,2025-10-24 08:35:54.428695
BTC-31OCT25-138000-C-USDT,111375.75,10.73009246,74.72,0.0,0.00399725,1.34e-06,1.83915617,-7.39366122,0.5709,2025-10-24 08:35:54.761012
BTC-31OCT25-152000-P-USDT,111375.75,40625.95008692,0.04,0.0,-0.99938407,2.1e-07,0.33477436,-1.60316174,0.6801,2025-10-24 08:35:55.139883
BTC-31OCT25-107000-P-USDT,111375.69,1150.20053946,47.12,11.72,-0.25696817,4.481e-05,50.0807274,-163.35745047,0.4632,2025-10-24 08:35:55.771235
