symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
BTC-26DEC25-50000-P,111961.31,57.8377242,2.46,0.0,-0.00452555,3.6e-07,6.1526985,-3.87673697,0.7937,2025-10-24 11:30:33.096069
BTC-26DEC25-60000-P,111961.03,138.08709185,4.29,0.0,-0.01119395,9e-07,13.67480567,-7.62647645,0.7025,2025-10-24 11:30:33.430115
BTC-26DEC25-80000-C,111961.03,32694.40410527,0.01,0.0,0.94044858,4.54e-06,55.07567366,-24.53683882,0.5612,2025-10-24 11:30:33.764152
BTC-26DEC25-130000-C,111961.03,2535.27043477,8.22,0.0,0.23264568,1.501e-05,142.12111885,-49.41712776,0.438,2025-10-24 11:30:34.121721
BTC-26DEC25-90000-P,111961.99,1646.88301355,13.51,0.01,-0.12715535,8.82e-06,96.88482538,-39.08826414,0.5082,2025-10-24 11:30:34.463676
BTC-26DEC25-100000-C,111961.99,15531.35868966,0.65,0.0,0.7512111,1.456e-05,147.40837506,-54.78307673,0.4682,2025-10-24 11:30:34.796637
BTC-26DEC25-60000-C,111961.99,52100.07033462,0.01,0.0,0.98880668,9e-07,13.6742623,-7.62620718,0.7025,2025-10-24 11:30:35.131903
BTC-26DEC25-200000-P,111967.27,88101.05217452,0.0,0.0,-0.99152553,8.9e-07,10.72391774,-4.7491218,0.5579,2025-10-24 11:30:35.466941
BTC-26DEC25-300000-P,111967.27,188036.96090069,0.0,0.0,-0.99946944,6e-08,0.87322172,-0.48125079,0.6942,2025-10-24 11:30:35.799298
BTC-26DEC25-150000-P,111967.27,38752.66537092,0.0,0.0,-0.92094201,6.79e-06,68.52693984,-25.3920781,0.4668,2025-10-24 11:30:36.128269
BTC-26DEC25-140000-C,111983.47,1325.38245482,2.07,0.0,0.13551884,1.04e-05,101.26126186,-36.18883955,0.4502,2025-10-24 11:30:36.762410
BTC-26DEC25-180000-C,111983.47,155.33013946,0.79,0.0,0.01881646,1.9e-06,21.38477705,-8.86850582,0.5224,2025-10-24 11:30:37.100522
BTC-26DEC25-350000-P,111983.57,238018.07221968,0.0,0.0,-0.99979571,3e-08,0.35959313,-0.21231564,0.7437,2025-10-24 11:30:37.485941
BTC-26DEC25-100000-P,111983.57,3564.49850406,2.06,0.02,-0.24848589,1.455e-05,147.3410696,-54.76204076,0.4682,2025-10-24 11:30:37.821369
BTC-26DEC25-50000-C,111983.57,62041.34866322,0.03,0.0,0.99547986,3.6e-07,6.14735959,-3.87370859,0.7938,2025-10-24 11:30:38.153068
BTC-26DEC25-120000-C,111983.98,4926.13476877,0.77,0.0,0.3846234,1.893e-05,177.75782383,-61.24832358,0.434,2025-10-24 11:30:38.834344
BTC-26DEC25-250000-P,111983.98,138029.92078287,0.0,0.0,-0.99825012,1.9e-07,2.61198434,-1.31382049,0.6336,2025-10-24 11:30:39.165112
BTC-26DEC25-90000-C,111983.84,23628.45587254,0.12,0.0,0.87301712,8.81e-06,96.81220951,-39.06306311,0.5083,2025-10-24 11:30:39.491062
BTC-26DEC25-70000-P,111983.84,320.4448984,0.04,0.0,-0.02635024,2.1e-06,28.41039383,-14.11628568,0.6259,2025-10-24 11:30:39.819919
BTC-26DEC25-120000-P,111983.84,12942.24301016,5.98,0.0,-0.61537921,1.893e-05,177.75723032,-61.24815255,0.434,2025-10-24 11:30:40.155836
BTC-26DEC25-140000-P,111983.62,29341.77633426,0.0,0.0,-0.86448001,1.04e-05,101.26195568,-36.18907621,0.4502,2025-10-24 11:30:40.791843
BTC-26DEC25-80000-P,111983.62,732.38509748,2.51,0.0,-0.05946704,4.54e-06,55.02555735,-24.51737829,0.5613,2025-10-24 11:30:41.126376
BTC-26DEC25-150000-C,111983.56,720.82802449,4.67,0.0,0.07913934,6.8e-06,68.59026661,-25.41244104,0.4667,2025-10-24 11:30:41.460780
BTC-26DEC25-110000-P,111983.56,7185.85426717,4.39,0.0,-0.42499678,1.901e-05,182.28360356,-64.1325673,0.4432,2025-10-24 11:30:41.789590
BTC-26DEC25-110000-C,111983.56,9169.41426717,1.8,0.0,0.57500323,1.901e-05,182.28360356,-64.1325673,0.4432,2025-10-24 11:30:42.117290
BTC-26DEC25-170000-C,111986.67,247.55025427,2.35,0.0,0.02937051,2.86e-06,31.09933368,-12.4382493,0.5038,2025-10-24 11:30:42.451327
BTC-26DEC25-200000-C,111986.67,68.40197794,1.3,0.0,0.00848317,8.9e-07,10.73543117,-4.75355704,0.5578,2025-10-24 11:30:42.783269
BTC-26DEC25-180000-P,111986.67,68168.69234265,0.0,0.0,-0.98118014,1.9e-06,21.38867189,-8.86991329,0.5224,2025-10-24 11:30:43.113652
BTC-26DEC25-250000-C,111986.86,13.99647055,3.26,0.0,0.00176022,2e-07,2.62608307,-1.32163542,0.634,2025-10-24 11:30:43.445032
BTC-26DEC25-300000-C,111986.86,4.28819882,2.18,0.0,0.00053688,6e-08,0.882976,-0.48700161,0.6948,2025-10-24 11:30:43.777234
BTC-26DEC25-70000-C,111986.83,42311.33741818,0.0,0.0,0.97341801,2.11e-06,28.61979805,-14.25335421,0.6273,2025-10-24 11:30:44.410556
BTC-26DEC25-130000-P,111986.83,20545.85218608,3.5,0.0,-0.76735187,1.502e-05,142.1545606,-49.36069568,0.4374,2025-10-24 11:30:44.745727
BTC-26DEC25-350000-C,111986.83,1.67180706,7.35,0.0,0.00020759,3e-08,0.36499711,-0.21573803,0.7445,2025-10-24 11:30:45.082811
BTC-26DEC25-170000-P,111986.8,58260.00277044,0.01,0.0,-0.97069646,2.85e-06,31.04046611,-12.4087563,0.5036,2025-10-24 11:30:45.434293
BTC-27OCT25-111500-P-USDT,110860.85820806,1717.69937833,0.0,0.0,-0.5674944,0.00011445,39.38001252,-226.77937346,0.3431,2025-10-24 11:30:45.764060
BTC-27OCT25-114000-C-USDT,110860.85820806,314.5901499,0.0,0.0,0.1783446,7.894e-05,26.12649624,-144.73419068,0.3301,2025-10-24 11:30:46.120249
BTC-27OCT25-104000-C-USDT,110860.85497388,7007.88035816,0.0,0.0,0.93191597,2.725e-05,13.16205137,-106.40213469,0.4816,2025-10-24 11:30:46.470213
BTC-27OCT25-106500-P-USDT,110860.85497388,325.39391949,0.56,0.56,-0.14518818,5.323e-05,22.84582495,-164.13207179,0.428,2025-10-24 11:30:46.801807
BTC-27OCT25-105000-C-USDT,110860.85497388,6061.58079882,0.0,0.0,0.90797392,3.586e-05,16.53381595,-127.61701515,0.4599,2025-10-24 11:30:47.129590
BTC-27OCT25-106500-C-USDT,110860.82624828,4686.22120054,0.0,0.0,0.85481104,5.323e-05,22.84585757,-164.13273604,0.428,2025-10-24 11:30:47.473119
BTC-27OCT25-103000-P-USDT,110860.82624828,108.64647397,0.0,0.0,-0.05057863,2.064e-05,10.42391324,-88.12627136,0.5037,2025-10-24 11:30:48.112846
