timestamp,price,zscore_50,zscore_100,zscore_150,rsi,atr_pct,volatility,momentum_5,momentum_20,volume_ratio,dist_from_high,dist_from_low,neg_momentum_ratio,vol_trend,phase_encoded,curl_score,energy_score,retro_planets,vortex,future_return_5,future_return_10,future_return_20,max_profit,max_drawdown,is_strong_move,optimal_direction,optimal_magnitude,market_phase
2025-05-20 12:00:00,105287.3,1.5675412969501623,1.0367784463440624,0.0,55.20251991847327,1.2802493748058883,1.059991643418522,-0.16536809097520158,1.836666395843256,1.3057641820717254,-1.7240043571479908,4.567873033529321,0.45,1.0316894537907206,2,0.8,0.5,3,0.5,1.1423030128040106,5.416322766373529,1.8887368182107351,6.131413760254077,1.0821818016037967,True,CALL,6.131413760254077,BULLISH
2025-05-20 16:00:00,106986.0,2.880191434865505,1.4682847826950698,0.0,60.71018484717754,1.3244676873609635,1.1075306961949303,1.3720176618848188,3.9381186098837744,1.7612718922450086,-0.23415403810808552,6.254965835054822,0.4,1.4009778732027613,2,0.8,0.5,3,0.5,1.828183126764244,3.6800142074664026,1.2240853943506682,4.446282691193234,-0.5227786813227926,True,CALL,4.446282691193234,BULLISH
2025-05-20 20:00:00,106808.2,2.5031835452955966,1.3937274597915956,0.0,54.896217063897154,1.3670954102774877,1.1018515693783,1.030851772255353,3.798056365403301,1.2825338069986632,-0.45129011933743407,6.07838074050532,0.4,1.4451993559670226,2,0.8,0.5,3,0.5,1.63517407839473,4.164848766293233,0.6901155529257172,4.620150887291423,-0.35718231371748616,True,CALL,4.620150887291423,BULLISH
2025-05-21 00:00:00,106788.0,2.33517304312569,1.3647680204897141,0.0,62.38032395538257,1.390263887328164,1.101738764060523,1.7433606902557428,3.567666963438839,0.7519271446383715,-0.47011717512143847,5.3832413922414215,0.45,1.5124163489843014,2,0.8,0.5,3,0.5,2.6414016556167335,4.083511255946358,2.2052103232572895,4.6399408173202925,-0.3383338951942193,True,CALL,4.6399408173202925,BULLISH
2025-05-21 04:00:00,106426.7,1.9220470563845207,1.2454451029826854,0.0,49.99276276338367,1.445036818768222,1.1072833624380831,1.2015621448968232,3.2454996643422858,1.555481364083763,-1.4871340595908908,5.0266941667571245,0.45,1.515795712427924,2,0.8,0.5,3,0.5,4.995175082944408,4.904596309008926,2.320846178637504,4.995175082944408,0.05947755591407317,True,CALL,4.995175082944408,BULLISH
2025-05-21 08:00:00,106490.0,1.892860339278619,1.2425562131955266,0.0,71.26211050013092,1.4631279932388008,1.1067491267788105,1.1423030128040106,3.154299419666255,0.7099884351213668,-1.428541014668628,5.08916147750486,0.45,1.5367555872462397,2,0.8,0.5,3,0.5,4.2257488966100105,4.283782514790124,2.2677246689829977,4.932763639778377,0.7380035684101739,True,CALL,4.932763639778377,BULLISH
2025-05-21 12:00:00,108941.9,3.332280413229226,1.8932675885789967,0.0,82.32553451230308,1.5446949245423476,1.1969547207576707,1.828183126764244,4.869401656087499,2.3434088643992954,-0.48496064775908604,7.508807594761819,0.45,1.79304697211626,2,0.8,0.5,3,0.5,1.818584034242116,1.589379292999296,-1.125278703602557,2.5710952351666347,-1.5292555022447747,False,CALL,2.5710952351666347,NEUTRAL
2025-05-21 16:00:00,108554.7,2.752951538043477,1.7636586609301947,0.0,81.15663608360109,1.7091982198836158,1.2009970379705726,1.63517407839473,4.622263000596576,2.7954167110694423,-1.1638578569282483,7.126701074674585,0.45,1.6829147006685736,2,0.8,0.5,3,0.5,2.4889756040042563,0.43461959730900906,-0.45617555020648315,2.9369525225531437,-1.1780236139015658,False,CALL,2.9369525225531437,NEUTRAL
2025-05-21 20:00:00,109608.7,3.0351610225739396,2.0243828364554717,0.0,79.36874425801463,1.743935472275467,1.2088700466807016,2.6414016556167335,3.9098672410328,1.362967980603946,-1.075180505415165,8.166836075118665,0.45,1.7001521303225817,2,0.8,0.5,3,0.5,1.404997960928284,-0.660075340734814,-1.8043275761869242,1.9471082131254154,-2.1282982099048735,False,PUT,2.1282982099048735,NEUTRAL
2025-05-22 00:00:00,111742.9,3.60702720266694,2.5663100499583344,0.0,82.39535411466179,1.7375824325303886,1.2258574713051074,4.995175082944408,7.608267536447085,1.2796220135406478,-0.12700540733789678,10.272961424215206,0.4,1.2751692821043434,2,0.8,0.5,3,0.5,-0.08626946320526332,-2.762949592323087,-4.065493199120477,-0.08626946320526332,-4.065493199120477,False,PUT,4.065493199120477,NEUTRAL
2025-05-22 04:00:00,110990.0,2.880177997984582,2.3171207329662775,0.0,76.28432582536259,1.6567213262456069,1.176195203407992,4.2257488966100105,4.286367979885005,0.7538867444746474,-0.799928498011351,9.529965559097233,0.45,0.9316041265002227,2,0.8,0.5,3,0.5,0.05568069195423273,-3.3463375078835984,-3.656275340120737,0.5914947292548879,-3.656275340120737,True,PUT,3.656275340120737,BEARISH
2025-05-22 08:00:00,110923.1,2.591746292347376,2.2594039462323923,0.0,75.36972225742623,1.5424559897803065,1.0734892505174478,1.818584034242116,7.102951911230243,0.6437899861181026,-0.8597220360191217,9.463945605084232,0.45,0.3595281976947855,2,0.8,0.5,3,0.5,-0.22511091017111098,-2.368758175709117,-2.924638781281812,0.6521635259021737,-3.5981684608526185,False,PUT,3.5981684608526185,NEUTRAL
