timestamp,price,zscore_50,zscore_100,zscore_150,rsi,atr_pct,volatility,momentum_5,momentum_20,volume_ratio,dist_from_high,dist_from_low,neg_momentum_ratio,vol_trend,phase_encoded,curl_score,energy_score,retro_planets,vortex,future_return_5,future_return_10,future_return_20,max_profit,max_drawdown,is_strong_move,optimal_direction,optimal_magnitude,market_phase
2025-06-07 00:00:00,2488.1,-1.1037642263598924,-1.3300767565753775,-1.0703329369511227,32.99632585835552,2.1605987356962024,1.4546407917613835,1.3846103695010825,-5.165382181870848,0.4818056013037341,-9.91085588488751,3.1071807452592504,0.5789473684210527,1.3607022113255702,2,0.5,0.5,0,0.5,1.42,1.73,11.47,8.05,0.0,True,CALL,8.05,BULLISH
2025-06-07 04:00:00,2489.9,-1.0328890748786355,-1.2814634829960798,-1.0513803661820529,34.66547631551313,2.144607069704467,1.4392956318998573,0.5922658004880565,-3.9349663758878606,0.36880926315410256,-9.84568147091411,3.181772974406586,0.5789473684210527,1.2686628302264227,2,0.5,0.5,0,0.5,0.82,0.73,9.72,11.39,0.0,True,CALL,11.39,BULLISH
2025-06-07 08:00:00,2494.12,-0.9253773099771732,-1.2134589389114887,-0.9878858109923089,32.36013700864457,2.1066118940319094,1.398383483635968,-0.5593764328289841,-5.056795687791215,0.28572673871523946,-9.692883678154269,3.3566503116297572,0.5263157894736842,1.2420586192011578,2,0.5,0.5,0,0.5,0.78,0.05,11.18,11.2,-0.13,True,CALL,11.2,BULLISH
2025-06-07 12:00:00,2518.48,-0.4880919518558942,-0.8485272107050885,-0.6355083649968002,38.65750101091791,2.0779540493812627,1.4232018218334532,1.4366786020678202,-4.110506998065821,0.5355374922660826,-8.810856609047661,4.366131812756934,0.47368421052631576,1.279876007575191,2,0.5,0.5,0,0.5,-0.25,-1.1,11.79,10.12,-1.1,True,CALL,10.12,BULLISH
2025-06-07 16:00:00,2515.53,-0.5092870323200156,-0.874392851279695,-0.6672848629926664,37.60320511085249,2.0394736468486356,1.4231767575320906,1.6318268865599617,-4.118418344399622,0.3894430513755342,-8.917670231948497,4.243883437209932,0.5263157894736842,1.2235938270479645,2,0.5,0.5,0,0.5,-0.09,1.02,10.91,11.92,-0.98,True,CALL,11.92,BULLISH
2025-06-07 20:00:00,2523.34,-0.3519328831514094,-0.7445498049130814,-0.5448232454632007,40.95349745994534,1.8892193906262578,1.3654048983164484,1.4163417869056838,-5.3748682814146465,0.47152258082319204,-8.634885691319493,4.567530831454725,0.47368421052631576,1.166146815909972,2,0.5,0.5,0,0.5,0.31,0.37,10.59,11.58,-1.29,True,CALL,11.58,BULLISH
2025-06-08 00:00:00,2510.31,-0.5558065417173075,-0.9168483053018086,-0.7229660857428595,47.23304252647844,1.7042289028617437,1.329123413631621,0.8197116350054268,-4.2710434693076005,0.2608460047709926,-9.106676032471348,4.0275659726826705,0.47368421052631576,1.0989668364290206,2,0.5,0.5,0,0.5,-0.09,2.76,10.4,12.16,-0.77,True,CALL,12.16,BULLISH
2025-06-08 04:00:00,2513.51,-0.49355507388914016,-0.8524058132549998,-0.6662305178097107,75.16670844823264,1.3268582295560538,1.3279552823037966,0.7774285118599122,-3.575018222273363,0.18863264385416323,-8.990810407629748,4.160174380055709,0.47368421052631576,1.0776739576895213,2,0.5,0.5,0,0.5,-0.72,6.6,13.93,12.01,-0.9,True,CALL,12.01,BULLISH
2025-06-08 08:00:00,2512.19,-0.5160532892040094,-0.8544734215429907,-0.6756037208103455,68.0650631162469,1.2124879089559335,1.3146290140691834,-0.2497538197642979,-4.257403102252377,0.6181209028525602,-9.03860497787691,4.105473412014328,0.47368421052631576,1.0700938383101213,2,0.5,0.5,0,0.5,-0.85,7.01,11.94,13.99,-0.85,True,CALL,13.99,BULLISH
2025-06-08 12:00:00,2513.18,-0.49598382310108896,-0.822811975145355,-0.6527851056993772,68.4932364729458,1.229574824382998,1.308200557420313,-0.0934196769666995,-3.4369080507025696,0.4728683448401791,-9.002759050191552,4.14649913804535,0.47368421052631576,1.1192153324333531,2,0.5,0.5,0,0.5,1.12,6.49,10.23,13.94,-0.89,True,CALL,13.94,BULLISH
