timestamp,price,zscore_50,zscore_100,zscore_150,rsi,atr_pct,volatility,momentum_5,momentum_20,volume_ratio,dist_from_high,dist_from_low,neg_momentum_ratio,vol_trend,phase_encoded,curl_score,energy_score,retro_planets,vortex,future_return_5,future_return_10,future_return_20,max_profit,max_drawdown,is_strong_move,optimal_direction,optimal_magnitude,market_phase
2025-06-07 00:00:00,2.1785,-0.07897690715743294,-0.8891529255439172,-1.1454851611054342,45.53177030241251,1.6993999803272222,1.1776778730256203,2.305813844275395,-4.451754385964901,0.44171138695184453,-11.915736697396076,4.109916367980899,0.5263157894736842,1.370256936195471,2,0.5,0.5,0,0.5,-0.12,4.98,5.76,6.5,-0.18,True,CALL,6.5,BULLISH
2025-06-07 04:00:00,2.1824,0.047215101041209975,-0.8294318070998782,-1.099259338781009,47.0648464163822,1.6917810012568053,1.1365332574359972,1.535312180143289,-2.7234232226431954,0.4401329837460957,-11.75804625586285,4.296296296296301,0.5263157894736842,1.247405299980047,2,0.5,0.5,0,0.5,-0.36,3.83,4.23,6.31,-0.36,True,CALL,6.31,NEUTRAL
2025-06-07 08:00:00,2.1819,0.052409551507768125,-0.8181607209854753,-1.0923706060992566,46.159169550173054,1.6833297322778957,1.1310790056727804,-0.07785308664590707,-3.104183320010645,0.39499512744276966,-11.77826297913633,4.272401433691774,0.5263157894736842,1.2720587879966758,2,0.5,0.5,0,0.5,1.13,2.73,5.18,6.34,-0.33,True,CALL,6.34,BULLISH
2025-06-07 12:00:00,2.1818,0.05370287892170729,-0.8028347299832667,-1.0830146273201298,49.31608133086872,1.6225135209460066,1.1202630717525661,0.41421207658320913,-2.2885037395315444,0.41334575797499573,-11.782306323791037,4.267622461170856,0.5789473684210527,1.223553632015248,2,0.5,0.5,0,0.5,2.7,2.19,5.72,6.34,-0.33,True,CALL,6.34,BULLISH
2025-06-07 16:00:00,2.1751,-0.10075514955361257,-0.8631730374087052,-1.1341194145403113,44.37137330754352,1.5969709110254355,1.0980177022749806,0.7550491013526228,-3.427607334724503,0.4492157439471577,-12.053210415655824,3.9474313022700236,0.5789473684210527,1.2141111646018634,2,0.5,0.5,0,0.5,4.65,4.27,5.62,6.67,-0.02,True,CALL,6.67,BULLISH
2025-06-07 20:00:00,2.1759,-0.0772929758366654,-0.8381900594689559,-1.1211828145668432,46.83698296836983,1.4762364341848677,1.0989229852423632,-0.11934817535002029,-3.224515210816592,0.2632795420808921,-12.020863658418241,3.985663082437283,0.5263157894736842,1.1642526260726205,2,0.5,0.5,0,0.5,5.11,3.94,5.36,6.63,-0.06,True,CALL,6.63,BULLISH
2025-06-08 00:00:00,2.1746,-0.10503446557701471,-0.8399706253999321,-1.1249624318871299,62.33135456017266,1.243249990145969,1.0200965987580635,-0.35740469208210834,-1.3697387518142312,0.26447974902428795,-12.073427138929322,3.923536439665475,0.5263157894736842,1.0243892241886823,2,0.5,0.5,0,0.5,4.2,5.52,6.39,6.7,0.0,True,CALL,6.7,BULLISH
2025-06-08 04:00:00,2.2065,0.674596155413514,-0.44614586440740206,-0.833838131373967,81.52654867256629,1.1540578161924158,1.071918795991878,1.1274577203354896,0.31369339879978586,1.2938622822334451,-10.783600194080533,5.448028673835141,0.5263157894736842,1.0829111826337472,2,0.5,0.5,0,0.5,1.58,5.15,5.37,5.15,0.0,True,CALL,5.15,BULLISH
2025-06-08 08:00:00,2.2408,1.5007994161488598,-0.008107268426651697,-0.5073068864765712,81.39275766016705,1.1491431631560143,1.122626976206813,2.70418920157669,1.6650787169366188,1.3184083657852654,-9.396732977518992,7.087216248506587,0.47368421052631576,1.1196539059351107,2,0.5,0.5,0,0.5,-0.5,2.55,1.97,3.75,-0.5,False,CALL,3.75,NEUTRAL
2025-06-08 12:00:00,2.2763,2.2629891601519074,0.46513630629965663,-0.15374462482194814,84.37061300889087,1.2247318643663585,1.146230689156786,4.65265964783228,4.154655685197883,2.3853635860689426,-7.961345625101078,8.783751493428921,0.47368421052631576,1.1630160777268663,2,0.5,0.5,0,0.5,-0.36,0.29,-0.33,2.14,-2.05,False,CALL,2.14,NEUTRAL
2025-06-08 16:00:00,2.287,2.3475973002577506,0.6544351637472714,-0.03195652545184702,83.65949119373767,1.2193141357986124,1.1384310122613912,5.10593317707615,3.7564649305870557,0.8102997373974867,-5.733481719632332,9.295101553166075,0.42105263157894735,1.1346131160831525,2,0.5,0.5,0,0.5,-1.11,0.74,-1.92,1.66,-2.51,False,PUT,2.51,NEUTRAL
2025-06-08 20:00:00,2.266,1.7470599799330127,0.40799290894470763,-0.22824980871397896,71.54811715481164,1.2268314210061777,1.152313705215238,4.203071829301952,3.3994980606890213,1.074264931350741,-4.072474811616292,8.291517323775398,0.42105263157894735,0.9430391035295428,2,0.5,0.5,0,0.5,1.26,0.38,-1.21,2.6,-1.61,False,CALL,2.6,NEUTRAL
2025-06-09 00:00:00,2.2414,1.138668883701303,0.08636624162909849,-0.4695821269577548,66.73170731707316,1.2871419648434004,0.9696042479237501,1.5816904600045367,5.284419183615974,0.9984813905786635,-5.057607590647227,7.115890083632031,0.42105263157894735,0.7410836835294193,2,0.5,0.5,0,0.5,3.52,2.39,-0.75,3.73,-0.53,False,CALL,3.73,NEUTRAL
