timestamp,open,high,low,close,volume,turnover,zscore_50,zscore_100,zscore_150,rsi,atr,atr_pct,volatility,momentum_5,momentum_20,volume_sma,volume_ratio,future_return_5,future_return_10,future_return_20,future_volatility_5,future_volatility_10,phase_encoded,curl_score,energy_score,retro_planets,vortex
2025-05-28 16:00:00,169.63,171.97,169.02,169.32,1337676.8,228077085.089,-1.4434292294616602,-0.7794907283360466,0.14198397403210644,30.023529411764684,3.2499999999999942,1.9194424757854915,1.119108663931285,-4.144021739130432,-1.4951422421315974,1509600.88,0.886112890978177,0.20670918969998286,-3.2955350815024764,-8.693597921096153,1.3828574339585296,1.2031581211407472,0,0.7,0.7,1,0
2025-05-28 20:00:00,169.32,172.57,169.13,172.16,1063957.8,181885967.723,-0.7763587594542863,-0.19287339954338265,0.3824993786757412,38.9687235841082,3.2449999999999948,1.8848745353159821,1.1631497729046576,-1.634098960118846,1.1278195488721776,1482284.5699999998,0.717782416098415,-3.125,-6.395213754646834,-10.345027881040892,1.2023413037470165,1.0283078694737104,0,0.7,0.7,1,0
2025-05-29 00:00:00,172.16,175.25,171.22,173.59,1941791.6,336022661.37,-0.4367626530137542,0.09997084922951281,0.5001033946783278,49.14628518689432,3.264999999999995,1.880868713635575,1.141164064403863,-0.11508142010471234,0.655224399860832,1540368.355,1.2606021109801364,-4.009447548821942,-7.408260844518699,-12.47767728555792,0.9716613701259292,0.9036018781632507,0,0.7,0.7,1,0
2025-05-29 04:00:00,173.59,173.86,169.93,172.1,1557171.9,267741092.606,-0.8968948697825481,-0.1997438254310106,0.3538830163681629,43.92649036306588,3.209999999999995,1.86519465427077,1.0714284112194523,-1.3244653402901263,-2.0433718481416174,1544500.35,1.008204303741336,-4.079023823358508,-9.302730970366058,-10.464846019755946,0.9730622807235942,1.1273537119261652,0,0.7,0.7,1,0
2025-05-29 08:00:00,172.1,173.39,171.46,172.79,1248351.7,215524817.804,-0.7293967974307822,-0.06226655772351608,0.4063859299228118,48.51988899167434,3.172499999999995,1.8360437525319726,1.0603416612094236,1.8628780286505942,-2.367499152446606,1540744.34,0.8102263740913693,-5.879969905665838,-10.845535042537168,-9.826957578563567,0.7081421005045365,1.0216944842151188,0,0.7,0.7,1,0
2025-05-29 12:00:00,172.79,172.87,169.0,169.67,2359212.0,402530773.81,-1.6624183392037917,-0.6893706008497825,0.10260962380683662,37.44512730465325,3.2459999999999964,1.913125478870747,1.108983912112719,0.20670918969998286,-4.733295901179114,1603374.1149999998,1.4714045698561127,-3.495019744209338,-8.764071432781273,-7.10791536512051,0.9947257050435554,1.1084293740942215,0,0.7,0.7,1,0
2025-05-29 16:00:00,169.67,170.24,166.0,166.78,2350839.5,395412947.923,-2.4214329413993205,-1.2780502943955792,-0.18656246807527332,29.55199342375674,3.356499999999997,2.012531478594554,1.1561091300239525,-3.125,-6.203250660817727,1670607.065,1.4071767977349001,-3.375704520925771,-8.358316344885475,-6.841347883439264,0.9652830852131875,1.081855231703965,0,0.7,0.7,1,0
2025-05-29 20:00:00,166.78,168.49,165.85,166.63,849571.4,141967023.479,-2.3128051322652206,-1.2884296722152289,-0.21979361611206802,24.398775688675144,3.3439999999999985,2.006841505131128,1.1571018290565769,-4.009447548821942,-6.060435223813288,1642629.37,0.5172021245425558,-3.5407789713737037,-6.637460241253079,-6.709476084738641,0.9419023922073694,1.358306036968306,0,0.7,0.7,1,0
2025-05-30 00:00:00,166.63,167.43,159.81,165.08,3427327.1,559687769.299,-2.544457605921125,-1.5643577410815481,-0.3920020156214384,23.754789272030692,3.4929999999999994,2.1159437848315963,1.1037491639573827,-4.079023823358508,-5.104621752126926,1733764.3400000003,1.9768125465079063,-5.445844439059854,-4.6341167918585,-7.0935304094984275,1.3651185118575195,1.475420547603664,0,0.7,0.7,1,0
2025-05-30 04:00:00,165.08,165.81,162.46,162.63,1497427.4,245523411.085,-2.845501100474268,-1.9895959038435655,-0.6569408134883963,22.169249106078695,3.5359999999999987,2.174260591526778,1.1217224466589852,-5.879969905665838,-6.967564784623315,1753482.0150000001,0.8539736291506815,-5.27577937649879,-3.867675090696665,-5.872225296685718,1.3551170091012257,1.4352640788883004,0,0.7,0.7,1,0
