symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
ETH-26DEC25-12000-C,3986.07,1.31065653,4.6,0.0,0.00317736,6.4e-06,0.15950464,-0.11521145,0.9095,2025-10-24 12:03:17.315617
ETH-26DEC25-6200-P,3986.07,2261.71150228,200.1,0.0,-0.90479723,0.00014043,2.80242099,-1.62081107,0.7283,2025-10-24 12:03:17.673145
ETH-26DEC25-5700-C,3986.07,76.32078782,35.1,0.0,0.14343829,0.00019244,3.74570985,-2.11294142,0.7103,2025-10-24 12:03:18.021359
ETH-26DEC25-5800-P,3985.88,1883.24067793,220.0,0.0,-0.86801107,0.00018093,3.53896611,-2.00609521,0.7138,2025-10-24 12:03:18.375308
ETH-26DEC25-6800-P,3985.88,2842.58336877,0.0,0.0,-0.9403291,9.546e-05,1.96345467,-1.17055719,0.7507,2025-10-24 12:03:18.777786
ETH-26DEC25-1500-P,3985.88,4.32458062,0.1,0.0,-0.00670595,1.087e-05,0.31058376,-0.25728579,1.0431,2025-10-24 12:03:19.127117
ETH-26DEC25-7200-P,3985.88,3234.79349731,0.1,0.0,-0.95553079,7.409e-05,1.55415562,-0.94486672,0.7655,2025-10-24 12:03:19.530094
ETH-26DEC25-4200-C,3985.88,361.28777975,15.0,0.0,0.48268992,0.00035335,6.59777413,-3.57057537,0.6815,2025-10-24 12:03:19.886477
ETH-26DEC25-4300-C,3985.87,325.27530529,20.0,0.0,0.44951335,0.00035114,6.55103869,-3.54234503,0.6809,2025-10-24 12:03:20.238573
ETH-26DEC25-2000-C,3985.87,1999.96406296,0.2,0.0,0.97800228,3.485e-05,0.86875274,-0.62768714,0.9098,2025-10-24 12:03:20.591880
ETH-26DEC25-7200-C,3985.87,20.67321943,54.8,0.0,0.04446874,7.409e-05,1.5541382,-0.94485771,0.7655,2025-10-24 12:03:21.260302
ETH-26DEC25-12000-P,3985.87,8015.4379119,0.0,0.0,-0.99682827,6.39e-06,0.15923846,-0.11500538,0.9094,2025-10-24 12:03:21.616733
ETH-26DEC25-2800-P,3985.87,71.80695254,15.0,0.0,-0.10287872,0.00014074,2.96583035,-1.81152605,0.7691,2025-10-24 12:03:21.972810
ETH-26DEC25-3400-P,3985.87,200.85479263,15.2,0.2,-0.24620703,0.00026811,5.21765514,-2.94301996,0.7103,2025-10-24 12:03:22.329338
ETH-26DEC25-5200-C,3985.87,125.83014532,17.2,0.0,0.21835263,0.00025647,4.8803124,-2.69162041,0.6945,2025-10-24 12:03:22.687604
ETH-26DEC25-2300-P,3985.87,26.67493828,0.1,0.0,-0.04100764,6.272e-05,1.4556001,-0.9790788,0.847,2025-10-24 12:03:23.064241
ETH-26DEC25-5000-P,3985.86,1169.00972138,100.0,0.0,-0.7417684,0.0002833,5.35051973,-2.92882317,0.6893,2025-10-24 12:03:23.430994
ETH-26DEC25-4700-P,3985.86,926.74116251,60.1,0.0,-0.66961468,0.00032031,5.99769053,-3.25493226,0.6834,2025-10-24 12:03:23.786023
ETH-26DEC25-5700-P,3985.86,1790.43562541,217.7,17.7,-0.85659639,0.00019241,3.74489909,-2.11252692,0.7103,2025-10-24 12:03:24.136750
ETH-26DEC25-6200-C,3986.02,47.78115419,139.6,0.0,0.09520166,0.00014042,2.80235971,-1.6208138,0.7283,2025-10-24 12:03:24.532726
ETH-26DEC25-2800-C,3986.01,1257.81278942,260.0,0.0,0.89714145,0.00014071,2.96551872,-1.81134727,0.7691,2025-10-24 12:03:25.204475
ETH-26DEC25-3800-P,3986.01,356.33813423,22.2,0.0,-0.37825519,0.00033311,6.29424491,-3.44682706,0.6896,2025-10-24 12:03:25.555378
ETH-26DEC25-3200-P,3986.01,145.59050753,15.0,0.0,-0.18962405,0.00022555,4.48678958,-2.58673922,0.726,2025-10-24 12:03:25.907901
ETH-26DEC25-500-C,3986.01,3486.17494426,0.0,0.0,0.9997845,3.2e-07,0.0134516,-0.01671127,1.5643,2025-10-24 12:03:26.263020
ETH-26DEC25-8000-P,3986.01,4025.50659744,0.0,0.0,-0.97425869,4.556e-05,0.99149145,-0.62532027,0.7942,2025-10-24 12:03:26.612330
ETH-26DEC25-4700-C,3986.01,212.6438455,0.5,0.0,0.33042898,0.00032032,5.99823168,-3.25517401,0.6834,2025-10-24 12:03:26.986058
ETH-26DEC25-1500-C,3986.17,2490.27094723,0.5,0.0,0.99336976,1.078e-05,0.30749232,-0.25422941,1.0411,2025-10-24 12:03:27.366497
ETH-26DEC25-10000-P,3986.17,6017.2548305,0.0,0.0,-0.99191867,1.559e-05,0.36611823,-0.24928091,0.8574,2025-10-24 12:03:27.728979
