symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
ETH-26DEC25-4300-C,3984.93,328.69260836,20.0,0.0,0.45057237,0.00034833,6.56113223,-3.56293762,0.6858,2025-10-24 07:41:29.534071
ETH-26DEC25-6000-P,3984.93,2073.85878257,200.0,0.0,-0.88630902,0.00016031,3.190878,-1.83115555,0.7247,2025-10-24 07:41:29.872183
ETH-26DEC25-6800-C,3985.06,29.42395338,260.6,0.0,0.06110194,9.661e-05,2.00261789,-1.19688693,0.7548,2025-10-24 07:41:30.202039
ETH-26DEC25-4800-C,3985.06,193.95603433,23.9,0.0,0.30649254,0.00030732,5.81816543,-3.17537406,0.6892,2025-10-24 07:41:30.545763
ETH-26DEC25-2700-P,3985.06,63.18488507,15.0,0.0,-0.08971389,0.00012293,2.68513712,-1.69081645,0.7952,2025-10-24 07:41:30.877935
ETH-26DEC25-8000-P,3985.13,4027.02020167,0.0,0.0,-0.97328968,4.666e-05,1.02383447,-0.64766226,0.7989,2025-10-24 07:41:31.213838
ETH-26DEC25-3400-P,3985.13,206.13725853,15.2,0.3,-0.24808291,0.00026562,5.24537404,-2.98620689,0.7189,2025-10-24 07:41:31.554420
ETH-26DEC25-6000-C,3985.13,58.80464908,525.3,0.0,0.11371441,0.00016033,3.19150629,-1.83146268,0.7247,2025-10-24 07:41:31.908493
ETH-26DEC25-14000-P,3985.12,10015.54254598,0.0,0.0,-0.99839228,3.27e-06,0.08615769,-0.06551938,0.9603,2025-10-24 07:41:32.588152
ETH-26DEC25-4400-C,3985.12,295.96569828,10.3,0.0,0.41885024,0.00034385,6.47498623,-3.5148771,0.6855,2025-10-24 07:41:32.916391
ETH-26DEC25-10000-P,3987.19,6016.49993013,0.0,0.0,-0.99140703,1.632e-05,0.38705158,-0.26448337,0.8629,2025-10-24 07:41:33.547757
ETH-26DEC25-4000-C,3987.19,449.22868931,20.1,0.0,0.55262467,0.00034566,6.55805125,-3.58310612,0.69,2025-10-24 07:41:33.875158
ETH-26DEC25-3800-C,3986.81,547.74517221,140.7,0.0,0.62191454,0.00032928,6.3037203,-3.47591551,0.6963,2025-10-24 07:41:34.206659
ETH-26DEC25-6800-P,3986.81,2842.68589523,0.0,0.0,-0.9387803,9.673e-05,2.00657906,-1.19891483,0.7545,2025-10-24 07:41:34.576752
ETH-26DEC25-16000-C,3986.81,0.34278047,9.2,0.2,0.00083949,1.74e-06,0.04753954,-0.03755565,0.9976,2025-10-24 07:41:34.908455
ETH-26DEC25-12000-C,3986.77,1.44120357,4.6,0.0,0.00344442,6.83e-06,0.17178246,-0.12460018,0.916,2025-10-24 07:41:35.239283
ETH-26DEC25-5800-C,3986.77,71.03041232,110.9,0.0,0.13405003,0.00018167,3.58270408,-2.03507745,0.7173,2025-10-24 07:41:35.568986
ETH-26DEC25-5200-P,3986.77,1341.54525833,60.0,0.0,-0.77930831,0.00025626,4.91846927,-2.71913023,0.6982,2025-10-24 07:41:35.926706
ETH-26DEC25-2700-C,3987.89,1350.85004812,172.2,0.0,0.91061143,0.0001225,2.67979349,-1.68768059,0.7953,2025-10-24 07:41:36.258420
ETH-26DEC25-1000-C,3987.89,2989.20791674,0.0,0.0,0.99813606,2.85e-06,0.09863865,-0.098477,1.2607,2025-10-24 07:41:36.590082
ETH-26DEC25-3600-C,3987.91,663.0873175,20.0,0.0,0.68982584,0.00030143,5.85286124,-3.271518,0.7059,2025-10-24 07:41:37.222226
ETH-26DEC25-4200-P,3987.91,578.29378441,40.0,0.0,-0.51546658,0.00035017,6.61191171,-3.59395513,0.6864,2025-10-24 07:41:37.552540
ETH-26DEC25-1500-P,3987.91,4.99666839,0.1,0.0,-0.00747588,1.172e-05,0.34251236,-0.28821102,1.0626,2025-10-24 07:41:37.882667
ETH-26DEC25-6200-P,3988.23,2261.33422177,200.1,0.0,-0.90282964,0.0001416,2.85030036,-1.65165192,0.7318,2025-10-24 07:41:38.212936
ETH-26DEC25-5500-C,3988.23,95.12534592,0.0,0.0,0.17206138,0.00021746,4.22998707,-2.368215,0.707,2025-10-24 07:41:38.594161
ETH-26DEC25-3200-C,3988.23,938.28679994,160.0,0.0,0.80856409,0.0002234,4.52209136,-2.63468184,0.7358,2025-10-24 07:41:38.930222
ETH-26DEC25-5100-C,3988.94,142.46502031,0.0,0.0,0.24019704,0.00026966,5.15888558,-2.84072871,0.6954,2025-10-24 07:41:39.255268
ETH-26DEC25-3800-P,3988.94,360.09896043,22.2,0.0,-0.37738388,0.00032894,6.30346025,-3.47552637,0.6963,2025-10-24 07:41:39.589743
ETH-26DEC25-3400-C,3988.94,794.12071522,22.6,0.0,0.75294473,0.00026477,5.23884682,-2.98253015,0.7189,2025-10-24 07:41:39.924996
ETH-26DEC25-1500-C,3989.4,2493.93108152,0.5,0.0,0.99253381,1.17e-05,0.34221,-0.28797344,1.0627,2025-10-24 07:41:40.307001
ETH-26DEC25-4200-C,3989.4,366.87849786,15.0,0.0,0.48504159,0.00035009,6.61470189,-3.59509752,0.6864,2025-10-24 07:41:40.939518
ETH-26DEC25-3000-P,3989.41,107.31503297,16.6,0.0,-0.14383737,0.00018061,3.76129045,-2.25329045,0.7565,2025-10-24 07:41:41.273338
ETH-26DEC25-5000-P,3989.41,1168.84845892,100.0,0.0,-0.73875748,0.00028286,5.39519014,-2.96013436,0.6929,2025-10-24 07:41:41.625896
ETH-26DEC25-2500-P,3989.41,43.05604275,0.1,0.0,-0.0628448,9.006e-05,2.0493556,-1.34149238,0.8266,2025-10-24 07:41:41.954910
ETH-26DEC25-16000-P,3989.53,12010.81361903,0.0,0.0,-0.99915891,1.74e-06,0.04765572,-0.03763604,0.9973,2025-10-24 07:41:42.288710
ETH-26DEC25-2000-C,3989.53,2005.09236842,0.2,0.0,0.97648136,3.615e-05,0.92127496,-0.67540325,0.9258,2025-10-24 07:41:42.622726
ETH-26DEC25-12000-P,3989.53,8011.91521867,0.0,0.0,-0.99654792,6.84e-06,0.17224544,-0.12489261,0.9157,2025-10-24 07:41:42.946727
ETH-26DEC25-10000-C,3989.99,3.70123119,20.0,0.0,0.0086142,1.635e-05,0.38816189,-0.26514138,0.8626,2025-10-24 07:41:43.274551
ETH-26DEC25-7200-P,3989.99,3231.62120718,0.1,0.0,-0.95403382,7.554e-05,1.60006159,-0.97461703,0.7692,2025-10-24 07:41:43.603827
ETH-26DEC25-1000-P,3989.99,1.31520028,20.2,0.0,-0.00185934,2.84e-06,0.09846868,-0.09831693,1.2609,2025-10-24 07:41:43.938202
ETH-26DEC25-2800-P,3990.04,75.38142262,15.0,0.0,-0.10521443,0.00014045,3.02200761,-1.86989424,0.7814,2025-10-24 07:41:44.569330
