symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
ETH-26DEC25-1000-C,3917.82,2919.18264086,0.0,0.0,0.99803188,3.07e-06,0.10184593,-0.10086488,1.2514,2025-10-24 06:45:08.870029
ETH-26DEC25-5800-P,3917.78,1946.75872154,220.0,0.0,-0.87524042,0.00017417,3.35082443,-1.92047343,0.7242,2025-10-24 06:45:09.215920
ETH-26DEC25-16000-P,3917.78,12082.55775462,0.0,0.0,-0.99916633,1.74e-06,0.0464332,-0.03705985,1.0085,2025-10-24 06:45:09.537250
ETH-26DEC25-4300-C,3917.78,300.12365892,20.0,0.0,0.42746062,0.00035041,6.39474951,-3.47647927,0.687,2025-10-24 06:45:09.860008
ETH-26DEC25-500-P,3917.78,0.22578295,11.7,9.1,-0.00028781,4.1e-07,0.01734535,-0.02182703,1.5901,2025-10-24 06:45:10.181267
ETH-26DEC25-4200-P,3917.78,615.95009731,40.0,0.0,-0.53997513,0.0003544,6.46986844,-3.51855025,0.6872,2025-10-24 06:45:10.562555
ETH-26DEC25-8000-P,3917.78,4093.49163061,0.0,0.0,-0.97474462,4.476e-05,0.9607722,-0.61440342,0.8081,2025-10-24 06:45:10.896722
ETH-26DEC25-1500-C,3917.78,2423.00300623,0.5,0.0,0.99202653,1.274e-05,0.35623513,-0.29693622,1.0533,2025-10-24 06:45:11.230927
ETH-26DEC25-2000-P,3917.78,16.48899863,39.0,0.0,-0.02536845,3.96e-05,0.96437411,-0.69965375,0.9167,2025-10-24 06:45:11.553479
ETH-26DEC25-5200-P,3917.78,1398.4613973,60.0,0.0,-0.7942331,0.00024838,4.64137296,-2.58379118,0.7034,2025-10-24 06:45:11.906773
ETH-26DEC25-5500-P,3917.78,1668.33607767,140.0,0.0,-0.84006247,0.00020923,3.96483467,-2.23824112,0.7133,2025-10-24 06:45:12.528034
ETH-26DEC25-5700-P,3917.78,1853.19907815,217.7,17.7,-0.86455063,0.00018531,3.54698356,-2.02250353,0.7205,2025-10-24 06:45:12.850253
ETH-26DEC25-4400-P,3917.76,751.98945189,0.3,0.0,-0.60374296,0.00034405,6.28141839,-3.41635888,0.6873,2025-10-24 06:45:13.225013
ETH-26DEC25-6800-C,3917.76,27.09423249,260.6,0.0,0.05723205,9.231e-05,1.87095308,-1.12972503,0.763,2025-10-24 06:45:13.549972
