symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
ETH-26DEC25-5000-P,3994.96,1163.96672813,100.0,0.0,-0.7378175,0.00028358,5.40740348,-2.96926546,0.6921,2025-10-24 10:38:15.153745
ETH-26DEC25-4000-C,3994.95,451.96493062,20.1,0.0,0.55510426,0.00034589,6.55886921,-3.58158192,0.6883,2025-10-24 10:38:15.482142
ETH-26DEC25-5700-P,3994.95,1783.95893254,217.7,17.7,-0.85335464,0.00019395,3.81213435,-2.15779389,0.7134,2025-10-24 10:38:15.813072
ETH-26DEC25-4200-P,3994.95,573.19349499,40.0,0.0,-0.51341683,0.00035076,6.61837873,-3.59623578,0.6849,2025-10-24 10:38:16.144125
ETH-26DEC25-1500-P,3994.7,4.88329355,0.1,0.0,-0.00732554,1.151e-05,0.33668035,-0.28363445,1.0618,2025-10-24 10:38:16.473590
ETH-26DEC25-3000-P,3994.7,105.58979323,16.6,0.0,-0.14230228,0.00017968,3.73545047,-2.23669658,0.7547,2025-10-24 10:38:16.806854
ETH-26DEC25-500-C,3994.7,3494.91658681,0.0,0.0,0.99972948,3.8e-07,0.01667321,-0.02115762,1.5993,2025-10-24 10:38:17.138729
ETH-26DEC25-4300-C,3994.29,331.41939933,20.0,0.0,0.45329909,0.00034897,6.57561128,-3.56929417,0.6842,2025-10-24 10:38:17.473858
ETH-26DEC25-2500-P,3994.29,42.24896135,0.1,0.0,-0.06197033,8.924e-05,2.02759286,-1.32715508,0.825,2025-10-24 10:38:17.806246
ETH-26DEC25-1500-C,3994.29,2499.17545541,0.5,0.0,0.9926707,1.152e-05,0.33679823,-0.28372723,1.0618,2025-10-24 10:38:18.180907
ETH-26DEC25-5500-C,3994.29,95.72085549,0.0,0.0,0.17290637,0.00021814,4.24554057,-2.38029092,0.7066,2025-10-24 10:38:18.842832
ETH-26DEC25-6200-C,3994.29,49.70466862,139.6,0.0,0.09786264,0.00014222,2.86697328,-1.66488034,0.7319,2025-10-24 10:38:19.184312
ETH-26DEC25-2800-P,3994.29,74.16080813,15.0,0.0,-0.10406144,0.00013964,2.99826131,-1.85448379,0.7796,2025-10-24 10:38:19.513827
ETH-26DEC25-14000-C,3994.29,0.69173299,1.9,0.0,0.0016678,3.37e-06,0.08920387,-0.06814866,0.9629,2025-10-24 10:38:19.846086
ETH-26DEC25-3800-C,3994.32,550.84770341,140.7,0.0,0.62441045,0.00032915,6.29640688,-3.46966517,0.6945,2025-10-24 10:38:20.183321
ETH-26DEC25-3200-C,3994.32,942.05340228,160.0,0.0,0.8104663,0.00022248,4.49693434,-2.61847199,0.7339,2025-10-24 10:38:20.517616
ETH-26DEC25-5100-P,3994.32,1248.88320923,40.0,0.0,-0.75878511,0.00027041,5.17363312,-2.85138961,0.6947,2025-10-24 10:38:20.870054
ETH-26DEC25-14000-P,3994.32,10006.37175084,0.0,0.0,-0.99833218,3.37e-06,0.08920617,-0.0681502,0.9629,2025-10-24 10:38:21.208061
ETH-26DEC25-3000-C,3994.32,1099.96018854,210.5,0.0,0.85763167,0.00017975,3.73626642,-2.23715894,0.7547,2025-10-24 10:38:21.535934
ETH-26DEC25-2800-C,3994.32,1268.47794949,260.0,0.0,0.89594257,0.00013964,2.99819974,-1.85444882,0.7796,2025-10-24 10:38:21.872058
ETH-26DEC25-5200-C,3994.36,129.27680264,17.2,0.0,0.22198359,0.00025716,4.93949987,-2.7330256,0.6974,2025-10-24 10:38:22.508597
ETH-26DEC25-2300-P,3994.36,28.44966746,0.1,0.0,-0.04254188,6.34e-05,1.50344803,-1.02700678,0.861,2025-10-24 10:38:22.862790
ETH-26DEC25-4400-P,3994.35,704.04995646,0.3,0.0,-0.57858457,0.00034463,6.49226576,-3.52313522,0.684,2025-10-24 10:38:23.192345
ETH-26DEC25-5800-C,3994.35,71.69783125,110.9,0.0,0.1350145,0.00018247,3.60371534,-2.05019276,0.717,2025-10-24 10:38:23.529727
ETH-26DEC25-4700-P,3994.35,923.06399836,60.1,0.0,-0.66563911,0.00031961,6.04187728,-3.29015794,0.6864,2025-10-24 10:38:23.858918
ETH-26DEC25-4000-P,3994.33,457.29060181,80.1,0.0,-0.44510492,0.00034596,6.55834243,-3.58141598,0.6883,2025-10-24 10:38:24.186513
