symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
ETH-26DEC25-2800-C,3969.53,1244.50002762,260.0,0.0,0.89372941,0.00014377,3.02483717,-1.85750753,0.7737,2025-10-24 11:07:12.747654
ETH-26DEC25-5800-P,3969.53,1899.23643731,220.0,0.0,-0.86903937,0.00017954,3.50638816,-1.99866358,0.7182,2025-10-24 11:07:13.118848
ETH-26DEC25-8000-C,3970.95,11.61530674,85.5,0.0,0.02589771,4.569e-05,0.99307273,-0.62960767,0.7988,2025-10-24 11:07:13.456685
ETH-26DEC25-4200-P,3970.95,585.74406608,40.0,0.0,-0.5218185,0.00035245,6.57144531,-3.57345497,0.6852,2025-10-24 11:07:13.830406
ETH-26DEC25-5100-P,3970.95,1267.25906475,40.0,0.0,-0.7645759,0.00026798,5.07455324,-2.8026409,0.6959,2025-10-24 11:07:14.160936
ETH-26DEC25-2800-P,3971.43,74.78578256,15.0,0.0,-0.10601041,0.00014343,3.02092986,-1.85524732,0.7738,2025-10-24 11:07:14.490160
ETH-26DEC25-3800-P,3971.43,364.56656309,22.2,0.0,-0.38315374,0.00033358,6.29770462,-3.46677382,0.6936,2025-10-24 11:07:14.824501
ETH-26DEC25-5500-P,3971.43,1620.80773672,140.0,0.0,-0.83160444,0.00021541,4.14974807,-2.33097637,0.7078,2025-10-24 11:07:15.153767
ETH-26DEC25-3000-C,3970.85,1078.06353511,210.5,0.0,0.854443,0.00018471,3.76962048,-2.24381559,0.75,2025-10-24 11:07:15.505446
ETH-26DEC25-6000-P,3970.85,2086.26930247,200.0,0.0,-0.88866149,0.00015855,3.1289198,-1.80104166,0.7253,2025-10-24 11:07:15.863715
ETH-26DEC25-12000-C,3970.86,1.34814056,4.6,0.0,0.003257,6.53e-06,0.16252055,-0.11797623,0.9146,2025-10-24 11:07:16.500210
ETH-26DEC25-4400-P,3970.86,718.11016113,0.3,0.0,-0.58652571,0.00034491,6.42573644,-3.49162154,0.6847,2025-10-24 11:07:16.862780
ETH-26DEC25-5200-C,3970.68,124.679719,17.2,0.0,0.21648221,0.00025457,4.83934191,-2.68324639,0.6986,2025-10-24 11:07:17.191735
ETH-26DEC25-3600-P,3970.68,278.02447428,0.1,0.0,-0.31497712,0.00030664,5.85971547,-3.26621576,0.7023,2025-10-24 11:07:17.536897
ETH-26DEC25-7200-C,3970.68,20.74002559,54.8,0.0,0.04452642,7.399e-05,1.55031216,-0.94754513,0.7701,2025-10-24 11:07:17.873657
ETH-26DEC25-2300-P,3970.69,28.13460214,0.1,0.0,-0.04278272,6.474e-05,1.50113243,-1.01540349,0.8523,2025-10-24 11:07:18.224213
ETH-26DEC25-6800-P,3970.69,2857.79041525,0.0,0.0,-0.94038899,9.515e-05,1.95503712,-1.17176883,0.7552,2025-10-24 11:07:18.608719
ETH-26DEC25-6800-C,3970.69,28.48041525,260.6,0.0,0.05961102,9.515e-05,1.95503712,-1.17176883,0.7552,2025-10-24 11:07:18.964837
ETH-26DEC25-4200-C,3970.18,356.5783333,15.0,0.0,0.47809245,0.00035246,6.57093147,-3.5732486,0.6852,2025-10-24 11:07:19.301883
ETH-26DEC25-5000-C,3970.18,153.16764957,6.1,0.0,0.25572086,0.0002812,5.30408997,-2.91910526,0.6934,2025-10-24 11:07:19.633072
ETH-26DEC25-6200-C,3970.11,47.57398732,139.6,0.0,0.09471883,0.00013957,2.78164786,-1.61759756,0.7327,2025-10-24 11:07:20.268170
ETH-26DEC25-4000-C,3970.11,438.07212467,20.1,0.0,0.54643917,0.00034919,6.53526371,-3.56877732,0.6881,2025-10-24 11:07:20.600142
ETH-26DEC25-14000-P,3970.11,10030.50294294,0.0,0.0,-0.99849556,3.1e-06,0.08070002,-0.06137628,0.9583,2025-10-24 11:07:20.935619
ETH-26DEC25-2500-P,3969.97,42.19932316,0.1,0.0,-0.06278671,9.155e-05,2.03566589,-1.32068839,0.8174,2025-10-24 11:07:21.268270
ETH-26DEC25-3200-P,3969.97,150.70962111,15.0,0.0,-0.19422878,0.00022839,4.53625093,-2.62911333,0.7303,2025-10-24 11:07:21.606532
ETH-26DEC25-3600-C,3969.97,648.22405837,20.0,0.0,0.68480417,0.00030679,5.86040245,-3.2666489,0.7023,2025-10-24 11:07:21.936767
ETH-26DEC25-4800-P,3969.73,1018.91960463,60.0,0.0,-0.69847572,0.00030662,5.74754079,-3.14373237,0.6892,2025-10-24 11:07:22.267755
ETH-26DEC25-2700-C,3969.73,1331.90925092,172.2,0.0,0.91023212,0.00012486,2.67297326,-1.67002088,0.7872,2025-10-24 11:07:22.596802
ETH-26DEC25-10000-C,3969.73,3.48960163,20.0,0.0,0.00820954,1.577e-05,0.3698004,-0.25313914,0.8625,2025-10-24 11:07:22.931010
ETH-26DEC25-10000-P,3969.56,6033.92894005,0.0,0.0,-0.99179172,1.577e-05,0.3697348,-0.25310012,0.8625,2025-10-24 11:07:23.265481
ETH-26DEC25-1000-P,3969.56,1.16599833,20.2,0.0,-0.00170104,2.67e-06,0.09024457,-0.08900221,1.2426,2025-10-24 11:07:23.897267
ETH-26DEC25-7200-P,3969.79,3251.15019522,0.1,0.0,-0.95552459,7.393e-05,1.54844368,-0.94656342,0.7702,2025-10-24 11:07:24.259786
ETH-26DEC25-5500-C,3969.79,92.02915318,0.0,0.0,0.16811487,0.00021522,4.14358141,-2.32805309,0.7079,2025-10-24 11:07:24.588098
ETH-26DEC25-5200-P,3969.79,1354.70584002,60.0,0.0,-0.78374568,0.00025444,4.83508585,-2.68127039,0.6987,2025-10-24 11:07:24.918739
ETH-26DEC25-2300-C,3969.79,1697.95625395,0.0,0.0,0.9571659,6.482e-05,1.50225178,-1.01611141,0.8522,2025-10-24 11:07:25.248987
ETH-26DEC25-1500-C,3969.8,2474.40012685,0.5,0.0,0.9929217,1.139e-05,0.32455038,-0.2699435,1.048,2025-10-24 11:07:25.578903
ETH-26DEC25-5700-P,3969.8,1805.90052404,217.7,17.7,-0.85770668,0.00019095,3.71141212,-2.1051223,0.7147,2025-10-24 11:07:25.915657
ETH-26DEC25-1500-P,3969.87,4.60012685,0.1,0.0,-0.0070783,1.139e-05,0.32455038,-0.2699435,1.048,2025-10-24 11:07:26.250616
ETH-26DEC25-2000-P,3969.87,14.98498843,39.0,0.0,-0.02313749,3.628e-05,0.9031915,-0.65625367,0.9155,2025-10-24 11:07:26.610275
ETH-26DEC25-6000-C,3969.87,57.099627,525.3,0.0,0.11129684,0.00015848,3.12730618,-1.80082782,0.7255,2025-10-24 11:07:26.945214
ETH-26DEC25-500-C,3969.95,3470.14180419,0.0,0.0,0.99975375,3.6e-07,0.01517754,-0.01903302,1.58,2025-10-24 11:07:27.663551
ETH-26DEC25-3400-P,3969.95,207.2127827,15.2,0.2,-0.25127271,0.00027037,5.25510087,-2.9805001,0.7146,2025-10-24 11:07:27.995780
ETH-26DEC25-5100-C,3969.93,137.98569519,0.0,0.0,0.23516548,0.00026787,5.07016509,-2.80036087,0.6959,2025-10-24 11:07:28.379308
ETH-26DEC25-4800-C,3969.93,188.81292195,23.9,0.0,0.30146617,0.00030665,5.74698066,-3.14291916,0.6891,2025-10-24 11:07:28.731321
ETH-26DEC25-4700-P,3969.93,939.94645174,60.1,0.0,-0.67308618,0.00031827,5.95016144,-3.24599792,0.6874,2025-10-24 11:07:29.064725
ETH-26DEC25-3800-C,3969.75,534.96345112,140.7,0.0,0.6162856,0.00033387,6.29777321,-3.46684749,0.6936,2025-10-24 11:07:29.405470
ETH-26DEC25-500-P,3969.75,0.19183845,11.7,9.1,-0.00024631,3.6e-07,0.0151799,-0.01903586,1.58,2025-10-24 11:07:29.737225
ETH-26DEC25-2000-C,3969.75,1984.7371515,0.2,0.0,0.97685882,3.628e-05,0.90328548,-0.65631762,0.9155,2025-10-24 11:07:30.064428
ETH-26DEC25-16000-C,3969.76,0.32104693,9.2,0.2,0.00079371,1.66e-06,0.04490452,-0.03553459,0.9971,2025-10-24 11:07:30.398801
ETH-26DEC25-2700-P,3969.76,62.38231631,15.0,0.0,-0.08992487,0.0001249,2.67646498,-1.67384035,0.788,2025-10-24 11:07:30.740523
ETH-26DEC25-16000-P,3969.76,12030.5610465,0.0,0.0,-0.9992063,1.66e-06,0.04490447,-0.03553456,0.9971,2025-10-24 11:07:31.375600
ETH-26DEC25-4000-P,3969.76,468.06267994,80.1,0.0,-0.45369175,0.00034928,6.53493251,-3.56814523,0.688,2025-10-24 11:07:31.705392
ETH-26DEC25-1000-C,3969.76,2970.95415328,0.0,0.0,0.99826605,2.71e-06,0.09183768,-0.09080176,1.2457,2025-10-24 11:07:32.040134
ETH-26DEC25-2500-C,3970.03,1512.1779072,40.5,0.0,0.93700765,9.169e-05,2.04067689,-1.32550556,0.8184,2025-10-24 11:07:32.376883
ETH-26DEC25-5000-P,3970.03,1183.06376571,100.0,0.0,-0.74435068,0.00028119,5.30310847,-2.91829356,0.6934,2025-10-24 11:07:32.714806
ETH-26DEC25-5700-C,3970.03,75.76020061,35.1,0.0,0.14236849,0.00019099,3.7129511,-2.10621315,0.7147,2025-10-24 11:07:33.053793
ETH-26DEC25-5800-C,3970.23,68.87569103,110.9,0.0,0.13110736,0.00017964,3.50971382,-2.00071001,0.7183,2025-10-24 11:07:33.429939
ETH-26DEC25-3400-C,3970.23,777.37202753,22.6,0.0,0.74880312,0.00027031,5.25462993,-2.98023468,0.7146,2025-10-24 11:07:33.789075
ETH-26DEC25-8000-P,3970.23,4041.44416925,0.0,0.0,-0.97400134,4.58e-05,0.99612774,-0.63216446,0.7996,2025-10-24 11:07:34.121610
ETH-26DEC25-4400-C,3970.2,288.62774268,10.3,0.0,0.41321561,0.00034497,6.4237236,-3.48999268,0.6845,2025-10-24 11:07:34.451939
ETH-26DEC25-6200-P,3970.2,2277.4411615,200.1,0.0,-0.90519109,0.00013962,2.78360764,-1.61926223,0.7329,2025-10-24 11:07:35.082637
ETH-26DEC25-3000-P,3970.43,107.45250986,16.6,0.0,-0.14574144,0.00018478,3.77242526,-2.24690925,0.7505,2025-10-24 11:07:35.412114
ETH-26DEC25-12000-P,3970.43,8030.9399837,0.0,0.0,-0.99669811,6.61e-06,0.16451601,-0.11961109,0.9161,2025-10-24 11:07:35.746528
ETH-26DEC25-4700-C,3970.43,210.01705002,0.5,0.0,0.32705816,0.00031831,5.95197411,-3.24681131,0.6873,2025-10-24 11:07:36.079505
ETH-26DEC25-14000-C,3970.44,0.62620864,1.9,0.0,0.00153261,3.15e-06,0.08208349,-0.06253093,0.9598,2025-10-24 11:07:36.415940
ETH-26DEC25-4300-P,3970.44,650.43746831,20.1,0.0,-0.5549742,0.00035,6.51785465,-3.54100711,0.6845,2025-10-24 11:07:36.757336
ETH-26DEC25-3200-C,3970.44,921.20231755,160.0,0.0,0.80581172,0.00022823,4.53620575,-2.63024076,0.7306,2025-10-24 11:07:37.088721
ETH-26DEC25-4300-C,3970.44,320.87742497,20.0,0.0,0.44502579,0.00035,6.51785401,-3.5410074,0.6845,2025-10-24 11:07:37.416731
ETH-14NOV25-4300-C-USDT,3949.48,127.12498278,224.3,270.5,0.32888827,0.00056442,3.42567726,-5.51896032,0.6765,2025-10-24 11:07:37.747304
ETH-14NOV25-2000-C-USDT,3949.48,1951.59706388,0.0,0.0,0.99455141,1.397e-05,0.14784578,-0.4154571,1.18,2025-10-24 11:07:38.075763
ETH-14NOV25-3800-P-USDT,3949.64,192.19287787,18.5,23.9,-0.37697547,0.00057058,3.5978515,-6.02142482,0.7028,2025-10-24 11:07:38.716303
ETH-14NOV25-4500-P-USDT,3949.64,632.61411337,0.0,0.0,-0.76406941,0.00047872,2.91727574,-4.71853592,0.6792,2025-10-24 11:07:39.045867
ETH-14NOV25-3000-C-USDT,3949.75,978.5200551,0.0,0.0,0.92643297,0.00017305,1.32131526,-2.67772128,0.851,2025-10-24 11:07:39.378612
ETH-14NOV25-4300-P-USDT,3949.75,477.45848175,1.0,1.0,-0.67096436,0.0005645,3.42652772,-5.52021286,0.6765,2025-10-24 11:07:39.710176
ETH-14NOV25-3600-P-USDT,3949.75,123.88792408,2.3,32.6,-0.2682418,0.00047768,3.12188461,-5.41506402,0.7284,2025-10-24 11:07:40.045551
ETH-14NOV25-2000-P-USDT,3950.18,2.11617171,1.0,1.0,-0.005446,1.396e-05,0.14779314,-0.41532365,1.18,2025-10-24 11:07:40.386678
ETH-14NOV25-6500-P-USDT,3950.18,2551.88693349,0.0,0.0,-0.9916394,2.887e-05,0.21586379,-0.42828289,0.8331,2025-10-24 11:07:40.719507
ETH-14NOV25-5000-P-USDT,3950.18,1077.83217207,0.0,0.0,-0.90444597,0.0002538,1.60812052,-2.7037088,0.706,2025-10-24 11:07:41.052120
ETH-14NOV25-5000-C-USDT,3950.19,28.01286451,189.4,193.5,0.09555599,0.00025381,1.60814838,-2.70375162,0.706,2025-10-24 11:07:41.383040
ETH-14NOV25-5500-C-USDT,3950.19,10.48515276,0.0,0.0,0.03924259,0.00011999,0.80380255,-1.42877024,0.7464,2025-10-24 11:07:41.719233
ETH-14NOV25-6500-C-USDT,3950.26,2.06727486,5.2,7.2,0.00836184,2.888e-05,0.21589601,-0.42833973,0.8331,2025-10-24 11:07:42.350717
ETH-14NOV25-3600-C-USDT,3950.26,474.02290972,0.0,0.0,0.7319942,0.00047738,3.12090228,-5.41365283,0.7284,2025-10-24 11:07:42.682734
ETH-14NOV25-5500-P-USDT,3950.26,1560.22693158,0.0,0.0,-0.96075167,0.00012001,0.80391234,-1.42894351,0.7464,2025-10-24 11:07:43.014273
ETH-14NOV25-3900-C-USDT,3950.34,285.99017399,45.3,45.5,0.56366533,0.00059967,3.73142466,-6.16047873,0.6933,2025-10-24 11:07:43.346584
