symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
ETH-26DEC25-5200-C,4002.16,130.63010538,17.2,0.0,0.22364549,0.00025805,4.97269603,-2.74424493,0.6962,2025-10-24 09:09:55.412273
ETH-26DEC25-5700-C,4002.16,79.67914646,35.1,0.0,0.14771629,0.00019475,3.83955586,-2.16783169,0.7123,2025-10-24 09:09:55.737572
ETH-26DEC25-1000-C,4002.16,3003.42480036,0.0,0.0,0.99820669,2.75e-06,0.09552843,-0.09530015,1.2586,2025-10-24 09:09:56.072578
ETH-26DEC25-7200-C,4002.05,22.0798862,54.8,0.0,0.04674122,7.639e-05,1.62584253,-0.99100058,0.769,2025-10-24 09:09:56.398898
ETH-26DEC25-14000-C,4002.05,0.69703929,1.9,0.0,0.00167795,3.38e-06,0.0899164,-0.0685317,0.9616,2025-10-24 09:09:56.735375
ETH-26DEC25-2700-P,4002.05,60.89812912,15.0,0.0,-0.08704114,0.00012013,2.63520739,-1.65563197,0.7926,2025-10-24 09:09:57.071851
ETH-26DEC25-3800-P,4001.83,353.34886932,22.2,0.0,-0.37310092,0.00032813,6.29809999,-3.46247308,0.6936,2025-10-24 09:09:57.398728
ETH-26DEC25-5000-P,4001.83,1158.52696842,100.0,0.0,-0.73616888,0.00028429,5.43672789,-2.97802367,0.6911,2025-10-24 09:09:57.726021
ETH-26DEC25-5800-C,4001.83,72.42511073,110.9,0.0,0.13604588,0.00018329,3.63110723,-2.06048117,0.7159,2025-10-24 09:09:58.056811
ETH-26DEC25-5800-P,4001.85,1870.59511073,220.0,0.0,-0.86395413,0.00018329,3.63110723,-2.06048117,0.7159,2025-10-24 09:09:58.388103
ETH-26DEC25-6200-C,4001.85,50.21329617,139.6,0.0,0.09863308,0.00014293,2.89035172,-1.67414559,0.7308,2025-10-24 09:09:59.022797
ETH-26DEC25-4700-C,4001.75,219.46410689,0.5,0.0,0.33645876,0.00032013,6.07085122,-3.29767975,0.6853,2025-10-24 09:09:59.355324
ETH-26DEC25-5500-P,4001.75,1594.93430875,140.0,0.0,-0.82581141,0.000219,4.275595,-2.3910117,0.7055,2025-10-24 09:09:59.687848
ETH-26DEC25-500-C,4001.75,3501.96177953,0.0,0.0,0.9997352,3.7e-07,0.0163814,-0.02073408,1.5968,2025-10-24 09:10:00.018959
ETH-26DEC25-16000-C,4001.39,0.36170365,9.2,0.2,0.00087893,1.8e-06,0.04974723,-0.03940899,0.9994,2025-10-24 09:10:00.349871
ETH-26DEC25-5500-C,4001.39,96.63683389,0.0,0.0,0.17412573,0.00021896,4.27422927,-2.39036926,0.7056,2025-10-24 09:10:00.730320
ETH-26DEC25-4000-P,4001.39,453.75860559,80.1,0.0,-0.44272304,0.00034536,6.56751166,-3.57796325,0.6873,2025-10-24 09:10:01.057158
ETH-26DEC25-7200-P,4001.62,3220.4447795,0.1,0.0,-0.95328422,7.636e-05,1.62491259,-0.99051564,0.7691,2025-10-24 09:10:01.412517
ETH-26DEC25-1500-C,4001.62,2506.42028259,0.5,0.0,0.9927907,1.134e-05,0.33270245,-0.27961714,1.0603,2025-10-24 09:10:01.743715
ETH-26DEC25-10000-C,4001.62,3.82359821,20.0,0.0,0.00884591,1.667e-05,0.39826568,-0.27260713,0.8635,2025-10-24 09:10:02.072703
ETH-26DEC25-3800-C,4001.65,555.06847426,140.7,0.0,0.62683995,0.00032816,6.29813215,-3.46251488,0.6936,2025-10-24 09:10:02.719352
ETH-26DEC25-3400-C,4001.65,802.07206925,22.6,0.0,0.75683751,0.00026283,5.20830422,-2.95647958,0.7162,2025-10-24 09:10:03.047728
ETH-26DEC25-5100-P,4001.65,1242.94267982,40.0,0.0,-0.75712972,0.00027121,5.20491787,-2.86139186,0.6936,2025-10-24 09:10:03.382721
ETH-26DEC25-4800-P,4001.65,995.87967762,60.0,0.0,-0.68945799,0.000309,5.87322673,-3.19780882,0.6869,2025-10-24 09:10:03.711116
ETH-26DEC25-3000-P,4001.65,104.38688492,16.6,0.0,-0.14092567,0.00017833,3.71919389,-2.22198961,0.7537,2025-10-24 09:10:04.043601
ETH-26DEC25-3200-P,4001.66,146.09163671,15.0,0.0,-0.18778436,0.00022097,4.48169705,-2.60376325,0.733,2025-10-24 09:10:04.401374
ETH-26DEC25-4200-P,4001.66,569.34223308,40.0,0.0,-0.51117865,0.00035055,6.63386351,-3.59611888,0.6839,2025-10-24 09:10:04.736179
ETH-26DEC25-4300-C,4001.66,334.32898335,20.0,0.0,0.4557164,0.00034891,6.59554108,-3.57140449,0.6832,2025-10-24 09:10:05.097718
ETH-26DEC25-1000-P,4001.67,1.26539463,20.2,0.0,-0.00179434,2.75e-06,0.09556603,-0.09533567,1.2585,2025-10-24 09:10:05.438450
