symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
SOL-27OCT25-196-P-USDT,192.89265717,6.68470922,0.0,0.0,-0.58586517,0.0314771,0.06827578,-0.80084703,0.7066,2025-10-24 10:43:10.450106
SOL-27OCT25-188-C-USDT,192.89265717,7.92235584,0.0,0.0,0.66118778,0.02821203,0.06411487,-0.78794202,0.7403,2025-10-24 10:43:10.780589
SOL-27OCT25-194-C-USDT,192.89265717,4.44235025,0.0,0.0,0.47746816,0.03201677,0.06978966,-0.82265093,0.7101,2025-10-24 10:43:11.140163
SOL-27OCT25-175-C-USDT,192.88842486,18.6706203,0.0,0.0,0.89664466,0.01170992,0.03149727,-0.45816888,0.8762,2025-10-24 10:43:11.500195
SOL-27OCT25-201-P-USDT,192.88842486,10.13366965,0.0,0.0,-0.72723165,0.02663467,0.05822831,-0.68842159,0.7122,2025-10-24 10:43:11.863421
SOL-27OCT25-185-P-USDT,192.88842486,2.2094204,0.0,0.0,-0.26247262,0.02432185,0.05710977,-0.72519974,0.7649,2025-10-24 10:43:12.212470
SOL-27OCT25-170-P-USDT,192.89394528,0.47886159,0.0,0.0,-0.06436053,0.00762246,0.02204652,-0.34482356,0.9421,2025-10-24 10:43:12.545817
SOL-27OCT25-194-P-USDT,192.89394528,5.54901291,0.0,0.0,-0.52249068,0.03201679,0.06979026,-0.82266637,0.7101,2025-10-24 10:43:12.876016
SOL-27OCT25-210-P-USDT,192.89394528,17.83691966,0.0,0.0,-0.88424074,0.01464672,0.03416943,-0.43106932,0.7599,2025-10-24 10:43:13.253405
SOL-27OCT25-205-P-USDT,192.89101627,13.3838201,0.0,0.0,-0.81233565,0.0210883,0.0471859,-0.57096736,0.7289,2025-10-24 10:43:13.591858
SOL-27OCT25-160-P-USDT,192.89101627,0.19246648,0.0,0.0,-0.02578797,0.00315612,0.01051006,-0.1892717,1.0848,2025-10-24 10:43:14.227251
SOL-27OCT25-170-C-USDT,192.89185176,23.3707903,0.0,0.0,0.93562854,0.00762376,0.02204911,-0.34485841,0.9421,2025-10-24 10:43:14.558774
SOL-27OCT25-196-C-USDT,192.89185176,3.57699785,0.0,0.0,0.41410869,0.031477,0.06827397,-0.80083853,0.7066,2025-10-24 10:43:14.890758
SOL-27OCT25-220-C-USDT,192.89185176,0.2684779,0.0,0.0,0.04563073,0.0065258,0.01679499,-0.23375103,0.8384,2025-10-24 10:43:15.223815
SOL-27OCT25-188-P-USDT,192.89210913,3.02981833,0.0,0.0,-0.33882592,0.02821294,0.06411507,-0.78795621,0.7403,2025-10-24 10:43:15.580140
SOL-27OCT25-190-P-USDT,192.89210913,3.72849103,0.0,0.0,-0.3967519,0.03026115,0.06754607,-0.81535169,0.7271,2025-10-24 10:43:15.908088
SOL-27OCT25-215-P-USDT,192.89691546,22.53754459,0.0,0.0,-0.92804808,0.00981446,0.02402844,-0.31812419,0.7975,2025-10-24 10:43:16.476994
