symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
SOL-31OCT25-100-P-USDT,191.44,0.01572523,117.0,0.0,-0.00123453,9.579e-05,0.00109615,-0.01213718,1.5887,2025-10-24 06:49:35.855165
SOL-31OCT25-380-P-USDT,191.44,188.56902721,0.0,0.0,-0.99914139,7.228e-05,0.0007856,-0.00826175,1.5089,2025-10-24 06:49:36.175736
SOL-31OCT25-100-C-USDT,191.44,91.45572509,0.0,0.0,0.99876549,9.579e-05,0.00109614,-0.0121371,1.5887,2025-10-24 06:49:36.498306
SOL-31OCT25-238-C-USDT,191.44,0.51828748,7133.0,53.0,0.05229264,0.00432781,0.02868575,-0.18397225,0.9202,2025-10-24 06:49:36.829445
SOL-31OCT25-360-P-USDT,191.43,168.57322481,0.0,0.0,-0.9987247,0.00010853,0.00112923,-0.01136866,1.4445,2025-10-24 06:49:37.189921
SOL-31OCT25-165-P-USDT,191.43,1.10178609,571.0,571.0,-0.09698003,0.00747534,0.0460535,-0.27455515,0.8554,2025-10-24 06:49:37.512627
SOL-31OCT25-330-C-USDT,191.43,0.02528584,3301.0,0.0,0.00249194,0.00021541,0.00207675,-0.01937491,1.3386,2025-10-24 06:49:37.833611
SOL-31OCT25-224-C-USDT,191.4,1.05909898,918.0,1.0,0.10284176,0.0078894,0.04807045,-0.28343117,0.846,2025-10-24 06:49:38.156384
SOL-31OCT25-210-C-USDT,191.4,2.4066966,1068.0,57.0,0.21331874,0.01392029,0.07804659,-0.42357683,0.7787,2025-10-24 06:49:38.512363
SOL-31OCT25-224-P-USDT,191.4,33.65706075,93.0,0.0,-0.89733108,0.00787897,0.04800417,-0.28311377,0.8462,2025-10-24 06:49:38.849300
SOL-31OCT25-360-C-USDT,191.4,0.01320682,79.0,10.0,0.00127371,0.00010841,0.0011277,-0.01135561,1.4448,2025-10-24 06:49:39.470847
SOL-31OCT25-80-C-USDT,191.4,111.40481927,0.0,0.0,0.99965806,2.441e-05,0.00033522,-0.00445637,1.9074,2025-10-24 06:49:39.792897
SOL-31OCT25-170-C-USDT,191.4,23.01568803,1.0,0.0,0.8623129,0.01002113,0.05905065,-0.33682693,0.8184,2025-10-24 06:49:40.163113
SOL-31OCT25-185-C-USDT,191.4,11.44821253,1079.0,82.0,0.64724827,0.01858489,0.09967144,-0.51743625,0.7449,2025-10-24 06:49:40.484588
SOL-31OCT25-216-P-USDT,191.4,26.26976198,58.0,0.0,-0.84463821,0.01103618,0.06403856,-0.35969932,0.8059,2025-10-24 06:49:40.805337
SOL-31OCT25-194-P-USDT,191.4,9.29657907,0.0,0.0,-0.53155113,0.02013681,0.10671377,-0.54742625,0.7361,2025-10-24 06:49:41.124208
SOL-31OCT25-290-C-USDT,191.4,0.07295235,7308.0,0.0,0.00739307,0.00064796,0.00548709,-0.04497952,1.1762,2025-10-24 06:49:41.445227
SOL-31OCT25-185-P-USDT,191.4,5.04820654,35.0,6.0,-0.35275166,0.0185849,0.09967135,-0.51743663,0.7449,2025-10-24 06:49:41.781283
SOL-31OCT25-195-P-USDT,191.4,9.88645378,50.0,25.0,-0.55122849,0.02001333,0.10616484,-0.54515356,0.7368,2025-10-24 06:49:42.108624
