symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
SOL-25OCT25-196-P-USDT,191.86266553,5.47255329,0.0,0.0,-0.70524194,0.04707013,0.03721575,-1.09459324,0.6791,2025-10-24 07:17:37.878502
SOL-25OCT25-205-P-USDT,191.86795305,13.34508749,0.0,0.0,-0.93946293,0.01483382,0.01294355,-0.42014386,0.7495,2025-10-24 07:17:38.210285
SOL-25OCT25-195-P-USDT,191.86795305,4.7774395,2.0,6.0,-0.65700699,0.05010567,0.03966909,-1.1682801,0.68,2025-10-24 07:17:38.834584
SOL-25OCT25-220-C-USDT,191.85464626,0.01742773,14.0,1.0,0.0054424,0.00152762,0.00168239,-0.06893463,0.9461,2025-10-24 07:17:39.507909
SOL-25OCT25-194-P-USDT,191.85464626,4.1527007,0.0,0.0,-0.60650008,0.0521797,0.04150128,-1.22806021,0.6833,2025-10-24 07:17:39.828660
SOL-25OCT25-196-C-USDT,191.77373308,1.33287696,36.0,37.0,0.29438231,0.04704402,0.03719193,-1.09393422,0.6791,2025-10-24 07:17:40.150740
SOL-25OCT25-175-C-USDT,191.77373308,17.01797794,0.0,0.0,0.94819495,0.00966405,0.01144172,-0.50442487,1.0179,2025-10-24 07:17:40.476296
SOL-25OCT25-155-C-USDT,191.77373308,36.79984282,0.0,0.0,0.99500025,0.00089738,0.00155942,-0.10090756,1.494,2025-10-24 07:17:40.797778
SOL-25OCT25-178-P-USDT,191.76178959,0.36527316,609.0,609.0,-0.07747402,0.01416669,0.01564856,-0.64365524,0.9497,2025-10-24 07:17:41.164928
SOL-25OCT25-188-P-USDT,191.76178959,1.65011924,37.0,48.0,-0.31123199,0.04384485,0.0381119,-1.23378307,0.7475,2025-10-24 07:17:41.501322
SOL-25OCT25-188-C-USDT,191.76178959,5.41190883,5.0,5.0,0.68876801,0.04384485,0.0381119,-1.23378307,0.7475,2025-10-24 07:17:41.825521
SOL-25OCT25-220-P-USDT,191.76033425,28.25826932,0.0,0.0,-0.99391253,0.00165676,0.00185731,-0.07754384,0.964,2025-10-24 07:17:42.149277
SOL-25OCT25-180-P-USDT,191.76033425,0.48472362,1057.0,1139.0,-0.10222451,0.01827271,0.01923193,-0.75386568,0.905,2025-10-24 07:17:42.772008
SOL-25OCT25-215-C-USDT,191.76033425,0.03923487,0.0,0.0,0.01199737,0.00324906,0.00336766,-0.13000213,0.8913,2025-10-24 07:17:43.104438
SOL-25OCT25-182-C-USDT,191.73929328,10.39026857,15.0,0.0,0.86437963,0.02344607,0.02348539,-0.87635663,0.8616,2025-10-24 07:17:43.450190
SOL-25OCT25-190-C-USDT,191.73929328,4.02155803,9.0,7.0,0.59712041,0.05000224,0.04173648,-1.29776958,0.7179,2025-10-24 07:17:43.786581
SOL-25OCT25-215-P-USDT,191.73929328,23.2998105,0.0,0.0,-0.98804186,0.00323889,0.00335773,-0.12967286,0.8917,2025-10-24 07:17:44.111360
SOL-25OCT25-191-C-USDT,191.6940871,3.38798042,25.0,29.0,0.54429831,0.05213374,0.04274182,-1.30603911,0.7055,2025-10-24 07:17:44.432525
SOL-25OCT25-170-C-USDT,191.6940871,21.82600831,0.0,0.0,0.97240429,0.00519857,0.00684297,-0.33571799,1.1327,2025-10-24 07:17:44.755701
SOL-25OCT25-191-P-USDT,191.6940871,2.69389332,312.0,338.0,-0.4557017,0.05213374,0.04274182,-1.30603911,0.7055,2025-10-24 07:17:45.088954
SOL-25OCT25-192-P-USDT,191.69422504,3.14921135,2.0,3.0,-0.50845832,0.05318915,0.04299735,-1.29550179,0.6957,2025-10-24 07:17:45.465102
SOL-25OCT25-180-C-USDT,191.69422504,12.18311281,0.0,2.0,0.89687166,0.01842273,0.01934839,-0.75737904,0.9038,2025-10-24 07:17:45.794307
SOL-25OCT25-194-C-USDT,191.66500265,1.93121113,14.0,16.0,0.38352371,0.05189283,0.04115427,-1.21686001,0.6827,2025-10-24 07:17:46.419174
SOL-25OCT25-210-C-USDT,191.66500265,0.08289836,82.0,85.0,0.02517901,0.00664836,0.00633733,-0.22522483,0.8205,2025-10-24 07:17:46.743216
SOL-25OCT25-186-P-USDT,191.66500265,1.21730331,63.0,52.0,-0.24025432,0.03697415,0.03352704,-1.13347098,0.7806,2025-10-24 07:17:47.065393
SOL-25OCT25-190-P-USDT,191.67065084,2.30667908,14.0,14.0,-0.40623073,0.05018092,0.04180796,-1.29861588,0.7171,2025-10-24 07:17:47.402187
SOL-25OCT25-170-P-USDT,191.67065084,0.13224189,11.0,13.0,-0.02766809,0.00521276,0.00685699,-0.33627893,1.1322,2025-10-24 07:17:47.733023
SOL-25OCT25-165-C-USDT,191.67065084,26.74497343,0.0,0.0,0.98482759,0.00283702,0.00412228,-0.22331276,1.2507,2025-10-24 07:17:48.076896
SOL-28NOV25-230-P-USDT,192.82,44.44500991,5.0,0.0,-0.72187053,0.0070286,0.20078145,-0.22781391,0.7978,2025-10-24 07:17:48.402254
SOL-28NOV25-100-C-USDT,192.82,93.35531175,0.0,0.0,0.98062092,0.00070497,0.02820814,-0.04483156,1.1175,2025-10-24 07:17:48.728106
SOL-28NOV25-210-P-USDT,192.82,28.96146587,247.0,0.0,-0.59379601,0.00841129,0.23209993,-0.25438383,0.7706,2025-10-24 07:17:49.047715
SOL-28NOV25-234-P-USDT,192.75,47.86301349,1.0,0.0,-0.74269618,0.00670231,0.19298682,-0.22087586,0.8047,2025-10-24 07:17:49.418520
SOL-28NOV25-360-C-USDT,192.75,0.81536142,25.0,0.0,0.03691577,0.00130583,0.04828439,-0.07096507,1.0334,2025-10-24 07:17:50.044770
SOL-28NOV25-248-P-USDT,192.78,60.08644979,0.0,0.0,-0.8021161,0.00560261,0.16642539,-0.19644056,0.8299,2025-10-24 07:17:50.415366
SOL-28NOV25-224-P-USDT,192.78,39.57699612,265.0,0.0,-0.68831308,0.00749668,0.21156743,-0.23725276,0.7885,2025-10-24 07:17:50.736611
SOL-28NOV25-246-C-USDT,192.78,5.07794685,89.0,10.0,0.20535917,0.00575439,0.17016364,-0.19994781,0.8262,2025-10-24 07:17:51.063489
SOL-28NOV25-340-P-USDT,192.8,148.24995784,0.0,0.0,-0.9527234,0.00164745,0.05900825,-0.0839667,1.0005,2025-10-24 07:17:51.386383
SOL-28NOV25-240-C-USDT,192.8,5.7886606,1942.0,2.0,0.22988232,0.0062244,0.18163343,-0.21056552,0.8151,2025-10-24 07:17:51.719790
SOL-28NOV25-280-C-USDT,192.8,2.61902798,153.0,121.0,0.11307598,0.00359535,0.11475208,-0.14550328,0.8915,2025-10-24 07:17:52.041690
SOL-28NOV25-210-C-USDT,192.8,11.70365695,1007.0,2.0,0.40531288,0.00844045,0.23194855,-0.25322749,0.7676,2025-10-24 07:17:52.364386
SOL-28NOV25-160-C-USDT,192.8,38.79337149,0.0,0.0,0.80533101,0.00562094,0.16479791,-0.19194973,0.819,2025-10-24 07:17:52.687348
SOL-28NOV25-236-P-USDT,192.8,49.5209642,0.0,0.0,-0.75219487,0.00654584,0.18924877,-0.21736706,0.8076,2025-10-24 07:17:53.008989
SOL-28NOV25-236-C-USDT,192.81,6.33557822,95.0,16.0,0.24810446,0.00654453,0.18938052,-0.21769113,0.8082,2025-10-24 07:17:53.643722
SOL-28NOV25-300-P-USDT,192.81,109.16475597,0.0,0.0,-0.91443897,0.00277863,0.09357217,-0.12517302,0.9406,2025-10-24 07:17:53.986084
SOL-28NOV25-200-C-USDT,192.81,15.07811072,1124.0,24.0,0.48521121,0.00875949,0.23855227,-0.2580696,0.7607,2025-10-24 07:17:54.322935
SOL-28NOV25-320-C-USDT,192.81,1.48766172,109.0,66.0,0.0650359,0.00216332,0.07590268,-0.10578963,0.98,2025-10-24 07:17:54.668571
SOL-28NOV25-278-C-USDT,192.81,2.8035228,181.0,11.0,0.11932918,0.00372011,0.1192265,-0.15178838,0.8952,2025-10-24 07:17:54.991981
SOL-28NOV25-258-C-USDT,192.81,4.02452581,957.0,153.0,0.16650824,0.00489285,0.14941231,-0.18124228,0.8529,2025-10-24 07:17:55.316459
SOL-28NOV25-140-P-USDT,192.81,2.85735571,139.0,10.0,-0.099343,0.00324232,0.10450888,-0.13381364,0.9003,2025-10-24 07:17:55.637912
SOL-28NOV25-140-C-USDT,192.81,55.66735571,3.0,0.0,0.90065701,0.00324232,0.10450888,-0.13381364,0.9003,2025-10-24 07:17:55.958824
SOL-28NOV25-242-C-USDT,192.81,5.56332417,440.0,101.0,0.22189576,0.00606498,0.17804669,-0.2076288,0.82,2025-10-24 07:17:56.283166
SOL-28NOV25-320-P-USDT,192.81,128.67765927,0.0,0.0,-0.93496419,0.00216332,0.07590258,-0.10578957,0.98,2025-10-24 07:17:56.608451
SOL-28NOV25-242-P-USDT,192.82,54.75332177,0.0,0.0,-0.7781043,0.00606498,0.17804664,-0.20762881,0.82,2025-10-24 07:17:57.232344
SOL-28NOV25-226-P-USDT,192.82,41.1329754,98.0,0.0,-0.70017861,0.00735172,0.20800447,-0.23375489,0.7902,2025-10-24 07:17:57.555921
SOL-28NOV25-230-C-USDT,192.82,7.25125616,1220.0,11.0,0.27788845,0.00703167,0.20069623,-0.22752265,0.7971,2025-10-24 07:17:57.878422
SOL-28NOV25-300-C-USDT,192.82,1.97520572,3607.0,21.0,0.08557685,0.002779,0.09358991,-0.12519123,0.9405,2025-10-24 07:17:58.254385
SOL-28NOV25-228-P-USDT,192.82,42.77210493,0.0,0.0,-0.71136318,0.00719261,0.20438295,-0.23067864,0.7936,2025-10-24 07:17:58.582705
SOL-28NOV25-240-P-USDT,192.82,52.98823358,1.0,0.0,-0.76968897,0.00622395,0.18184153,-0.21102055,0.816,2025-10-24 07:17:58.918711
SOL-28NOV25-220-P-USDT,192.82,36.34822642,425.0,0.0,-0.66393399,0.00780898,0.21827762,-0.24234221,0.7806,2025-10-24 07:17:59.244237
SOL-28NOV25-222-P-USDT,192.82,37.91972203,303.0,0.0,-0.67646971,0.0076609,0.21497327,-0.23960416,0.7837,2025-10-24 07:17:59.569354
SOL-28NOV25-232-C-USDT,192.82,6.9292441,180.0,0.0,0.26756625,0.00686967,0.19696159,-0.22430165,0.8007,2025-10-24 07:17:59.891893
SOL-28NOV25-244-C-USDT,192.83,5.33450354,644.0,100.0,0.21392534,0.00590945,0.17433895,-0.20428975,0.8239,2025-10-24 07:18:00.214594
SOL-28NOV25-232-P-USDT,192.83,46.10123325,0.0,0.0,-0.73237751,0.00687034,0.19699265,-0.22432736,0.8007,2025-10-24 07:18:00.838181
SOL-28NOV25-360-P-USDT,192.83,168.08343197,0.0,0.0,-0.95979349,0.00137411,0.05178556,-0.07750965,1.0524,2025-10-24 07:18:01.160629
SOL-28NOV25-190-P-USDT,192.83,16.60399501,234.0,11.0,-0.42831733,0.0086227,0.23487637,-0.25409484,0.7607,2025-10-24 07:18:01.483138
SOL-28NOV25-380-C-USDT,192.83,0.73807144,279.0,57.0,0.0325017,0.00111918,0.04350747,-0.06717193,1.0856,2025-10-24 07:18:01.856227
SOL-28NOV25-268-P-USDT,192.83,78.51187248,2.0,0.0,-0.85950984,0.00426605,0.13351412,-0.1659544,0.874,2025-10-24 07:18:02.182487
SOL-28NOV25-226-C-USDT,192.83,7.95528179,128.0,10.0,0.29988364,0.00735234,0.20803464,-0.23377952,0.7901,2025-10-24 07:18:02.507468
SOL-28NOV25-170-C-USDT,192.83,31.35323586,2.0,2.0,0.73807472,0.00690236,0.19484907,-0.21845413,0.7883,2025-10-24 07:18:02.830633
SOL-28NOV25-248-C-USDT,192.83,4.91101188,355.0,142.0,0.19893414,0.00560505,0.16700076,-0.19761442,0.832,2025-10-24 07:18:03.160772
SOL-28NOV25-268-C-USDT,192.83,3.34186864,252.0,86.0,0.14049007,0.00426605,0.13351401,-0.16595437,0.874,2025-10-24 07:18:03.486954
SOL-28NOV25-278-P-USDT,192.83,87.97489377,0.0,0.0,-0.88062404,0.00372111,0.11927168,-0.15183212,0.8951,2025-10-24 07:18:03.813742
SOL-28NOV25-120-C-USDT,192.82,74.19264882,75.0,0.0,0.95188469,0.00164708,0.0598512,-0.08638481,1.0148,2025-10-24 07:18:04.437974
SOL-28NOV25-170-P-USDT,192.82,8.52571152,211.0,90.0,-0.26199312,0.00690369,0.19486477,-0.2184699,0.7883,2025-10-24 07:18:04.764950
SOL-28NOV25-120-P-USDT,192.82,1.37264882,580.0,0.0,-0.04811531,0.00164708,0.0598512,-0.08638481,1.0148,2025-10-24 07:18:05.127518
SOL-28NOV25-160-P-USDT,192.82,5.95308836,278.0,91.0,-0.19410432,0.00562561,0.16452342,-0.19111403,0.8168,2025-10-24 07:18:05.454618
SOL-28NOV25-180-C-USDT,192.82,24.85488092,377.0,11.0,0.65817623,0.007973,0.21970844,-0.2404797,0.7696,2025-10-24 07:18:05.775320
SOL-28NOV25-244-P-USDT,192.82,56.51448698,0.0,0.0,-0.78607502,0.00590946,0.17433858,-0.20428979,0.8239,2025-10-24 07:18:06.452367
SOL-28NOV25-220-C-USDT,192.82,9.16820398,883.0,45.0,0.3360657,0.00780898,0.21827725,-0.24234244,0.7806,2025-10-24 07:18:06.778044
SOL-28NOV25-200-P-USDT,192.82,22.26250031,253.0,125.0,-0.51470398,0.00875932,0.23856601,-0.25807954,0.7606,2025-10-24 07:18:07.104644
SOL-28NOV25-190-C-USDT,192.78,19.40653931,1278.0,24.0,0.57125283,0.0086261,0.23486156,-0.25409546,0.7607,2025-10-24 07:18:07.431434
SOL-28NOV25-100-P-USDT,192.78,0.6615042,25.0,0.0,-0.02250264,0.00077145,0.03200516,-0.05276235,1.1591,2025-10-24 07:18:07.755891
SOL-28NOV25-238-C-USDT,192.77,6.05684911,56.0,1.0,0.23879207,0.00638048,0.18546728,-0.21424671,0.8122,2025-10-24 07:18:08.379544
SOL-28NOV25-280-P-USDT,192.77,89.93775494,0.0,0.0,-0.88448326,0.00361866,0.11649196,-0.14903125,0.8995,2025-10-24 07:18:08.704563
SOL-28NOV25-228-C-USDT,192.77,7.58106494,464.0,30.0,0.28833459,0.00718943,0.20422875,-0.23055386,0.7938,2025-10-24 07:18:09.057633
SOL-28NOV25-238-P-USDT,192.75,51.30342527,0.0,0.0,-0.76130878,0.0063791,0.18540516,-0.21419426,0.8123,2025-10-24 07:18:09.384943
SOL-28NOV25-246-P-USDT,192.75,58.35647317,0.0,0.0,-0.79405736,0.00575081,0.17042339,-0.20074876,0.8282,2025-10-24 07:18:09.705870
SOL-28NOV25-224-C-USDT,192.75,8.31798278,313.0,5.0,0.31099816,0.00750402,0.21133111,-0.23656817,0.7871,2025-10-24 07:18:10.028891
SOL-28NOV25-234-C-USDT,192.73,6.60791865,64.0,12.0,0.25717073,0.00670118,0.19291423,-0.22079578,0.8047,2025-10-24 07:18:10.354598
SOL-28NOV25-380-P-USDT,192.73,188.00666725,0.0,0.0,-0.96754822,0.00111791,0.04342974,-0.06707842,1.086,2025-10-24 07:18:10.751462
SOL-28NOV25-258-P-USDT,192.73,69.28598334,0.0,0.0,-0.83376778,0.00488781,0.14919001,-0.18104181,0.8532,2025-10-24 07:18:11.099646
SOL-28NOV25-222-C-USDT,192.72,8.71402986,401.0,48.0,0.32286371,0.00765533,0.21467845,-0.23937118,0.784,2025-10-24 07:18:11.423165
SOL-28NOV25-180-P-USDT,192.72,12.0693221,249.0,2.0,-0.34262243,0.00798409,0.2197884,-0.24057105,0.7696,2025-10-24 07:18:12.048355
SOL-28NOV25-340-C-USDT,192.72,1.1499697,659.0,5.0,0.05053172,0.00170891,0.06220686,-0.09003628,1.0177,2025-10-24 07:18:12.375977
SOL-26OCT25-215-P-USDT,191.60611936,23.51504455,0.0,0.0,-0.97174516,0.0056806,0.00952886,-0.17124918,0.7743,2025-10-24 07:18:12.700777
SOL-26OCT25-155-P-USDT,191.60611936,0.03369475,0.0,0.0,-0.00616287,0.00105417,0.00256282,-0.06675243,1.1221,2025-10-24 07:18:13.022291
SOL-26OCT25-194-P-USDT,191.59902459,5.47803426,0.0,0.0,-0.58030993,0.03763823,0.05752553,-0.94204244,0.7055,2025-10-24 07:18:13.345065
SOL-26OCT25-180-C-USDT,191.59902459,12.5263236,0.0,0.0,0.85195463,0.01958844,0.03401871,-0.6330151,0.8017,2025-10-24 07:18:13.668158
SOL-26OCT25-160-C-USDT,191.59902459,31.66217267,0.0,0.0,0.98844881,0.00195256,0.00444765,-0.10855121,1.0515,2025-10-24 07:18:13.989791
SOL-26OCT25-195-P-USDT,191.59902459,6.08569256,0.0,0.0,-0.61738114,0.03685448,0.05615894,-0.9169081,0.7034,2025-10-24 07:18:14.318495
SOL-26OCT25-150-C-USDT,191.60138744,41.61973553,0.0,0.0,0.9966653,0.00057224,0.00148116,-0.04107713,1.1948,2025-10-24 07:18:14.650962
SOL-26OCT25-210-C-USDT,191.60138744,0.26186293,43.0,43.0,0.05727289,0.01050333,0.01690486,-0.29152007,0.743,2025-10-24 07:18:14.979446
SOL-26OCT25-165-C-USDT,191.60120429,26.72181744,0.0,0.0,0.97812936,0.00360847,0.00768689,-0.17545104,0.9833,2025-10-24 07:18:15.601534
SOL-26OCT25-201-C-USDT,191.60120429,1.09859238,0.0,0.0,0.19569998,0.02662543,0.04066963,-0.66561258,0.7051,2025-10-24 07:18:15.930647
SOL-26OCT25-175-P-USDT,191.60165804,0.46499897,0.0,0.0,-0.07932301,0.01171072,0.02174172,-0.43249854,0.857,2025-10-24 07:18:16.606779
SOL-26OCT25-188-C-USDT,191.60165804,6.30294385,1.0,1.0,0.64252677,0.03459803,0.05493124,-0.93447533,0.7329,2025-10-24 07:18:16.929331
SOL-26OCT25-205-C-USDT,191.60165804,0.58137501,3.0,3.0,0.11543404,0.01841987,0.02864626,-0.47734193,0.7179,2025-10-24 07:18:17.251782
SOL-26OCT25-194-C-USDT,191.59594112,3.07569994,0.0,0.0,0.41957241,0.03763714,0.05752048,-0.94197492,0.7055,2025-10-24 07:18:17.578856
SOL-26OCT25-170-C-USDT,191.59594112,21.83103271,0.0,0.0,0.95827303,0.00659996,0.01312585,-0.27972069,0.9181,2025-10-24 07:18:17.901043
SOL-26OCT25-195-C-USDT,191.59546434,2.68348651,6.0,7.0,0.3825035,0.03685222,0.05615236,-0.91681837,0.7034,2025-10-24 07:18:18.225506
SOL-26OCT25-215-C-USDT,191.59546434,0.12093847,0.0,0.0,0.02820737,0.00567239,0.00951484,-0.17102311,0.7744,2025-10-24 07:18:18.552142
SOL-26OCT25-180-P-USDT,191.59546434,0.92768759,50.0,52.0,-0.14810358,0.01959495,0.03402657,-0.63315471,0.8017,2025-10-24 07:18:18.892023
SOL-26OCT25-197-P-USDT,191.60825644,7.41310843,0.0,0.0,-0.68729614,0.03430741,0.05212433,-0.84851131,0.7013,2025-10-24 07:18:19.512753
SOL-26OCT25-186-P-USDT,191.60825644,2.08454432,8.0,8.0,-0.29243842,0.03124804,0.05058189,-0.87726692,0.7472,2025-10-24 07:18:19.834808
SOL-26OCT25-165-P-USDT,191.60961837,0.12050658,1.0,1.0,-0.0218516,0.00360546,0.00768143,-0.17534322,0.9834,2025-10-24 07:18:20.154202
SOL-26OCT25-175-C-USDT,191.60961837,17.07412989,0.0,0.0,0.92075487,0.01170063,0.02172623,-0.43223766,0.8571,2025-10-24 07:18:20.479192
SOL-26OCT25-190-P-USDT,191.60961837,3.45988329,1.0,2.0,-0.42857936,0.03698372,0.05777798,-0.96711249,0.7211,2025-10-24 07:18:20.803915
SOL-26OCT25-178-P-USDT,191.62273211,0.70271098,0.0,0.0,-0.1156574,0.0160882,0.02868651,-0.54803862,0.823,2025-10-24 07:18:21.135825
SOL-26OCT25-205-P-USDT,191.62273211,13.96071306,0.0,0.0,-0.88422076,0.01846024,0.02870986,-0.47833598,0.7178,2025-10-24 07:18:21.458770
SOL-26OCT25-200-C-USDT,191.62273211,1.28835161,5.0,5.0,0.22207848,0.02876223,0.04382096,-0.71523608,0.7032,2025-10-24 07:18:21.782564
SOL-26OCT25-192-P-USDT,191.62273211,4.37570474,8.0,8.0,-0.50343894,0.03806691,0.0587232,-0.97046529,0.712,2025-10-24 07:18:22.102497
SOL-26OCT25-184-P-USDT,191.63056001,1.59335319,5.0,8.0,-0.23516086,0.02734483,0.04525441,-0.80227637,0.7637,2025-10-24 07:18:22.428131
SOL-26OCT25-188-P-USDT,191.63056001,2.69171617,1.0,1.0,-0.35649544,0.03455317,0.05488589,-0.93392241,0.7331,2025-10-24 07:18:23.056273
SOL-26OCT25-192-C-USDT,191.60133831,3.88879379,1.0,2.0,0.49512032,0.03899351,0.05871412,-0.94734287,0.6951,2025-10-24 07:18:23.380312
SOL-26OCT25-178-C-USDT,191.60133831,14.28204612,0.0,0.0,0.8863789,0.01604376,0.02832472,-0.53584568,0.815,2025-10-24 07:18:23.703331
SOL-26OCT25-182-C-USDT,191.60133831,10.79088968,0.0,0.0,0.8143916,0.02347361,0.03936832,-0.70750318,0.7742,2025-10-24 07:18:24.028456
SOL-26OCT25-170-P-USDT,191.59851533,0.21209784,0.0,0.0,-0.03884057,0.00635074,0.0123834,-0.25875441,0.9002,2025-10-24 07:18:24.386924
SOL-26OCT25-155-C-USDT,191.59851533,36.62691375,0.0,0.0,0.99462642,0.00095226,0.00226917,-0.0579444,1.1001,2025-10-24 07:18:24.734474
SOL-26OCT25-220-C-USDT,191.59851533,0.06411048,0.0,0.0,0.01525971,0.00318505,0.0056567,-0.10765719,0.8199,2025-10-24 07:18:25.057282
SOL-26OCT25-160-P-USDT,191.59322743,0.05872929,0.0,0.0,-0.01092119,0.00187816,0.00423574,-0.10237375,1.0412,2025-10-24 07:18:25.396822
SOL-26OCT25-182-P-USDT,191.59322743,1.19073626,3.0,3.0,-0.18577535,0.02349017,0.0393884,-0.70780093,0.7741,2025-10-24 07:18:25.724381
SOL-26OCT25-190-C-USDT,191.59322743,5.06765914,1.0,11.0,0.57072735,0.03693195,0.05779053,-0.96910707,0.7224,2025-10-24 07:18:26.051324
SOL-26OCT25-150-P-USDT,191.59304811,0.01837931,0.0,0.0,-0.00333999,0.00057307,0.00148316,-0.04113723,1.1949,2025-10-24 07:18:26.692647
SOL-26OCT25-210-P-USDT,191.59304811,18.6809106,0.0,0.0,-0.94095175,0.01065333,0.01731393,-0.30155857,0.7503,2025-10-24 07:18:27.015238
SOL-26OCT25-184-C-USDT,191.59263947,9.21143583,0.0,0.0,0.76283656,0.02734812,0.04545668,-0.80973066,0.7674,2025-10-24 07:18:27.349818
SOL-26OCT25-220-P-USDT,191.59263947,28.47263061,0.0,0.0,-0.98452908,0.00321435,0.00572365,-0.10922576,0.8221,2025-10-24 07:18:27.675159
SOL-26OCT25-200-P-USDT,191.59263947,9.69867432,0.0,0.0,-0.77802327,0.02866947,0.04380191,-0.71719796,0.7054,2025-10-24 07:18:27.997650
SOL-26OCT25-191-P-USDT,191.5889506,3.91445622,4.0,5.0,-0.46661653,0.03766106,0.05850952,-0.9741665,0.7173,2025-10-24 07:18:28.322959
SOL-26OCT25-186-C-USDT,191.5889506,7.69306606,0.0,0.0,0.70634376,0.03119675,0.05067316,-0.88214657,0.75,2025-10-24 07:18:28.643842
SOL-26OCT25-191-C-USDT,191.5889506,4.50504232,2.0,2.0,0.53324478,0.03766365,0.05850994,-0.97416142,0.7173,2025-10-24 07:18:28.964430
SOL-26OCT25-201-P-USDT,191.5889506,10.51762867,0.0,0.0,-0.80371639,0.02657907,0.04073914,-0.66923378,0.7077,2025-10-24 07:18:29.309362
SOL-26OCT25-197-C-USDT,191.5897486,2.02186391,0.0,0.0,0.31239958,0.03423744,0.05209602,-0.84957704,0.7025,2025-10-24 07:18:29.631382
SOL-14NOV25-208-C-USDT,192.24999932,9.6167946,1.0,2.0,0.38872558,0.00974694,0.1774097,-0.35631877,0.8498,2025-10-24 07:18:30.254702
SOL-14NOV25-160-C-USDT,192.24999932,36.30696528,0.0,0.0,0.83268779,0.00608643,0.11592526,-0.24363864,0.8892,2025-10-24 07:18:30.581138
SOL-14NOV25-100-P-USDT,192.24999932,0.14035104,0.0,0.0,-0.00719247,0.00036624,0.00923745,-0.02570984,1.1776,2025-10-24 07:18:30.906778
SOL-14NOV25-196-C-USDT,192.27259665,13.93937006,0.0,0.0,0.50277616,0.01018977,0.18463493,-0.36916111,0.846,2025-10-24 07:18:31.229559
SOL-14NOV25-220-C-USDT,192.27259665,6.58282551,5.0,5.0,0.29201852,0.00863081,0.15895884,-0.32297497,0.8597,2025-10-24 07:18:31.550795
SOL-14NOV25-180-C-USDT,192.27259665,22.14559235,3.0,3.0,0.66410426,0.00922914,0.16880854,-0.34062663,0.8537,2025-10-24 07:18:31.873225
