symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
SOL-27OCT25-165-P-USDT,194.01677241,0.25542125,0.0,0.0,-0.03505246,0.00434534,0.01390974,-0.21972232,0.9903,2025-10-24 07:46:23.876535
SOL-27OCT25-188-C-USDT,194.02163451,8.82082781,0.0,0.0,0.68776485,0.02633919,0.06362797,-0.75849661,0.7474,2025-10-24 07:46:24.207543
SOL-27OCT25-175-C-USDT,194.02163451,19.71865431,0.0,0.0,0.90728026,0.01064765,0.02984903,-0.41290295,0.8672,2025-10-24 07:46:24.537192
SOL-27OCT25-196-P-USDT,194.02163451,6.23115766,0.0,0.0,-0.54734984,0.03064609,0.07122307,-0.81678507,0.719,2025-10-24 07:46:24.864889
SOL-27OCT25-205-P-USDT,194.0258628,12.60840827,0.0,0.0,-0.77922152,0.022332,0.05334483,-0.62877978,0.739,2025-10-24 07:46:25.197217
SOL-27OCT25-160-C-USDT,194.0258628,34.18519167,0.0,0.0,0.97816673,0.00274368,0.00937653,-0.15811604,1.0572,2025-10-24 07:46:25.523549
SOL-27OCT25-201-C-USDT,194.0258628,2.51427712,0.0,0.0,0.31109456,0.02714057,0.06353,-0.73377735,0.7241,2025-10-24 07:46:25.855218
SOL-27OCT25-210-P-USDT,194.02067294,16.93215247,0.0,0.0,-0.85945682,0.01618651,0.04012496,-0.49079692,0.7668,2025-10-24 07:46:26.197717
SOL-27OCT25-220-C-USDT,194.02067294,0.35876812,0.0,0.0,0.05732148,0.00762001,0.02066361,-0.27650893,0.8389,2025-10-24 07:46:26.882274
SOL-27OCT25-180-C-USDT,193.98644562,15.20542337,0.0,0.0,0.84910436,0.01600297,0.04208763,-0.54621124,0.8136,2025-10-24 07:46:27.211964
SOL-27OCT25-225-C-USDT,193.98644562,0.22967411,0.0,0.0,0.03745177,0.00517165,0.0146821,-0.20575777,0.8786,2025-10-24 07:46:27.850939
SOL-27OCT25-220-P-USDT,193.97802436,26.37105915,0.0,0.0,-0.94286262,0.00759903,0.02060769,-0.27587295,0.8393,2025-10-24 07:46:28.183713
