symbol,underlying_price,mark_price,open_interest,volume_24h,delta,gamma,vega,theta,iv,timestamp
SOL-25OCT25-160-C-USDT,192.60106895,32.60677093,0.0,0.0,0.99840399,0.00039345,0.00050283,-0.03161547,1.2576,2025-10-24 12:36:28.179777
SOL-25OCT25-195-P-USDT,192.56815886,3.8034979,2.0,6.0,-0.65166351,0.05785828,0.03599932,-1.10234337,0.6125,2025-10-24 12:36:28.585711
SOL-25OCT25-205-C-USDT,192.56815886,0.08267812,83.0,56.0,0.0328763,0.01055499,0.0071455,-0.23806778,0.6664,2025-10-24 12:36:28.941083
SOL-25OCT25-199-C-USDT,192.55602202,0.45457411,14.0,16.0,0.14874545,0.03608677,0.02257188,-0.69492204,0.6158,2025-10-24 12:36:29.449958
SOL-25OCT25-215-C-USDT,192.55602202,0.00730451,1.0,1.0,0.0031566,0.00115806,0.00093247,-0.03695612,0.7927,2025-10-24 12:36:29.798387
SOL-25OCT25-180-C-USDT,192.55602202,12.73615791,0.0,0.0,0.94792636,0.01227842,0.01037065,-0.4311401,0.8315,2025-10-24 12:36:30.149431
SOL-25OCT25-210-P-USDT,192.55607657,17.46667213,0.0,0.0,-0.9903697,0.0033989,0.00251068,-0.09128374,0.7272,2025-10-24 12:36:30.510182
SOL-25OCT25-186-P-USDT,192.55607657,0.62222253,379.0,420.0,-0.16519405,0.03319059,0.02418457,-0.86738162,0.7174,2025-10-24 12:36:30.854850
SOL-25OCT25-220-P-USDT,192.54381631,27.44659552,0.0,0.0,-0.99884468,0.00042894,0.0003742,-0.01606714,0.8588,2025-10-24 12:36:31.277671
SOL-25OCT25-186-C-USDT,192.54381631,7.16758874,17.0,8.0,0.83443348,0.03324984,0.02421815,-0.86835218,0.7172,2025-10-24 12:36:31.628714
SOL-25OCT25-200-C-USDT,192.5448857,0.33912376,180.0,260.0,0.11628012,0.03017729,0.01904427,-0.5916324,0.6214,2025-10-24 12:36:32.285439
SOL-25OCT25-170-P-USDT,192.5448857,0.02846893,19.0,12.0,-0.00832285,0.00209119,0.00220926,-0.11489442,1.0402,2025-10-24 12:36:32.635038
SOL-25OCT25-150-C-USDT,192.5448857,42.5462691,0.0,0.0,0.99963497,8.606e-05,0.00012923,-0.0095521,1.4784,2025-10-24 12:36:32.988395
SOL-25OCT25-160-P-USDT,192.54119133,0.00574403,118.0,16.0,-0.00160867,0.00039672,0.00050629,-0.03180692,1.2565,2025-10-24 12:36:33.357356
SOL-25OCT25-190-P-USDT,192.54119133,1.45704532,153.0,173.0,-0.33807264,0.05349172,0.03558977,-1.1656799,0.6551,2025-10-24 12:36:33.702600
SOL-25OCT25-195-C-USDT,192.54119133,1.36199402,313.0,109.0,0.34664474,0.05776664,0.03592859,-1.10006589,0.6124,2025-10-24 12:36:34.087308
SOL-25OCT25-150-P-USDT,192.53844832,0.00138416,20.0,20.0,-0.00036526,8.612e-05,0.0001293,-0.00955653,1.4783,2025-10-24 12:36:34.437683
SOL-25OCT25-220-C-USDT,192.53844832,0.00266142,14.0,0.0,0.00115081,0.0004273,0.00037281,-0.01601289,0.8591,2025-10-24 12:36:34.797752
SOL-25OCT25-178-C-USDT,192.53844832,14.66052318,0.0,0.0,0.96432872,0.00862784,0.0076397,-0.33302594,0.8719,2025-10-24 12:36:35.145113
SOL-25OCT25-191-C-USDT,192.53858033,3.33056031,25.0,30.0,0.6037839,0.05746347,0.03751182,-1.20551256,0.6428,2025-10-24 12:36:35.495339
SOL-25OCT25-194-C-USDT,192.53917327,1.74391098,113.0,136.0,0.41025383,0.06041306,0.0378466,-1.1672129,0.6169,2025-10-24 12:36:36.152395
SOL-25OCT25-188-P-USDT,192.53917327,0.95572417,322.0,383.0,-0.23968087,0.04353511,0.03023864,-1.03397339,0.6839,2025-10-24 12:36:36.501597
SOL-25OCT25-155-P-USDT,192.53917327,0.00276737,24.0,19.0,-0.00075317,0.00018195,0.00025255,-0.0172573,1.3667,2025-10-24 12:36:36.865152
SOL-25OCT25-215-P-USDT,192.53938898,22.46788368,0.0,0.0,-0.99685663,0.00115335,0.00092883,-0.03682381,0.793,2025-10-24 12:36:37.569621
SOL-25OCT25-175-P-USDT,192.53964156,0.06926446,15.0,18.0,-0.02037171,0.0050458,0.0047872,-0.22359246,0.9342,2025-10-24 12:36:38.276177
SOL-25OCT25-194-P-USDT,192.53964156,3.20467932,8.0,9.0,-0.58967855,0.06041352,0.03784759,-1.16725263,0.6169,2025-10-24 12:36:38.657753
SOL-25OCT25-192-C-USDT,192.53984688,2.73064429,37.0,41.0,0.54135001,0.06015714,0.03862393,-1.22080759,0.6322,2025-10-24 12:36:39.365190
SOL-25OCT25-192-P-USDT,192.53984688,2.19079741,216.0,243.0,-0.45865,0.06015714,0.03862393,-1.22080759,0.6322,2025-10-24 12:36:39.724299
SOL-25OCT25-184-P-USDT,192.53984688,0.40922258,81.0,133.0,-0.11305919,0.02439929,0.01866605,-0.70299026,0.7533,2025-10-24 12:36:40.078401
SOL-25OCT25-184-C-USDT,192.5400324,8.94923109,4.0,4.0,0.88694614,0.02439819,0.01866533,-0.70296587,0.7533,2025-10-24 12:36:40.432455
SOL-25OCT25-170-C-USDT,192.5400324,22.56851126,0.0,0.0,0.99167332,0.00209216,0.00220999,-0.11492277,1.0401,2025-10-24 12:36:41.116496
SOL-25OCT25-210-C-USDT,192.54087312,0.02264682,82.0,55.0,0.00958988,0.00338541,0.0025011,-0.09096363,0.7274,2025-10-24 12:36:41.475492
SOL-25OCT25-188-C-USDT,192.54087312,5.49619845,5.0,10.0,0.76039759,0.04352406,0.03023256,-1.03380204,0.6839,2025-10-24 12:36:41.825959
SOL-25OCT25-155-C-USDT,192.54087312,37.54363886,0.0,0.0,0.99924725,0.00018185,0.00025242,-0.01724853,1.3667,2025-10-24 12:36:42.181001
SOL-25OCT25-196-P-USDT,192.54120607,4.50728833,1.0,1.0,-0.71288251,0.0535165,0.03316275,-1.0116468,0.6102,2025-10-24 12:36:42.544671
SOL-25OCT25-165-C-USDT,192.54120607,27.55365989,0.0,0.0,0.99642412,0.00089475,0.00104292,-0.05984349,1.1477,2025-10-24 12:36:42.897604
SOL-25OCT25-196-C-USDT,192.5413394,1.0484944,43.0,46.0,0.2871175,0.0535165,0.03316275,-1.0116468,0.6102,2025-10-24 12:36:43.252328
SOL-25OCT25-199-P-USDT,192.5413394,6.91113001,3.0,3.0,-0.85180827,0.03599142,0.02251198,-0.69317572,0.6159,2025-10-24 12:36:43.630646
SOL-25OCT25-190-C-USDT,192.5413394,3.99819625,29.0,26.0,0.66194421,0.05348719,0.03558691,-1.16558916,0.6551,2025-10-24 12:36:43.993285
SOL-25OCT25-165-P-USDT,192.53790032,0.01245814,12.0,12.0,-0.00357729,0.00089512,0.00104326,-0.05985981,1.1476,2025-10-24 12:36:44.345630
SOL-25OCT25-205-P-USDT,192.53790032,12.54401525,0.0,0.0,-0.96739885,0.01047664,0.00709434,-0.2365003,0.6668,2025-10-24 12:36:44.993752
SOL-25OCT25-200-P-USDT,192.53942895,7.79914536,5.0,7.0,-0.88386977,0.03014614,0.01902476,-0.59105787,0.6214,2025-10-24 12:36:45.349288
SOL-25OCT25-182-P-USDT,192.53942895,0.27044305,67.0,70.0,-0.0767989,0.01745215,0.0140293,-0.55519577,0.7915,2025-10-24 12:36:45.697566
